CycID1,CycID,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,X4,X4.1,X8,X8.1,X12,X12.1,X16,X16.1,X20,X20.1,X24,X24.1,X28,X28.1,X32,X32.1,X36,X36.1,X40,X40.1
Synpcc7942_2030,cpcG,0.191227213,0.414769825,24,2,705.4396475,0.325890937,0.928453585,23.18658281,0.894021848,9937.042057,0.235285292,0.570422778,23.5932914,1.437905611,9355.061081,795.1617462,0.084998028,11155.37336,9026.990306,9430.940339,8673.426817,8821.333221,7930.286663,9462.026779,8784.803894,10432.81141,8804.130571,10515.07124,9233.650892,10985.13282,9231.400787,9598.449597,8193.386008,8815.523365,8259.926878,9473.457437,8502.851843
Synpcc7942_0800,cpcT,0.000806317,0.006626167,24,22,74.91124337,0.102352861,0.508287508,22.99376299,20.23367307,487.8568846,0.000858495,0.005937922,23.4968815,21.10760352,418.6731413,96.0289696,0.229365011,587.6955501,361.5523216,295.3785184,332.0751387,328.6958251,391.1415305,429.6412885,471.3305415,482.7091909,568.5804028,436.0357605,454.337171,419.40246,406.9374543,276.7681294,346.6771797,281.1066713,388.7901621,387.2536489,432.7364567
Synpcc7942_1168,cpmA,1,1,28,8,10.74955891,1,1,28,4.000067379,209.1342288,1,1,28,6.000033689,193.0652676,2.220929961,0.011503519,157.4983521,270.9398669,175.2516347,205.2627583,191.7448884,235.7974914,192.9708208,168.1742063,168.3126735,255.7376949,152.5385376,184.7720136,181.8156687,211.6453572,152.4768457,180.0024179,201.7431465,207.9000429,140.3583712,235.354958
Synpcc7942_0776,crtE,0.000173248,0.002451068,24,22,182.2025437,0.020609723,0.307768027,23.28421053,20.30267245,1237.295845,4.84E-05,0.000725337,23.64210526,21.14333434,1052.745263,255.4756751,0.242675682,1153.397836,1037.008661,741.6709543,798.5572902,852.4728422,1026.154151,1016.631253,1195.651008,1167.990013,1428.535987,1152.984365,1223.873826,1077.516105,1016.435404,654.4832647,803.1977903,766.1677961,968.9937692,982.5821912,1181.644411
Synpcc7942_0116,cscK,0.101156161,0.253910122,28,26,13.58475609,0.536328775,1,28,24.5416546,226.7426214,0.212351387,0.526124332,28,25.2708273,206.1881348,24.36140038,0.11815132,184.4177909,206.158546,222.709322,179.795149,169.170031,146.2319213,212.833982,213.3101967,228.7530401,229.5506669,230.0958915,205.2426435,201.1864205,225.8179516,222.5285352,250.2587362,151.3311139,204.6932428,152.9660908,205.4209979
Synpcc7942_2317,ctaA,0.039652498,0.127894715,24,10,43.44505009,0.401593057,1,22.25352113,11.5506353,492.6249244,0.081848906,0.247936468,23.12676056,10.82001916,429.7981637,92.55817267,0.215352648,266.322938,413.2488195,552.0992959,585.6420881,383.3472017,493.318097,381.3639799,477.2701299,267.2481829,445.8322579,333.2994059,446.9661173,314.6989543,503.5907349,538.7247533,640.7548326,429.3314688,544.6755952,377.8052147,467.8365603
Synpcc7942_2600,ctaB,0.001150303,0.008302183,24,10,41.59079535,0.042301927,0.344221565,22.25352113,10.57724391,265.3366811,0.000531886,0.004125843,23.12676056,10.31422527,192.7391676,92.97065502,0.482365137,104.9838509,149.6793189,309.0275521,270.1807181,230.6976453,203.8186275,158.621846,145.684299,160.7011566,146.2272539,144.3164223,120.3020378,165.7297535,225.2304519,375.2344855,335.7546963,272.6604843,272.7428739,128.6562884,204.4531754
Synpcc7942_2602,ctaC,0.000806317,0.006626167,24,10,146.4090362,0.035568482,0.335135535,22.34343434,11.90675042,674.2824353,0.000328647,0.00294364,23.17171717,11.00151103,502.2811337,287.9982963,0.573380677,244.878812,316.7841401,961.6296872,710.3694626,911.2986884,528.4799679,441.6570266,375.2699742,302.3963876,343.4264006,350.8762124,298.9143748,384.5282095,542.4150837,1017.024247,792.9306211,836.9095118,544.134593,521.8233763,454.9582428
Synpcc7942_2603,ctaD,0.000558947,0.005135709,24,10,121.3397651,0.054042981,0.373900914,22.52545825,11.56742684,493.389983,0.000344586,0.003045021,23.26272912,10.8194195,374.8081268,205.6804935,0.548762097,205.2981554,321.6937992,716.9434599,504.7662585,652.8165045,407.1902181,342.6371159,257.0122583,235.6219863,262.9961382,229.7841281,236.8309525,300.0400287,396.3863772,831.9202962,501.2059874,619.9767122,376.2123591,371.8851124,337.484452
Synpcc7942_2604,ctaE,0.030852159,0.104519558,24,10,54.25399103,0.195322928,0.702825173,22.80412371,11.77836668,268.3734145,0.036829619,0.130815662,23.40206186,10.9190309,228.5544455,72.91665172,0.319034056,118.2935689,258.0542114,357.2702441,297.8181176,361.3528838,185.8300173,222.2255571,211.2653548,163.4565698,178.344774,193.6274795,165.7291011,151.4609385,292.0431408,337.9683613,293.4063786,317.9962034,236.2185691,193.2089449,258.0712646
Synpcc7942_2330,ctpA,0.000382986,0.003990109,24,12,113.8010444,0.025430434,0.318349454,23.68308351,11.05625732,546.9335032,0.000122127,0.001375999,23.84154176,11.52550158,483.3634027,114.5286639,0.236941116,408.9371038,438.6837952,613.8162179,570.5320472,641.58524,593.4966497,532.2662645,398.7284598,368.276785,460.5249186,412.6604217,394.0905552,397.8113342,459.7322719,580.0600314,538.1353278,675.8168201,521.9157552,530.6776882,488.0090735
Synpcc7942_0516,ctpB,1,1,20,18,63.71925811,0.999840763,1,28,9.489503917,1540.662204,0.999999987,1,24,2.86693025,1402.872949,4.505872711,0.003211889,1362.658692,1259.348381,1545.448528,1281.053901,1275.901083,1295.037407,1233.643152,1433.886334,1377.959373,1325.636502,1317.204636,1269.686088,1526.564976,1097.700228,2074.764396,1370.073514,1571.916427,1411.449865,1586.345264,1445.742779
Synpcc7942_1856,cumB,1,1,20,4,4.345742544,0.999814614,1,20,19.99991803,72.28612558,0.999999983,1,20,1.999959017,54.38239577,6.252294562,0.11496909,41.75319628,80.1775483,39.4903403,66.32216699,41.87651854,58.85203639,38.93546549,45.21342931,49.58728311,68.54859534,37.13520089,53.26150532,48.19439363,58.24969792,38.82547507,54.59037133,47.70229339,72.8672521,50.80075692,95.2643887
Synpcc7942_0663,cya2,1,1,28,8,7.738164087,1,1,28,14.68561616,212.4129883,1,1,28,11.34280808,205.5578879,5.592653436,0.027207194,178.6086354,227.9002616,180.2199626,232.2945366,192.4687578,268.9690733,162.8801277,206.4549776,183.766111,271.2472464,185.6891301,219.8560989,166.284382,223.7364727,172.6155315,206.2913997,166.6162554,286.7368686,198.0470161,198.8624334
Synpcc7942_2195,cya2,0.001150303,0.008302183,28,8,21.53423889,0.034701419,0.332440503,23.68308351,9.238406694,110.3942804,0.000444226,0.003714169,25.84154176,8.731842854,94.22562277,35.01126057,0.371568365,61.42259528,115.847994,101.4765481,151.979431,116.2927931,115.6613354,104.3748021,85.39398131,55.94747448,89.0323083,46.53999411,67.66706661,77.88953742,106.9567731,124.2187619,133.742233,134.6744602,145.1301052,94.26719539,103.6063996
Synpcc7942_1767,cydA,1,1,28,14,36.05363105,0.999994191,1,28,16.37522344,287.4277786,1,1,28,15.18761172,268.6001261,15.38706914,0.057286158,150.3765903,193.8133768,312.0253104,289.3785057,241.0073686,284.4213017,224.1234528,301.364679,286.6161996,349.6773166,250.0168133,280.5068697,228.0066742,298.6897826,282.9893558,336.4898199,232.0849321,269.3480708,240.075998,318.0797981
Synpcc7942_1766,cydB,1,1,20,10,11.87905971,0.999999985,1,20,7.996401953,152.4972717,1,1,20,8.998200977,142.4324508,11.95180085,0.083912063,58.07354203,155.2140584,180.9788699,155.2967574,120.4321683,139.5298952,121.4527804,146.1532673,148.9185762,160.9802895,118.4607639,156.6685072,126.8443488,167.8699105,188.0846725,162.4218197,116.1307962,126.5103381,120.2629059,178.3647486
Synpcc7942_2107,cynA,0.039652498,0.127894715,24,0,187.8632043,0.292509806,0.873819886,21.31021195,1.583151302,713.4045305,0.063292706,0.202569202,22.65510597,0.841532234,644.5243729,192.1152096,0.298072839,1262.174248,775.874554,571.9623466,284.5265297,521.9310888,329.1452965,709.0159933,507.8164744,836.617994,653.8893058,679.5139539,680.5351555,862.1250899,521.65042,507.0031845,417.4494031,505.5522349,550.5411015,738.5629851,526.2427191
Synpcc7942_2106,cynB,0.013910279,0.057156097,20,4,54.22666232,0.144737844,0.620305047,21.22840691,0.010312772,338.9347424,0.014512098,0.060833543,20.61420345,2.066427541,301.0060835,85.30985563,0.283415719,577.7687984,433.2906162,261.5059202,186.0900948,284.3266002,239.7274391,252.6318413,278.3886914,364.6678677,393.2887546,313.9663249,340.5832144,305.1522286,299.500332,198.1923711,200.3487835,235.2134604,262.459128,301.3865685,237.3579142
Synpcc7942_2105,cynD,0.001150303,0.008302183,24,22,20.19837867,0.135136173,0.599802263,20.29357798,20.21880281,270.7690388,0.001518598,0.009223493,22.14678899,21.18320429,242.8977813,84.60344529,0.348308844,507.2005022,358.9010878,164.2434603,160.771994,195.355943,186.8092256,202.2263231,224.1058507,310.9284362,336.2727081,215.18896,253.2496752,219.368865,222.4690376,112.0295107,140.386189,147.0952231,238.9259791,242.9448775,244.1825722
Synpcc7942_2104,cynS,0.023834236,0.085761917,24,0,123.9729473,0.101481872,0.507409361,21.55945419,1.863571895,474.1198159,0.016990477,0.069468452,22.7797271,0.984525369,431.5896208,120.9183365,0.280169704,650.6099038,759.601521,335.4212886,403.5832825,289.105974,360.1421818,351.757223,418.3199166,451.6571377,542.8174193,399.2887513,526.9614541,344.1477409,545.4132165,262.8433406,376.5201294,292.4454357,307.6572561,321.9396312,408.5869303
Synpcc7942_1681,cysA,0.695784384,1,24,14,35.92185038,0.696645524,1,24.41501104,12.59042197,325.7492891,0.835742842,1,24.20750552,13.30222983,315.6220227,37.05666645,0.117408368,235.3303089,323.335923,306.4253326,307.8297923,289.5023332,411.5187342,309.6523894,358.8919802,196.4663514,334.0430969,248.626437,329.7891276,299.6644762,305.349847,335.9458057,319.7571517,415.9181266,291.7275467,386.5384563,390.1974163
Synpcc7942_0939,cysC,0.587596282,1,24,0,116.2778488,0.638301742,1,21.81459566,21.15794761,769.1739777,0.742873473,1,22.90729783,22.56252792,709.0618308,131.4523142,0.185389071,766.1788848,1124.961388,480.4606359,644.4148257,512.2452083,755.7070608,603.3811528,814.6722467,634.8512579,951.3546418,621.588393,840.6236472,647.3550324,861.9929386,435.8351553,609.1608387,525.0679074,650.7409714,591.5160736,752.6546911
Synpcc7942_2420,cysE,0.493766276,0.890280975,24,14,41.51187516,0.718004281,1,25.07936508,12.81608129,621.7032379,0.722160411,1,24.53968254,13.42755351,584.0533285,61.76430892,0.105751146,469.2129641,584.3790772,543.0950201,679.7733152,669.1583105,693.8410678,585.3808458,544.4076689,488.0070348,661.7867439,599.3195536,581.7655714,468.6885033,544.9701682,452.1590242,604.8153427,679.7527725,757.3513152,570.7432989,637.6619113
Synpcc7942_2506,cysH,0.412813559,0.773443011,24,12,170.7275542,0.768447895,1,21.72888016,12.17273644,1273.280922,0.681445789,1,22.86444008,12.12055427,1082.887365,200.1902819,0.184867132,1131.448571,811.0925688,1355.996696,1147.963869,1810.192386,1340.410635,1119.421816,902.5775409,1188.760561,855.0173884,1236.626195,803.130655,1093.044193,840.3372841,1053.708329,1154.129136,1459.944692,954.0659125,1046.416468,847.7263368
Synpcc7942_0171,cysM,1,1,20,0,34.41001364,0.99992989,1,20,19.18673641,672.4823748,0.999999998,1,20,19.59336821,663.824548,31.81240196,0.047922907,662.231911,783.0971903,665.9492794,638.474794,618.5222079,676.3952691,652.2690709,724.9715101,640.0473425,726.686778,617.0522007,651.2546754,574.0407172,706.9779653,588.755245,630.3145467,651.9253971,767.0146171,569.3086215,731.2016214
Synpcc7942_1466,cysM,4.76E-05,0.00102981,28,10,164.7441682,0.016500384,0.296068612,23.78494624,10.87548114,1299.158249,1.18E-05,0.000269951,25.89247312,10.5432216,1162.506807,259.3214225,0.223070885,999.18765,1103.300817,1242.568381,1453.181109,1531.675232,1506.634473,1144.203794,1057.847295,972.0672276,996.2806988,1065.000159,988.5465466,955.9233276,1116.084505,1236.691705,1367.342507,1540.762125,1551.080264,1185.527099,1265.86804
Synpcc7942_1685,cysR,1,1,28,0,32.81937894,0.999999977,1,20.75046904,19.24945313,632.3149479,1,1,24.37523452,23.49362517,580.2635429,16.65070401,0.028695072,514.158644,656.1763534,405.5365371,586.78436,457.1320119,634.7641649,500.7206086,672.9319832,466.4529588,658.0773224,550.8476112,609.7627426,525.9146253,704.0781652,482.331007,647.4877814,494.7674387,694.9433488,592.5286877,693.3143402
Synpcc7942_1663,cysS,0.039652498,0.127894715,24,22,16.81036474,0.357187591,0.980592174,21.64383562,21.02545263,175.7491922,0.074458242,0.230311831,22.82191781,21.54498366,158.4358738,29.21882944,0.18442054,143.5855778,241.5794106,122.0568605,138.1671035,156.8547788,148.7068271,138.4845629,167.4452324,160.2751897,172.9445759,194.2617887,194.294062,134.353111,181.5359683,89.28963642,120.9999696,131.1938842,154.024254,131.2281918,169.747678
Synpcc7942_1683,cysT,1,1,20,14,21.71462067,0.999982614,1,22.99376299,12.50227577,259.4132249,1,1,21.4968815,13.36810072,256.6042271,17.84527126,0.069543949,179.1046832,329.6624648,200.5462564,263.8104886,244.8862014,335.0539289,185.1066094,315.0874294,190.4049751,294.5681496,211.2272152,254.3983832,221.3780794,281.4397173,212.7479612,311.8250461,320.2001397,256.5470583,278.8129385,267.6008054
Synpcc7942_1688,cysU,1,1,28,18,8.720556101,0.990684862,1,28,15.64883785,59.19007056,0.999956479,1,28,16.82441893,52.3270654,7.044895364,0.13463196,38.44819937,57.86411337,40.40217254,54.98805922,70.16822987,52.26439688,70.73929799,63.67870172,34.48017653,53.86565184,57.13385479,60.29169086,33.93558284,57.83550116,45.69178878,41.25187188,29.91384811,65.52301672,38.89001068,66.57284459
Synpcc7942_1689,cysW,0.412813559,0.773443011,20,18,15.63449253,0.942197735,1,20,15.78360581,193.9414578,0.756239116,1,20,16.89180291,189.5026041,16.86109756,0.088975545,190.3657913,237.3427562,156.946692,162.9855779,161.6434448,229.4169084,184.2741694,224.967309,157.0195482,216.4475715,173.3505019,178.3200561,169.3381206,165.428538,178.7648878,195.7521524,185.4447457,205.3138676,217.7496623,199.1797802
Synpcc7942_1686,cysW,0.004301847,0.022362422,24,6,7.598478689,0.211252667,0.733317725,22.80412371,4.901342425,78.8038154,0.007273314,0.034562121,23.40206186,5.44018705,73.02997484,9.897473605,0.135526181,65.39046577,116.9096937,82.45245029,82.24986278,71.30939776,67.34534693,63.25466684,68.60142471,75.25223425,66.56116725,69.60505531,78.37527628,84.70284508,78.58858653,83.91905819,72.10162634,65.69917288,58.50104598,63.52677581,54.31368917
Synpcc7942_1478,cytM,0.000173248,0.002451068,24,20,95.6700409,0.004992408,0.287325741,20.75046904,19.9966648,693.4416741,1.29E-05,0.000282633,22.37523452,20.10421802,633.1808542,99.0100838,0.156369358,559.981109,640.3036552,528.4308894,534.2995987,556.9432176,532.0334004,720.1629258,632.1593294,706.8322352,742.5970067,668.4643689,649.3401532,585.0874404,531.1828031,530.8396407,519.9484092,651.7694804,723.3497722,745.500885,706.2006558
Synpcc7942_1847,dapA,0.155572965,0.356044746,24,14,64.63121415,0.396198149,1,22.16432866,14.19103252,947.1013326,0.233390074,0.568075547,23.08216433,14.12164298,909.9886496,84.38463792,0.092731528,725.664327,869.7169358,781.1051434,963.8505227,920.1753099,1094.595274,881.7619734,965.7141497,793.0908811,991.8896877,746.095165,972.6510681,828.364263,881.5564691,823.9193832,1017.538314,982.0398265,1159.76237,964.2397429,967.6331317
Synpcc7942_2136,dapB,0.001150303,0.008302183,24,22,65.37980185,0.040435546,0.342205783,23.58208955,20.7502017,544.3453721,0.000510517,0.004022749,23.79104478,21.37126098,486.4784108,78.95030953,0.162289441,493.3833402,457.496906,383.8114414,396.5711782,416.6544018,487.8849318,450.0363848,512.0222146,508.2983307,605.2440425,542.3431735,574.8554165,480.7993675,481.9283189,351.7065723,441.7161182,394.8310373,495.2430345,470.7665688,523.7594131
Synpcc7942_1927,dapF,0.023834236,0.085761917,24,0,111.1819231,0.098496898,0.49747926,22.0758483,21.38021975,536.8193946,0.016560809,0.067934785,23.03792415,22.67495197,469.3488419,118.238474,0.251920242,535.8108007,648.6484884,261.8392997,403.9828899,339.4043084,427.5714585,386.0499007,512.5165896,540.2596884,648.6146105,453.8108822,533.0287089,456.1729711,552.3692144,266.425518,387.8157121,339.1445406,430.9494012,413.9109911,518.4249805
Synpcc7942_0853,dapL1,0.007867067,0.03634322,24,22,75.88998487,0.184684447,0.68108704,22.16432866,20.10047555,768.2020462,0.010946592,0.047987702,23.08216433,21.04574834,689.0389072,121.9607776,0.177001293,779.6880358,747.151406,438.7170513,552.4522957,559.3097784,724.0098269,665.8505959,833.6859578,680.5335517,845.3569662,630.8273177,829.1225416,626.6833239,746.7469338,470.6400799,558.2748222,582.1216209,696.8880388,702.7837463,771.3058522
Synpcc7942_0717,dcd,1,1,20,16,6.321894819,0.999999684,1,20,15.6242034,55.6840192,1,1,20,15.8121017,47.42339851,3.03107573,0.063915194,22.93699971,70.27575876,18.90755188,42.20651292,39.68534855,56.0072851,26.05345721,53.36641275,31.16219252,69.38646509,23.60165385,53.69858233,46.71387196,60.10556168,55.12027328,53.54542141,52.3091386,73.17630522,31.05467057,69.15450671
Synpcc7942_1900,dcd,0.050611446,0.153498781,24,18,38.17819938,0.136714715,0.604653001,22.71047228,16.6129318,376.6996251,0.041332174,0.142742182,23.35523614,17.30050498,347.972007,39.91953909,0.114720547,367.1104815,322.8171807,303.2796735,281.6028888,359.3011854,375.0653929,378.3488125,405.7666963,350.8120482,397.0820379,353.9423053,300.5828809,297.5838654,351.9742825,323.4402094,285.4340924,390.19399,316.7411417,359.274379,402.1869912
Synpcc7942_1636,dcoH,0.000806317,0.006626167,24,12,824.7320691,0.02710668,0.318349454,22.43407708,12.33804781,2816.693333,0.0002564,0.00242751,23.21703854,12.18858582,2456.869994,908.0181862,0.369583327,1220.570996,1983.404554,2135.765292,3437.724014,3470.993995,3719.23469,2427.890501,2214.736048,1509.648503,2050.022368,1731.146248,2141.80269,1957.440929,2427.743011,2683.834783,3738.104843,3556.788184,3745.604314,2717.441246,2650.481809
Synpcc7942_0821,ddpA,0.010503636,0.045485311,20,4,28.02884073,0.086193367,0.46307358,20.36832413,3.342534262,232.5490778,0.007249265,0.034513708,20.18416206,3.674572423,210.1138141,36.18859307,0.172233288,206.5846233,289.8000485,207.1969953,198.7902939,170.6649711,181.2388305,170.1687766,205.1383168,228.8029822,240.1163131,209.0175733,279.7407991,200.961373,233.5771474,172.7452541,164.0545269,167.2520426,225.9897763,195.8798171,248.6018981
Synpcc7942_0071,degT,0.080821947,0.215237058,24,22,44.26135901,0.336021189,0.943283833,21.9009901,20.03925127,445.3309263,0.125091611,0.345702676,22.95049505,21.01874734,393.4098597,85.42172223,0.217131625,426.3875869,571.7192105,256.8985042,315.2038777,291.160736,440.0405219,377.524119,468.5893844,397.1918874,506.730868,375.8886124,465.8730187,323.1840179,440.664404,232.618476,309.0813493,260.5287372,379.7190375,360.8015892,439.714547
Synpcc7942_0983,deoC,0.412813559,0.773443011,28,8,14.65959743,0.74201415,1,22.89855072,17.10137244,512.2933878,0.668727153,1,25.44927536,13.13877849,481.4293777,22.50505525,0.046746327,372.8257507,421.1842521,539.2437412,551.8887765,497.2671273,503.2583896,437.0760233,459.7608265,462.2013798,461.5932491,476.5791604,483.1184272,446.6511724,486.3206157,505.3002569,533.6392305,474.3791777,557.7753161,466.8137586,545.2640508
Synpcc7942_1809,dfa1,0.013910279,0.057156097,28,24,245.3956144,0.095560826,0.486555722,26.02352941,23.49948872,1636.522958,0.010133243,0.045448301,27.01176471,23.77240777,1428.474095,214.9654678,0.150486081,1343.943748,1060.880789,1352.016899,1248.805053,1061.470044,1164.412433,1389.236835,1480.581561,1747.339716,1690.985554,1631.891468,1590.467846,1609.385463,1316.329665,1340.907675,1475.544801,1065.045056,1200.925325,1340.054639,1582.802425
Synpcc7942_1810,dfa3,0.961527498,1,28,18,21.15657288,0.980282831,1,26.52278177,21.04253326,572.6209603,0.998318324,1,27.26139089,19.57685386,553.1436297,20.59079308,0.037225039,456.2715319,508.7035241,574.3172323,546.736006,500.6491175,548.7834297,544.6985278,550.8293588,576.6643692,592.1904233,611.6152929,564.1558229,536.0946781,537.4099391,523.3287673,561.6860288,560.340539,588.8715894,530.607593,570.8174463
