SAMPLE2,SAMPLE6
YNR058W,YOR289W
YNR060W,YOR290C
YNR063W,YOR291W
YNR065C,YOR292C
YNR067C,YOR293W
YNR073C,YOR294W
YNR075W,YOR295W
YOL002C,YOR297C
YOL003C,YOR298C-A
YOL006C,YOR298W
YOL007C,YOR299W
YOL008W,YOR301W
YOL010W,YOR302W
YOL012C,YOR303W
YOL016C,YOR305W
YOL017W,YOR306C
YOL019W,YOR308C
YOL020W,YOR309C
YOL021C,YOR310C
YOL022C,YOR311C
YOL023W,YOR312C
YOL026C,YOR315W
YOL027C,YOR317W
YOL028C,YOR319W
YOL029C,YOR320C
YOL030W,YOR322C
YOL031C,YOR323C
YOL032W,YOR324C
YOL033W,YOR326W
YOL034W,YOR327C
YOL036W,YOR328W
YOL038C-A,YOR330C
YOL038W,YOR334W
YOL039W,YOR335C
YOL040C,YOR337W
YOL041C,YOR338W
YOL042W,YOR340C
YOL045W,YOR341W
YOL047C,YOR342C
YOL048C,YOR343C
YOL051W,YOR344C
YOL052C,YOR346W
YOL052C-A,YOR350C
YOL053W,YOR351C
YOL054W,YOR354C
YOL055C,YOR355W
YOL056W,YOR359W
YOL059W,YOR361C
YOL061W,YOR363C
YOL062C,YOR365C
YOL064C,YOR366W
YOL066C,YOR368W
YOL070C,YOR369C
YOL071W,YOR370C
YOL073C,YOR372C
YOL076W,YOR373W
YOL077C,YOR374W
YOL077W-A,YOR375C
YOL078W,YOR379C
YOL080C,YOR380W
YOL081W,YOR382W
YOL082W,YOR385W
YOL083W,YOR388C
YOL084W,YOR389W
YOL085C,YOR390W
YOL086C,YOR391C
YOL088C,YOR392W
YOL090W,YPL003W
YOL091W,YPL004C
YOL092W,YPL007C
YOL093W,YPL008W
YOL094C,YPL009C
YOL095C,YPL011C
YOL096C,YPL012W
YOL097C,YPL013C
YOL098C,YPL014W
YOL101C,YPL015C
YOL103W,YPL016W
YOL105C,YPL017C
YOL109W,YPL018W
YOL110W,YPL020C
YOL111C,YPL023C
YOL112W,YPL024W
YOL114C,YPL026C
YOL115W,YPL029W
YOL119C,YPL030W
YOL120C,YPL032C
YOL121C,YPL033C
YOL124C,YPL036W
YOL125W,YPL038W-A
YOL126C,YPL039W
YOL127W,YPL040C
YOL128C,YPL042C
YOL129W,YPL043W
YOL130W,YPL048W
YOL135C,YPL050C
YOL136C,YPL051W
YOL137W,YPL052W
YOL138C,YPL053C
YOL139C,YPL054W
YOL140W,YPL055C
YOL141W,YPL057C
YOL142W,YPL058C
YOL143C,YPL059W
YOL144W,YPL063W
YOL145C,YPL066W
YOL147C,YPL067C
YOL149W,YPL068C
YOL151W,YPL072W
YOL152W,YPL075W
YOL154W,YPL076W
YOL155C,YPL079W
YOL156W,YPL081W
YOL157C,YPL083C
YOL164W,YPL086C
YOR001W,YPL087W
YOR004W,YPL088W
YOR006C,YPL090C
YOR007C,YPL091W
YOR009W,YPL092W
YOR011W,YPL093W
YOR012W,YPL095C
YOR013W,YPL097W
YOR016C,YPL098C
YOR017W,YPL099C
YOR018W,YPL100W
YOR020C,YPL101W
YOR021C,YPL103C
YOR025W,YPL104W
YOR027W,YPL105C
YOR028C,YPL106C
YOR030W,YPL108W
YOR031W,YPL109C
YOR032C,YPL111W
YOR032W-A,YPL112C
YOR033C,YPL113C
YOR035C,YPL115C
YOR037W,YPL116W
YOR038C,YPL117C
YOR040W,YPL118W
YOR042W,YPL119C
YOR043W,YPL119C-A
YOR044W,YPL122C
YOR045W,YPL123C
YOR046C,YPL124W
YOR048C,YPL125W
YOR051C,YPL127C
YOR052C,YPL128C
YOR056C,YPL129W
YOR058C,YPL130W
YOR061W,YPL131W
YOR062C,YPL132W
YOR063W,YPL133C
YOR064C,YPL137C
YOR066W,YPL138C
YOR067C,YPL139C
YOR071C,YPL140C
YOR072W,YPL141C
YOR074C,YPL143W
YOR077W,YPL144W
YOR078W,YPL147W
YOR079C,YPL148C
YOR080W,YPL151C
YOR081C,YPL153C
YOR084W,YPL155C
YOR086C,YPL157W
YOR091W,YPL158C
YOR092W,YPL159C
YOR094W,YPL160W
YOR095C,YPL162C
YOR096W,YPL163C
YOR098C,YPL166W
YOR099W,YPL167C
YOR101W,YPL170W
YOR104W,YPL171C
YOR105W,YPL172C
YOR107W,YPL173W
YOR108W,YPL174C
YOR109W,YPL175W
YOR110W,YPL176C
YOR112W,YPL177C
YOR113W,YPL178W
YOR114W,YPL181W
YOR115C,YPL183W-A
YOR116C,YPL184C
YOR117W,YPL185W
YOR119C,YPL186C
YOR120W,YPL187W
YOR122C,YPL188W
YOR123C,YPL189C-A
YOR125C,YPL191C
YOR127W,YPL196W
YOR128C,YPL198W
YOR130C,YPL199C
YOR131C,YPL200W
YOR133W,YPL201C
YOR134W,YPL202C
YOR136W,YPL204W
YOR140W,YPL207W
YOR142W,YPL208W
YOR143C,YPL209C
YOR144C,YPL210C
YOR145C,YPL211W
YOR147W,YPL212C
YOR149C,YPL213W
YOR150W,YPL214C
YOR151C,YPL215W
YOR152C,YPL216W
YOR153W,YPL218W
YOR154W,YPL220W
YOR156C,YPL221W
YOR157C,YPL222W
YOR158W,YPL223C
YOR159C,YPL224C
YOR160W,YPL226W
YOR161C,YPL227C
YOR161W-B,YPL228W
YOR162C,YPL229W
YOR164C,YPL231W
YOR165W,YPL232W
YOR166C,YPL235W
YOR167C,YPL236C
YOR168W,YPL237W
YOR172W,YPL239W
YOR173W,YPL240C
YOR174W,YPL241C
YOR175C,YPL242C
YOR178C,YPL244C
YOR179C,YPL245W
YOR180C,YPL247C
YOR182C,YPL249C-A
YOR184W,YPL250C
YOR185C,YPL252C
YOR187W,YPL253C
YOR188W,YPL255W
YOR192C-C,YPL256C
YOR194C,YPL257W
YOR195W,YPL258C
YOR196C,YPL260W
YOR197W,YPL262W
YOR198C,YPL263C
YOR201C,YPL265W
YOR202W,YPL266W
YOR203W,YPL267W
YOR204W,YPL268W
YOR205C,YPL269W
YOR206W,YPL271W
YOR207C,YPL273W
YOR209C,YPL274W
YOR210W,YPL277C
YOR211C,YPL278C
YOR212W,YPR001W
YOR213C,YPR002C-A
YOR214C,YPR002W
YOR215C,YPR004C
YOR216C,YPR006C
YOR217W,YPR007C
YOR220W,YPR008W
YOR222W,YPR009W
YOR224C,YPR010C
YOR226C,YPR010C-A
YOR227W,YPR011C
YOR229W,YPR015C
YOR230W,YPR016C
YOR232W,YPR017C
YOR233W,YPR018W
YOR234C,YPR020W
YOR236W,YPR021C
YOR237W,YPR022C
YOR238W,YPR024W
YOR239W,YPR026W
YOR241W,YPR029C
YOR243C,YPR031W
YOR244W,YPR032W
YOR247W,YPR033C
YOR248W,YPR034W
YOR249C,YPR035W
YOR251C,YPR036W-A
YOR252W,YPR037C
YOR253W,YPR040W
YOR254C,YPR041W
YOR260W,YPR042C
YOR262W,YPR043W
YOR264W,YPR047W
YOR266W,YPR048W
YOR269W,YPR049C
YOR270C,YPR052C
YOR271C,YPR053C
YOR272W,YPR054W
YOR273C,YPR055W
YOR274W,YPR057W
YOR276W,YPR058W
YOR279C,YPR060C
YOR280C,YPR061C
YOR281C,YPR062W
YOR283W,YPR064W
YOR285W,YPR065W
YOR286W,YPR067W
YOR287C,YPR068C
YOR288C,YPR069C
YOR291W,YPR071W
YOR292C,YPR072W
YOR293W,YPR073C
YOR294W,YPR074C
YOR295W,YPR079W
YOR296W,YPR080W
YOR297C,YPR083W
YOR298C-A,YPR085C
YOR299W,YPR086W
YOR300W,YPR088C
YOR301W,YPR091C
YOR304W,YPR093C
YOR305W,YPR097W
YOR306C,YPR098C
YOR307C,YPR099C
YOR308C,YPR100W
YOR309C,YPR101W
YOR310C,YPR102C
YOR311C,YPR108W
YOR312C,YPR109W
YOR313C,YPR110C
YOR315W,YPR111W
YOR316C,YPR112C
YOR317W,YPR113W
YOR319W,YPR114W
YOR320C,YPR119W
YOR321W,YPR120C
YOR322C,YPR121W
YOR323C,YPR122W
YOR326W,YPR123C
YOR327C,YPR124W
YOR328W,YPR125W
YOR334W,YPR127W
YOR335C,YPR129W
YOR337W,YPR131C
YOR338W,YPR132W
YOR339C,YPR133C
YOR340C,YPR133W-A
YOR341W,YPR135W
YOR342C,YPR140W
YOR343W-B,YPR141C
YOR344C,YPR144C
YOR345C,YPR145C-A
YOR346W,YPR145W
YOR348C,YPR149W
YOR350C,YPR150W
YOR354C,YPR151C
YOR355W,YPR152C
YOR356W,YPR155C
YOR358W,YPR156C
YOR359W,YPR157W
YOR360C,YPR158W
YOR361C,YPR159W
YOR362C,YPR160W
YOR363C,YPR160W-A
YOR364W,YPR162C
YOR368W,YPR163C
YOR369C,YPR164W
YOR370C,YPR165W
YOR371C,YPR166C
YOR373W,YPR167C
YOR374W,YPR168W
YOR375C,YPR170W-A
YOR381W,YPR171W
YOR381W-A,YPR172W
YOR383C,YPR174C
YOR385W,YPR175W
YOR388C,YPR176C
YOR389W,YPR178W
YOR390W,YPR181C
YOR391C,YPR183W
YPL001W,YPR186C
YPL002C,YPR189W
YPL003W,YPR191W
YPL004C,YPR192W
YPL005W,YPR193C
YPL006W,YPR196W
YPL007C,YPR197C
YPL008W,YPR198W
YPL009C,YPR200C
YPL011C,
YPL012W,
YPL013C,
YPL014W,
YPL016W,
YPL017C,
YPL019C,
YPL020C,
YPL022W,
YPL023C,
YPL025C,
YPL026C,
YPL028W,
YPL029W,
YPL030W,
YPL032C,
YPL033C,
YPL036W,
YPL037C,
YPL038W,
YPL039W,
YPL040C,
YPL042C,
YPL043W,
YPL046C,
YPL047W,
YPL048W,
YPL049C,
YPL050C,
YPL051W,
YPL052W,
YPL053C,
YPL055C,
YPL059W,
YPL063W,
YPL066W,
YPL067C,
YPL068C,
YPL069C,
YPL071C,
YPL072W,
YPL074W,
YPL076W,
YPL077C,
YPL078C,
YPL079W,
YPL081W,
YPL082C,
YPL083C,
YPL085W,
YPL086C,
YPL087W,
YPL088W,
YPL089C,
YPL090C,
YPL091W,
YPL092W,
YPL093W,
YPL094C,
YPL095C,
YPL097W,
YPL098C,
YPL101W,
YPL103C,
YPL104W,
YPL105C,
YPL106C,
YPL107W,
YPL108W,
YPL109C,
YPL112C,
YPL113C,
YPL114W,
YPL115C,
YPL116W,
YPL117C,
YPL118W,
YPL119C,
YPL119C-A,
YPL122C,
YPL123C,
YPL124W,
YPL126W,
YPL127C,
YPL128C,
YPL129W,
YPL131W,
YPL132W,
YPL134C,
YPL135W,
YPL137C,
YPL140C,
YPL141C,
YPL143W,
YPL145C,
YPL146C,
YPL147W,
YPL148C,
YPL151C,
YPL152W,
YPL153C,
YPL154C,
YPL156C,
YPL157W,
YPL158C,
YPL159C,
YPL160W,
YPL161C,
YPL162C,
YPL163C,
YPL168W,
YPL169C,
YPL170W,
YPL171C,
YPL172C,
YPL173W,
YPL174C,
YPL175W,
YPL176C,
YPL177C,
YPL178W,
YPL181W,
YPL183C,
YPL183W-A,
YPL185W,
YPL186C,
YPL187W,
YPL188W,
YPL189C-A,
YPL192C,
YPL193W,
YPL195W,
YPL196W,
YPL198W,
YPL199C,
YPL201C,
YPL203W,
YPL204W,
YPL207W,
YPL208W,
YPL210C,
YPL211W,
YPL212C,
YPL213W,
YPL214C,
YPL215W,
YPL216W,
YPL217C,
YPL220W,
YPL221W,
YPL222W,
YPL223C,
YPL224C,
YPL226W,
YPL227C,
YPL229W,
YPL230W,
YPL231W,
YPL232W,
YPL233W,
YPL235W,
YPL237W,
YPL238C,
YPL239W,
YPL240C,
YPL241C,
YPL242C,
YPL243W,
YPL244C,
YPL245W,
YPL246C,
YPL247C,
YPL248C,
YPL249C-A,
YPL252C,
YPL254W,
YPL255W,
YPL256C,
YPL257W,
YPL258C,
YPL259C,
YPL260W,
YPL262W,
YPL263C,
YPL264C,
YPL266W,
YPL267W,
YPL271W,
YPL272C,
YPL273W,
YPL274W,
YPL277C,
YPL278C,
YPR001W,
YPR004C,
YPR006C,
YPR007C,
YPR008W,
YPR009W,
YPR010C,
YPR011C,
YPR013C,
YPR016C,
YPR017C,
YPR018W,
YPR019W,
YPR020W,
YPR021C,
YPR022C,
YPR024W,
YPR025C,
YPR026W,
YPR028W,
YPR031W,
YPR032W,
YPR033C,
YPR035W,
YPR036W,
YPR040W,
YPR041W,
YPR043W,
YPR047W,
YPR048W,
YPR051W,
YPR052C,
YPR053C,
YPR056W,
YPR057W,
YPR058W,
YPR060C,
YPR061C,
YPR062W,
YPR063C,
YPR065W,
YPR066W,
YPR067W,
YPR068C,
YPR069C,
YPR070W,
YPR071W,
YPR073C,
YPR074C,
YPR079W,
YPR080W,
YPR082C,
YPR084W,
YPR085C,
YPR086W,
YPR088C,
YPR089W,
YPR091C,
YPR093C,
YPR098C,
YPR100W,
YPR101W,
YPR102C,
YPR103W,
YPR109W,
YPR110C,
YPR112C,
YPR113W,
YPR114W,
YPR118W,
YPR119W,
YPR120C,
YPR122W,
YPR124W,
YPR125W,
YPR127W,
YPR128C,
YPR131C,
YPR132W,
YPR133C,
YPR133W-A,
YPR135W,
YPR137W,
YPR138C,
YPR139C,
YPR140W,
YPR141C,
YPR143W,
YPR144C,
YPR145W,
YPR147C,
YPR149W,
YPR151C,
YPR152C,
YPR153W,
YPR154W,
YPR155C,
YPR156C,
YPR158W,
YPR159W,
YPR160W,
YPR160W-A,
YPR161C,
YPR162C,
YPR163C,
YPR165W,
YPR166C,
YPR167C,
YPR168W,
YPR169W,
YPR171W,
YPR172W,
YPR173C,
YPR174C,
YPR175W,
YPR176C,
YPR179C,
YPR182W,
YPR183W,
YPR184W,
YPR186C,
YPR187W,
YPR189W,
YPR190C,
YPR191W,
YPR193C,
YPR194C,
YPR196W,
YPR198W,
YPR200C,
