"CycID","ARS_pvalue","ARS_BH.Q","ARS_period","ARS_adjphase","ARS_amplitude","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","LS_pvalue","LS_BH.Q","LS_period","LS_adjphase","LS_amplitude","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"YMR086W","0.0132228891390964","0.0227782798439588","11.4712643678161","6.86135052997698","7.1383095891407","1","1","14","7.5","7.33481864124806","0.410904614656082","0.696277353178751","11.5853658536585","6.3795190715565","58.7782656224742","0.107658255910372","0.147332047105128","12.3522100738249","6.93492960008143","52.0615232583053","6.8904346297376","0.132351767649026","40.043","44.548","35.761","53.736","56.74","53.428","53.999","54.707","57.486","57.276","50.29","25.993","63.989","46.367","56.298","58.859","58.423","60.629","62.981","55.343","54.561","59.788","56.342","36.536"
"YMR087W","0.0188242484396191","0.0295921086869453","6.04848484848485","2.89538736909279","3.71924630403217","0.190064360940145","0.308536795662065","6","3","2.68753609859477","0.376437264862764","0.664404107966042","5.96234309623431","5.01384569991908","34.6967581539791","0.0396721837513569","0.0609599420114545","6.00360931490639","3.43559866410551","33.2047537756749","3.30769423191619","0.0996150808484337","28.678","37.063","40.456","30.035","34.805","33.273","34.631","34.194","38.25","37.321","31.836","16.527","28.973","39.56","33.08","34.962","33.093","33.676","33.848","34.24","36.135","30.946","33.953","27.429"
"YMR088C","0.0014151912016539","0.00427167052009389","12.6329113924051","11.6844437093268","9.26716271044514","0.023801678636894","0.0545425173597706","14","10.5","7.80221622361237","0.250372674682931","0.542159525077969","12.6106194690265","11.7715866006758","45.8256049781269","0.000682551100065765","0.00175225052975829","13.0811769538105","11.4143682054831","40.1871805422174","9.78150189213579","0.24339856044044","68.773","23.744","30.944","31.067","34.882","34.793","36.232","35.866","39.131","40.561","48.783","53.242","65.551","30.877","30.394","32.261","33.648","33.583","37.623","34.767","38.401","40.519","38.538","52.616"
"YMR089C","3.74945997041465e-05","0.000387593238508962","13.1315789473684","0.292024362545106","28.3879428443918","4.15698103317513e-05","0.00039290593316677","13","0.5","8.94207235488508","0.0412528954224989","0.251580471782637","13.3177570093458","0.740713108866899","87.8585252991095","1.92785635233506e-08","1.87471672211044e-07","13.1497786522381","0.509845886265507","71.3012878665769","28.2449491877076","0.396135189599396","132.927","91.49","63.689","55.961","50.475","47.542","51.043","53.418","56.102","56.99","59.381","53.279","144.75","120.369","86.085","68.702","56.899","55.286","56.838","52.463","52.839","66.619","60.057","65.028"
"YMR090W","0.000561793797910104","0.0022353867316187","11.0888888888889","8.06518396181817","78.506275417969","0.00107076332246695","0.00470144127404445","11","8","64.2364084301107","0.0557194761402664","0.278838505048775","11.2204724409449","6.75553274077226","285.684560636401","5.57482696128542e-06","2.62844211352602e-05","11.1031204432779","7.62300565077109","247.49432029461","74.3596242560843","0.300449821101223","297.768","213.34","229.433","199.607","266.501","302.208","326.929","303.356","317.214","298.573","253.585","54.753","152.188","196.569","192.39","202.384","250.954","293.228","306.087","297.745","297.43","242.224","270.412","54.853"
"YMR091C","0.000685116009731757","0.00255048094911184","12.1707317073171","0.339465455434152","11.888138956189","0.000230456047190731","0.00146737386605809","12","0.5","6.42477221386097","0.066124993294744","0.29656189824356","12.3913043478261","12.2046907745308","50.7030098789386","1.96535981422663e-06","1.04888332038058e-05","12.1873453517144","0.22201193074599","43.6379431192919","11.0610127067498","0.253472366387953","49.17","39.192","43.28","41.535","35.087","32.305","35.663","35.846","39.422","34.697","48.786","74.854","57.236","37.956","48.116","39.653","39.736","34.158","33.304","37.392","43.9","46.668","41.091","74.084"
"YMR092C","0.149327973824952","0.166199953259319","14.2571428571429","0.800354332580749","8.76595010757393","0.391991571746148","0.566874370199148","15","1","12.7005216735869","0.786518473382591","0.936792314162602","15","0.3874256197525","101.475656278594","0.40588621484032","0.479166838842619","14.752380952381","0.731153577096191","96.8057785710041","9.30612631918255","0.096131929896693","135.358","89.69","106.084","100.208","88.383","89.76","85.502","82.352","86.914","89.211","98.962","66.358","129.833","95.876","109.177","101.517","97.221","92.862","94.315","90.894","98.652","102.049","95.559","84.606"
"YMR093W","0.0388680068889498","0.0517103849599095","14.2571428571429","11.2562676654764","14.1728061573504","0.00142853332048843","0.00588482022316618","15","9.5","5.36340493529996","0.690346051240159","0.869839643583115","13.8349514563107","11.6724100455317","33.4537731217818","0.00241010042028744","0.00518231373150397","14.3640314378179","10.8914213207076","24.4848551056326","14.6806645695098","0.599581435388301","4.959","8.629","14.212","17.443","17.574","15.388","16.832","19.158","21.139","20.236","30.399","104.507","12.305","7.905","14.469","16.113","13.457","15.833","16.937","17.118","17.711","27.028","20.616","73.331"
"YMR094W","0.0019645704291692","0.00537976471953674","14.8955223880597","14.3076089205127","0.899431551699627","0.129493200315717","0.223038529524772","15","14.5","0.938507475329845","0.172896816303364","0.445115774853124","14.6907216494845","0.0513198939315007","5.02709406654077","0.00269841072155463","0.00570719981122116","14.8620813458481","14.5182842991989","4.23576128063664","0.956401352570582","0.225792080621416","5.117","4.434","4.486","3.487","3.745","2.857","3.066","3.203","4.65","4.042","3.609","2.772","6.28","6.035","5.879","4.579","4.601","3.76","3.907","3.275","3.132","4.785","4.39","2.763"
"YMR095C","3.36399614762062e-05","0.000363863255325524","13.3066666666667","9.39394644722197","7.11750017687974","5.94683486786548e-05","0.000521465230898956","13","10","9.29774706582191","0.00230539325252233","0.187510905247746","12.6106194690265","9.21558099190757","33.0181968534971","1.69613989520201e-09","2.35518921832627e-08","12.9724287118977","9.53853115495764","27.7535060705755","8.08013427136326","0.291139225826674","22.093","12.366","19.114","17.464","20.02","26.572","27.407","33.169","33.069","34.007","35.404","34.722","28.134","16.025","18.95","18.936","25.594","29.73","30.021","35.041","33.361","36.074","37.222","39.51"
"YMR096W","0.000607627984177128","0.00235596588369764","11.7411764705882","10.0441474450651","49.4426066166154","0.000317516176650339","0.0018833706353023","12","10","62.3544437319827","0.00791014941628854","0.187510905247746","11.9747899159664","9.64164481154999","273.717726911594","3.46972945930446e-07","2.28354862896523e-06","11.9053221288515","9.8972275282115","239.474776523041","55.0372375468538","0.229824778817816","243.541","125.839","150.823","155.323","191.15","198.536","226.361","252.98","284.249","291.261","287.477","273.012","315.016","177.206","170.662","193.597","237.15","241.362","280.09","278.905","296.426","294.17","284.326","299.997"
"YMR097C","0.00392563576925475","0.00912672714476545","13.6712328767123","0.0573256180974294","7.88417972508239","0.0117381221299358","0.030530186491406","13","0.5","6.92964645562816","0.121335176118078","0.374587543686746","12.8378378378378","1.7380312951732","63.4109991099087","0.000482123217930175","0.0013019687077883","13.1696902381834","0.773617704904124","59.5061358271347","8.34278817527364","0.140200469402171","80.29","56.798","68.911","56.066","52.954","48.983","50.155","53.919","53.258","56.722","61.622","48.997","78.933","57.045","70.164","62.976","63.14","49.794","55.959","55.061","53.847","55.587","56.12","66.41"
"YMR098C","0.0016582268933556","0.00476200699899753","12.320987654321","0.783707728881026","16.5266565670438","1.34919970161237e-05","0.000166740199376453","12","1.5","6.74509158573848","0.110752960716966","0.361705578918487","12.8378378378378","0.8038240762973","58.3260827864356","5.3806650035515e-07","3.37990426931165e-06","12.3862751640529","1.03578317039242","50.5793851440347","15.7157192679811","0.310713924719083","105.853","50.644","49.574","41.579","42.405","36.635","37.076","40.796","40.994","41.907","46.504","42.596","96.373","64.504","57.064","46.925","45.479","42.365","39.271","39.662","43.366","51.706","47.602","52.141"
"YMR099C","0.00612830640117534","0.0126873296630269","12.7948717948718","5.92546522979131","26.1476450012955","1","1","15","6.5","18.4385164262204","0.52009011857808","0.772938241374428","13.0733944954128","3.93644912638954","244.64270596802","0.0741733358543144","0.106001837485629","13.6227554300949","5.45868002566113","220.221061506714","27.1405566473285","0.123242329601163","243.102","212.772","265.317","254.674","235.53","242.792","245.975","238.246","232.411","246.095","236.114","114.96","194.732","207.865","231.994","242.45","238.794","227.992","230.965","222.918","219.845","230.719","230.538","118.854"
"YMR100W","1.95625926467935e-05","0.000262927982172954","12.320987654321","7.16582497396957","17.8949408412871","0.00189462727146985","0.00728093621486956","12","8.5","17.0101607282236","0.0198236965409843","0.202168387580996","12.3913043478261","7.19998675052936","93.9173174533579","1.78684492313508e-07","1.28094048801804e-06","12.2374306673824","7.61909379375266","85.038650217089","18.5548648870426","0.218193313742342","44.563","71.667","81.642","79.681","83.769","91.562","95.556","98.98","102.303","101.014","89.603","55.069","57.563","68.731","90.626","83.957","90.426","99.195","101.546","99.112","102.271","95.663","108.669","54.911"
"YMR101C","0.0053986399839453","0.0115389036359916","11.2134831460674","7.99277485792336","1.57307595918466","0.157176230993757","0.26310217094348","13","7","1.9134309498908","0.119398883438292","0.372043675345837","11.9747899159664","8.56753449195751","7.21173343824305","0.00531822708356922","0.0102741171420242","12.0627576873446","7.9433950501201","6.40942322918854","1.63060234173031","0.254407032181077","4.086","4.996","4.998","3.749","5.583","8.443","7.798","7.055","7.702","8.587","7.589","3.276","2.916","6.456","7.559","6.602","6.408","6.848","7.504","7.735","7.069","9.638","7.826","3.552"
"YMR102C","0.251123988424649","0.268136611254755","6.48051948051948","5.14230340160294","0.791149058797578","0.0868887985173833","0.158855447244195","14","9","2.39497066787883","0.107814131253424","0.3576026034997","13.3177570093458","9.32139247434648","19.1456683804985","0.0596763871896926","0.0876158522785034","11.2660921632884","8.01712066103912","18.0170298288774","0.970023455080526","0.0538392545438198","12.95","13.463","14.453","17.014","16.317","18.061","18.424","19.565","18.127","19.407","18.786","19.608","19.994","14.746","17.031","18.628","17.882","18.41","20.439","17.966","19.012","20.897","19.384","20.721"
"YMR103C","1.5610271079991e-05","0.000229307929357226","5.87058823529412","3.72665172401088","15.6950128728105","0.0042728508207576","0.0137256002013537","13","4","22.3778083042107","0.0575508522237056","0.280350641914285","12.8378378378378","4.0350186908642","96.1744535041683","7.98957463965522e-07","4.80007315974533e-06","10.5694753577106","4.16641034913466","91.3037039224825","11.3591466374395","0.124410578645128","87.681","120.031","128.117","137.102","123.815","90.379","85.135","86.281","81.263","96.47","86.18","42.988","81.447","111.367","104.352","113.25","96.573","85.468","80.085","84.166","82.677","79.43","67.214","46.793"
"YMR104C","4.21703045416777e-06","0.000105739424776405","11.3409090909091","4.83726076036633","19.8776211126536","0.0042728508207576","0.0137256002013537","13","4.5","15.6496872812207","0.0362454609276605","0.237418471138926","11.9747899159664","5.0262543874754","96.9917130540359","1.60528534576265e-07","1.16797020120957e-06","12.1052330022918","4.81421322236519","79.3578216657609","21.0924940071387","0.265789730166436","54.355","91.065","87.391","100.805","93.571","74.018","75.655","70.661","69.819","71.42","60.035","39.044","68.987","104.464","116.066","119.624","91.982","93.252","76.821","76.946","75.057","77.841","65.608","53.07"
"YMR105C","0.0361800788899647","0.0488485206571724","6.74324324324324","0.715968400962144","58.0745469782224","0.897326646275243","1","7","0","43.3003908527394","0.760778851747599","0.919053568067774","6.5668202764977","1.00004402733132","395.056219560611","0.285264847571323","0.351184235151712","6.77002117324698","0.588672282128158","325.54142235899","58.7498038693051","0.180467982979195","502.837","326.031","291.388","312.203","377.55","386.452","392.251","393.124","356.879","346.461","271.073","54.987","410.124","365.897","257.647","304.384","306.035","382.912","353.102","373.492","363.227","290.97","297.431","88.848"
"YMR105W-A","0.245841117693189","0.262958558463295","6.2375","1.20377943501141","0.469330622683971","1","1","14","3.5","0.709935208311294","0.571206505377253","0.805788023463673","15","2.3587319758892","2.41140402479896","0.686669971860206","0.748601040109186","11.7458333333333","2.34890707157261","1.5455178225944","0.289279118941767","0.187172942759188","1.515","2.414","1.811","0.453","0.973","2.579","0","1.103","0.465","1.014","0.504","1.244","1.788","3.884","0.558","3.19","1.892","2.141","2.629","2.108","2.398","1.09","0.65","0.787"
"YMR106C","0.0398482197720393","0.0527444338007183","10.8478260869565","9.08428036994968","2.16904321827947","0.190064360940145","0.308536795662065","13","9.5","1.39512167928106","0.343900158390279","0.640743176626862","11.5853658536585","9.10629064839874","13.0541116765386","0.0642153668162982","0.0934657821638997","11.811063980205","9.26888356573173","11.6161439390127","2.35193811950876","0.202471502751425","13.121","4.809","7.75","11.3","10.94","10.116","12.008","12.571","14.522","14.425","14.703","6.195","16.526","6.582","8.652","13.267","10.783","12.586","13.142","12.882","13.956","14.998","14.015","8.806"
"YMR107W","8.59428899491199e-05","0.000638887925118112","12.961038961039","5.45650628869488","1760.45157784925","0.000317516176650339","0.0018833706353023","13","5","1840.6661265728","0.0647093001760626","0.295008289608075","13.0733944954128","4.8458946528349","5718.66701856461","3.95998890345695e-07","2.56866325184e-06","13.0114778188173","5.10130078725773","4704.14635444599","1862.83116294262","0.395997705552255","2047.949","6478.77","7770.235","5381.67","6166.571","5935.965","5569.688","5246.234","5246.187","5108.258","4158.481","795.415","924.312","5422.853","5867.39","5646.697","6065.469","5740.486","5864.957","5661.327","5621.938","3940.883","4858.561","700.353"
"YMR108W","0.00387372824765153","0.00903373674356245","13.3066666666667","11.3261526887096","109.850286742493","0.000590630391907495","0.00300666545142171","13","10","70.7898740781476","0.213824804779506","0.499418366205559","13.3177570093458","11.4579561954236","321.616944212722","5.92431758076328e-05","0.00020900441325623","13.2081412253375","10.9261839221944","258.164215634226","116.955447075746","0.453027336838392","233.587","96.913","158.616","170.064","179.343","195.983","215.685","239.026","242.146","251.867","289.551","685.616","347.988","103.553","156.037","169.065","172.661","185.754","227.111","225.993","237.683","291.719","253.299","669.004"
"YMR109W","0.0625840186124014","0.0769991534752741","11.8809523809524","2.38734791789957","3.10405464946523","1","1","15","1","3.48073313039077","0.822115728877966","0.96509929248046","10.1063829787234","4.8500670822351","38.2192233738463","0.430596921735643","0.503927120750604","12.3291117865586","2.78743861922714","35.1073465888703","3.12948233993353","0.0891403835380041","29.398","41.384","28.583","38.027","34.84","31.883","32.749","35.022","30.827","30.864","32.287","31.452","50.117","36.692","39.876","38.412","33.628","34.901","33.668","32.693","32.252","38.916","33.559","40.059"
"YMR110C","0.000380681609190581","0.00170982679834822","12.7948717948718","5.71893627348417","163.966871299517","0.106279619357033","0.188293351900285","13","6","94.0423734706861","0.157327554201413","0.422393952111669","13.0733944954128","4.8354464634651","728.253095923486","0.000538126930085925","0.00143154502926848","12.9560887634282","5.52455594465606","624.728836951159","169.380464897081","0.27112637496246","528.815","762.755","837.483","669.042","701.854","721.78","729.328","703.843","713.194","704.487","583.415","109.008","337.027","720.851","755.373","689.537","713.096","746.642","758.664","723.821","697.341","587.302","664.663","140.524"
"YMR111C","0.00216331452634999","0.0057524069000402","12.7948717948718","11.1145043142301","3.79338337606904","0.0042728508207576","0.0137256002013537","13","11.5","5.7975684989485","0.0321361477286621","0.229889258543038","12.8378378378378","11.8486982176526","35.787240154188","3.83107486494616e-05","0.000143588401979576","12.8775698775699","11.4873417578536","33.4090242824002","3.89689641252329","0.116642029997152","34.372","24.086","27.085","28.669","27.329","30.131","30.754","30.749","35.951","35.507","38.33","37.546","40.235","26.602","33.22","31.598","32.789","30.294","34.056","32.632","36.422","37.319","37.694","42.549"
"YMR112C","0.0956449281601841","0.111571236387452","6.04848484848485","3.62931475471424","5.2014250358228","1","1","13","6","4.99853783620771","0.916288153520773","0.999999999903122","5.91286307053942","3.60054765158094","74.3997929859329","0.560711881235523","0.631008845574398","8.32044930634142","4.64571838775539","74.3981580864386","2.02890767230232","0.027270939556663","76.14","61.64","104.664","81.171","73.099","76.496","74.388","64.179","79.042","71.973","77","69.326","63.812","72.175","73.438","78.527","74.102","65.448","74.04","76.617","81.266","69.582","80.11","69.155"
"YMR113W","0.0147086315517408","0.0246465059489858","11.6046511627907","0.0851699151030503","2.4073484573398","0.0463478212797688","0.0941226839108558","13","11.5","2.93449314192417","0.11213746608425","0.362520055513707","12.1794871794872","11.943551844546","23.9988364380275","0.00423539068699119","0.00843187358551921","12.261379447426","11.7476686816238","22.3835344363373","2.59248701569889","0.115821164127246","24.587","20.145","25.194","19.239","19.196","20.432","20.291","20.509","24.827","21.085","28.737","23.224","24.422","20.557","24.381","19.896","21.741","18.855","22.066","18.647","21.514","26.119","27.022","23.253"
"YMR114C","6.59658101331839e-06","0.000136614517367973","11.3409090909091","7.3801372412427","53.6257069036589","5.78873774084172e-08","2.76583154420689e-06","11","8.5","31.9796112859428","0.0174290063658588","0.197311960126924","11.9747899159664","6.70634759002977","203.041923084037","3.76987330241718e-12","1.79862923166407e-10","11.4385663356252","7.55291558981148","181.109658009114","52.4031864311187","0.289345068657143","111.163","169.848","160.639","171.316","198.19","200.376","212.277","216.542","224.204","211.509","193.737","60.535","94.819","156.478","178.018","191.142","210.725","214.123","230.223","219.553","211.437","194.41","198.792","63.125"
"YMR115W","8.95860944472027e-06","0.000163374298399694","12.961038961039","12.8055263855951","7.1961958365167","0.000434489112906892","0.00238595469422536","13","0","8.62811694403825","0.0103801523012103","0.187510905247746","12.6106194690265","12.3050600223873","69.447170303231","1.25779213711041e-08","1.29800725986156e-07","12.8572194766885","12.7019532618763","64.7292505895126","7.1860995544366","0.111017808625779","70.821","68.694","70.582","60.351","53.356","55.843","58.126","56.717","62.836","72.553","67.646","62.922","74.905","71.015","68.684","65.736","61.517","55.119","61.065","61.549","64.193","62.022","62.574","72.652"
"YMR116C","0.016368820967914","0.0266575431114606","13.4864864864865","11.4084071542123","273.227006185609","4.15698103317513e-05","0.00039290593316677","15","9.5","139.618233945284","0.526128093824947","0.776964048023796","13.5714285714286","11.5085387852572","575.568252193755","4.51069557863004e-05","0.000164785675924907","14.019305019305","10.9536438827397","412.389420451808","288.968848376863","0.70071838424049","212.47","106.871","196.78","224.525","276.953","299.751","305.932","341.126","319.929","362.587","435.085","1797.847","421.946","88.077","135.914","184.151","189.397","224.248","258.916","298.759","310.774","402.854","317.321","1398.399"
"YMR117C","0.00403471002853473","0.00931961189689712","14.8955223880597","14.1926401619792","4.62879476773606","0.0868887985173833","0.158855447244195","14","0","2.42537625946985","0.196602830519308","0.478119793034405","14.1089108910891","0.345537046144601","23.6224248435485","0.00389380849888721","0.00782112875579198","14.3348110930496","14.2272780650077","19.8723821316252","4.53510157992933","0.228211270792348","25.676","18.115","18.819","20.419","17.959","13.736","15.678","16.687","17.315","20.104","18.766","13.55","32.288","24.099","30.733","22.083","18.609","17.979","14.457","15.791","14.999","22.923","18.684","14.522"
"YMR118C","3.1720997306639e-06","9.19143159018598e-05","11.4712643678161","8.25629807865787","297.736039419024","0.00011883934605879","0.000886982966647894","13","8","342.668895910469","0.00292140479447411","0.187510905247746","12.1794871794872","7.99731326227353","665.309520104924","4.48894033056035e-10","7.65366712579104e-09","12.2169171824344","8.10935599576287","444.272410931763","319.39185436078","0.718909944668692","162.223","176.179","313.04","365.811","470.52","578.439","687.656","738.423","759.361","797.647","644.133","74.834","78.976","176.466","221.249","299.182","390.977","471.251","589.212","666.653","736.726","601.84","694.448","55.998"
"YMR119W","0.0395244040051268","0.0524227504924829","11.4712643678161","7.51886553968647","5.82374250613607","0.0117381221299358","0.030530186491406","10","9.5","4.07222795285333","0.555996995526709","0.796128248749741","10.8778625954198","7.18026744660358","65.5757446761894","0.0111948464981","0.0197220138141923","10.7830423210786","7.96276895744126","64.6918550645448","5.2923887899764","0.0818091981547915","66.234","54.618","67.183","62.202","61.178","64.655","64.658","69.122","68.809","70.183","70.19","39.331","64.351","57.166","64.574","66.992","67.373","67.036","74.447","67.161","66.117","68.594","67.609","52.28"
"YMR119W-A","0.0967741626986111","0.112689621810626","10.0808080808081","8.45035080455317","6.3529909690914","1","1","15","8","7.18897786762833","0.962093692219265","0.999999999903122","9.69387755102041","5.09949341088865","71.932408745237","0.576511278665298","0.646510892430424","11.5915618772762","7.09437574141673","66.3831404237794","5.89733873140659","0.088837899107498","80.677","57.839","72.024","67.174","71.401","74.103","68.84","70.357","73.347","76.541","76.355","35.158","66.158","48.356","57.593","70.527","70.903","66.347","73.424","64.516","61.366","61.335","76.181","47.944"
"YMR120C","0.0114209186055283","0.0204329037672098","12.0240963855422","0.228921695061046","228.91445380281","0.0188922503786203","0.0450090990567207","13","11.5","75.3111148370544","0.532285022167295","0.778665746024866","13.0733944954128","11.9625670761607","348.517414594929","0.00588275804526994","0.0111971693283243","12.699163626985","11.9222382431663","246.970258325078","235.849833327588","0.954972614626123","185.682","39.923","79.176","112.94","111.236","103.204","112.075","128.864","158.396","153.644","220.07","1075.861","376.39","75.298","83.158","116.028","118.747","103.94","134.794","125.244","129.431","214.039","184.707","1471.114"
"YMR121C","0.00479294879090419","0.0105989844253668","5.90532544378698","5.0042002290506","10.970492262115","0.106279619357033","0.188293351900285","15","9.5","10.7830248597043","0.14489458552013","0.408749579235773","5.91286307053942","2.76859327450767","104.195666374776","0.00411647224102696","0.00822673667322167","8.93939617144213","5.75475209481433","95.4875405252495","1.26687358995921","0.0132674229851403","80.255","79.613","86.026","102.721","103.427","102.334","96.49","96.164","94.498","102.217","119.937","118.276","86.811","65.659","88.143","95.115","87.722","84.377","88.617","88.421","103.298","107.778","106.769","107.121"
"YMR122C","0.0585238479401848","0.0727412350063583","9.15596330275229","2.35481159871895","0.391415760821656","1","1","14","0.5","0.488610785799904","0.834185810341196","0.973617906741754","9.07643312101911","2.15670725115098","0.874226606161795","0.418808772771483","0.49231531057291","10.7441321412571","1.95707772078244","0.705694759297605","0.16905580264096","0.16905580264096","1.31","0","1.879","0.47","0.505","0.268","0.256","0.286","0.241","0.526","1.307","0.968","0.309","1.007","0.289","0.62","0.981","0.555","0.455","1.093","2.488","0.565","0.337","0.612"
"YMR122W-A","0.000886417565690301","0.00304574280215671","6.43870967741936","4.56440650972494","262.938842809383","0.106279619357033","0.188293351900285","11","4.5","180.800132881588","0.180926416789243","0.455355245573259","10.7142857142857","4.3655663444353","1000.19691579894","0.00123158858470218","0.00290417867613119","9.38433179723502","4.59716744085414","875.286324538587","222.606203562119","0.254323867883424","572.363","669.524","917.571","1811.834","1730.427","911.895","743.452","672.534","591.865","661.881","637.99","1267.599","886.286","535.987","810.518","1400.863","1358.29","794.205","657.042","637.202","682.563","653.831","512.217","1253.579"
"YMR123W","0.0686379999055495","0.0833157398333415","14.463768115942","11.4393899872469","9.91134271700468","1","1","14","10.5","6.20627621847432","0.852028072853871","0.985245749378492","13.8349514563107","11.802062492708","63.1635856160109","0.460198685988887","0.533833994758281","14.0995731907509","11.2494913911497","56.6954266287528","10.2307621525882","0.180451277306374","51.378","32.827","62.378","50.844","47.18","52.201","52.277","53.483","51.739","51.859","63.249","107.849","59.696","35.493","52.649","55.702","46.876","50.501","52.674","46.398","53.938","59.75","44.193","93.926"
"YMR124W","0.0315461381976998","0.0439041207760648","11.6046511627907","2.83007292157399","2.51958399328332","1","1","15","11.5","2.76567139791588","0.95268471526441","0.999999999903122","9.07643312101911","5.96615559200299","33.9049193755619","0.319964856171806","0.388464735344242","11.8936947612699","8.05779591716365","30.5480293470915","2.61861688961262","0.0857213033240044","23.22","29.142","26.228","29.726","28.931","25.517","25.998","30.227","28.368","28.806","29.916","34.132","30.631","30.921","39.954","38.061","32.055","28.935","29.73","28.712","31.332","33.42","29.48","40.105"
"YMR125W","0.0163675730029721","0.0266575431114606","11.8809523809524","3.29975464083988","6.62738039928843","1","1","10","4.5","4.98404214719338","0.678238440767127","0.86297984033863","10.5555555555556","4.5696912345115","82.6712643311434","0.173498279958141","0.224810498139227","10.8121693121693","4.20780532179249","75.4515612550633","7.60806577632832","0.100833775335799","59.446","75.799","83.759","73.67","74.787","72.759","69.503","68.44","71.674","65.818","76.031","85.775","66.382","75.864","99.787","86.319","79.163","79.608","72.354","70.448","75.589","70.693","70.038","88.927"
"YMR126C","0.0258471290149406","0.0374499471973877","7.50375939849624","1.21718159985995","1.86027912546163","0.897326646275243","1","8","1","1.33926024356732","0.528542365313124","0.777742482952512","7.46073298429319","4.54198073947301","19.5752946354513","0.184961313959014","0.238441736372062","7.65483079426314","1.35710404826978","19.1862056119896","1.81878874248772","0.0947966877489911","25.73","19.13","19.823","17.09","17.348","14.794","18.155","21.331","20.804","18.564","21.5","16.663","21.37","15.516","20.111","19.789","21.779","15.452","17.781","19.792","18.404","19.435","19.499","22.416"
"YMR127C","0.00566483777245741","0.0119854377975145","12.7948717948718","11.4740574707358","5.5668026226276","0.0188922503786203","0.0450090990567207","12","0","2.82913423152738","0.257488570867072","0.550155157754012","12.8378378378378","11.7644424671975","23.0264108651786","0.00183573888607058","0.00407882224850834","12.5442365442365","11.7583466470661","19.8013115942602","5.20267744374382","0.262744082328967","18.031","10.415","20.173","18.502","16.253","14.968","16.109","16.424","19.628","19.752","24.16","39.538","25.15","9.765","14.489","17.968","15.353","15.737","18.409","17.107","19.537","26.324","20.35","35.823"
"YMR128W","0.0555878804981241","0.0696915824096316","14.056338028169","10.8859774582762","6.47246816102997","0.0042728508207576","0.0137256002013537","14","9.5","5.79403296504257","0.541914248346719","0.784992995695367","14.1089108910891","11.0807372345278","19.3120162155439","0.00644603637734864","0.0120985303859423","14.055082973086","10.4941362707461","14.7783573465282","7.28349740288594","0.49284891629698","3.04","4.777","6.436","9.563","10.074","11.023","12.03","13.219","14.071","15.003","18.387","54.179","7.145","4.227","10.246","11.024","11.075","11.384","13.234","12.501","13.619","19.708","15.116","37.298"
"YMR129W","0.00145264087437169","0.0043440021939453","11.8809523809524","0.817055410113105","5.30584287819564","0.0463478212797688","0.0941226839108558","13","0.5","2.88711698758468","0.146069268995356","0.41037663773338","12.6106194690265","12.3990913654702","28.1750721381049","0.000776873556936231","0.00196011174365449","12.4971906166596","0.378084838433412","25.0465291470234","5.53790160036877","0.221104551766882","32.15","21.819","25.157","22.787","21.021","19.372","21.131","21.404","21.519","21.841","23.444","42.626","32.99","21.469","25.462","24.557","22.408","22.534","22.584","20.713","21.872","25.21","22.336","39.301"
"YMR130W","0.0367315962054221","0.0493801644632733","11.3409090909091","0.196578992179577","7.85168639520247","0.328835727412085","0.488703206940125","12","11","6.82198944819251","0.671223848499704","0.859380424345503","11.2204724409449","0.4711545563081","97.2220424874854","0.141126379520491","0.187017879652837","11.520460510618","11.4358227203006","92.5545002072023","8.15119024946365","0.0880690861191572","102.82","80.65","115.956","90.454","77.317","90.796","86.224","92.24","93.615","95.23","115.891","95.258","99.323","73.446","99.18","88.256","85.795","81.298","88.294","84.451","87.271","107.924","105.659","90.504"
"YMR131C","0.0219588180455998","0.0331788117282618","13.6712328767123","11.5244703398196","63.1695575220921","0.00715396493482501","0.0207208874580039","15","10","24.6988863134555","0.522793185433998","0.775436091227939","13.5714285714286","11.7930611458311","130.847871788299","0.00448867854353463","0.00887497601895345","14.0808871493803","11.214842760243","90.5239744932419","64.7869907585911","0.715688756721876","28.017","23.609","46.923","55.681","48.625","48.169","52.064","64.179","72.071","76.326","113.98","419.112","64.402","21.518","45.552","52.509","50.272","41.191","64.691","54.751","61.928","103.301","86.893","279.858"
"YMR132C","0.000295616339447857","0.0014578310016558","12.7948717948718","0.357491551236041","5.99733903519732","0.0042728508207576","0.0137256002013537","13","0.5","6.3915381951452","0.0348362813904242","0.235325692277361","12.3913043478261","0.6484462753972","19.6292020428323","7.10219744926022e-06","3.24274899338683e-05","12.7287253808993","0.503757287669068","16.4053734216672","6.11507430783332","0.372748254529636","29.264","10.172","23.76","17.681","11.607","9.909","11.773","11.448","11.82","15.4","16.091","20.812","28.629","15.047","21.959","18.411","14.658","8.956","13.717","9.963","10.157","17.056","16.111","21.087"
