CycID,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,0,3,6,9,12,15,18,21
Cre01.g004850,1,1,21,7.5,0.128805157,0.888874023,0.995509234,28,11.8858142,0.872993275,0.99358317,1,24.5,9.575043711,0.806091959,0.004131767,0.004131767,0.872726,1.164595,0.63877,0.782859,0.988185,0.6485705,0.65302,0.6993245
Cre01.g004900,0.119401804,0.158559137,24,10.5,5.936433664,0.535846369,0.671381773,28,9.197717355,19.66507058,0.239875653,0.314061587,26,9.957868772,12.63849065,3.747629786,0.296525106,21.51075,6.82499,16.3456,19.92365,17.08655,11.0347,6.215095,4.674115
Cre01.g004950,0.592350027,0.6843536,21,16.5,3.049822258,0.994003371,1,20,12.16590635,16.41128545,0.900667837,1,20.5,14.28859843,15.80118945,3.935960587,0.249092677,28.85975,11.0827,10.39495,15.66505,16.9611,14.224,14.6315,12.78525
Cre01.g005000,1,1,21,0,0.614051529,0.643368605,0.777138315,28,12.13787365,6.182511731,0.927118261,1,24.5,5.310319723,6.593332563,2.238572895,0.339520701,10.33607,6.1762,5.164375,6.395625,6.24251,5.678215,6.46883,6.194035
Cre01.g005050,0.00423193,0.008454411,21,13.5,27.76589127,0.160018028,0.263948614,20,11.88265245,146.730715,0.005618988,0.010621926,20.5,12.67914509,107.3970144,42.16583771,0.392616479,126.6715,53.45555,72.52035,138.529,156.925,107.46695,102.1094,63.3719
Cre01.g005100,2.26E-05,0.000170427,24,22.5,1.58074428,0.016404354,0.101644165,24.98583569,20.99992264,6.37198061,5.87E-06,5.21E-05,24.49291785,21.77387446,4.250089695,1.987473066,0.467630852,6.26768,4.131405,3.45454,2.834805,1.945445,4.12616,4.471395,6.445115
Cre01.g005150,0.000322032,0.0010662,24,6,12.17319679,0.030004979,0.104317829,27.47663551,4.477669883,36.2258805,0.000121239,0.00043654,25.73831776,5.314484083,25.66683816,7.634441017,0.297443767,37.5954,28.43875,41.64395,29.7117,21.3312,15.2207,13.89475,18.8463
Cre01.g005200,0.006584336,0.012329551,21,0,0.290850697,0.2936012,0.417718326,26.17210682,20.99992264,1.199168035,0.014012758,0.02378388,23.58605341,21.25549185,1.001817449,0.577218816,0.576171653,2.257385,0.7147755,0.5751255,0.8923015,0.3521765,1.0284365,1.099235,1.173765
Cre01.g005400,6.42E-08,7.23E-06,24,21,0.234330061,0.011440649,0.101644165,25.12820513,20.99992264,0.576646596,1.62E-08,2.51E-06,24.56410256,21.01104277,0.267760043,0.26035988,0.26035988,0.448666,0.199031,0.07678015,0.022778,0.1015653,0.262362,0.4107305,0.575089
Cre01.g005450,1.04E-05,0.000101526,24,21,13.26660131,0.011527527,0.101644165,24.16438356,20.99992264,29.28510468,2.02E-06,2.74E-05,24.08219178,21.00020607,15.73581999,12.13193633,0.770975795,23.08765,11.56475,4.2664,4.16015,5.517835,23.8437,23.25,29.88225
Cre01.g005500,0.010037898,0.017616642,21,13.5,0.550567482,0.172874125,0.279234193,20,10.7809741,3.677548989,0.012765819,0.021898247,20.5,12.11453494,3.093824268,0.697516925,0.225454604,3.189785,2.037635,2.704645,4.01515,3.32987,3.488585,3.037655,2.240325
Cre01.g005534,0.000322032,0.0010662,21,0,2.624052052,0.030227401,0.104482093,23.02872063,20.99992264,7.926028862,0.000122065,0.000438586,22.01436031,21.04464318,4.885365639,3.064909706,0.627365469,9.449025,3.2082,2.266365,2.945455,1.781365,6.35577,7.329515,7.79331
Cre01.g005550,0.031869374,0.048720752,21,19.5,0.164119484,0.205351204,0.317215904,21.45985401,20.99992264,1.193451147,0.039457213,0.060596887,21.22992701,20.24421356,1.03505017,0.156432017,0.151134719,1.233925,1.0486885,0.669019,1.042393,0.9334,1.113095,1.204225,1.176015
Cre01.g005650,1,1,21,0,0.307718729,0.955325781,1,28,8.884754286,1.739678687,0.998986906,1,24.5,3.88708,1.657484609,0.066788086,0.040294845,2.43129,1.45539,1.39483,2.05799,1.32099,1.188955,1.803665,1.60819
Cre01.g005700,1,1,24,18,0.004685183,0.99888538,1,28,20.99992264,0.020072699,0.999999379,1,26,19.49996408,0.011107391,0.001975169,0.001975169,0,0.00946185,0.0102024,0.0089623,0.00947155,0.0176432,0.012525,0.02135005
Cre01.g005701,4.47E-06,6.17E-05,24,18,2.201442613,0.017215276,0.101644165,22.79069767,16.17601851,4.748965152,1.34E-06,2.14E-05,23.39534884,17.0758449,1.936904311,2.412038125,1.245305775,0.7077595,0.3144375,0.0907072,0.264132,3.13162,4.14138,5.144615,1.797395
Cre01.g005750,0.015014056,0.02497277,21,18,0.086548456,0.248834543,0.367568472,20,16.70296232,0.150369583,0.024619356,0.039437989,20.5,17.34598247,0.097158805,0.134086302,0.134086302,0.3077645,0.03631715,0.0221534,0.0218954,0.04948705,0.199307,0.1026679,0.1154075
Cre01.g005800,1.04E-05,0.000101526,21,18,4.978272156,0.011284639,0.101644165,21.15107914,17.09432623,10.51698361,1.98E-06,2.71E-05,21.07553957,17.54901163,6.229333364,4.656285681,0.747477364,9.126235,2.241525,2.12932,2.53835,7.364705,9.52941,10.9768,8.229575
Cre01.g005804,4.69E-05,0.000274494,21,18,0.702020562,0.02297528,0.101644165,20,16.73253872,1.354219953,1.59E-05,0.000102836,20.5,17.36114038,0.696720701,0.747509696,0.747509696,1.23396,0.31882,0.0551548,0.08925035,0.6330225,1.574295,1.0813655,1.024678
Cre01.g005813,0.000322032,0.0010662,24,16.5,1.243063316,0.022776599,0.101644165,21.3559322,14.55938794,3.097409872,9.41E-05,0.000360026,22.6779661,15.52589254,1.61638071,1.65274592,1.022497924,1.02792,0.254505,0.5719465,1.0243455,3.6185,2.515135,2.558475,1.22798
Cre01.g005850,0.00423193,0.008454411,24,12,4.760295884,0.062684584,0.141660475,20,10.11258163,25.78156578,0.002449761,0.005152946,22,11.0619199,13.33952802,9.925692676,0.744081249,5.635125,6.126495,12.0505,24.06305,30.63225,6.456005,7.5318,7.57594
Cre01.g005900,0.015014056,0.02497277,24,21,0.855655774,0.047974179,0.123375308,24.43213296,20.99992264,2.856952115,0.005932184,0.011139445,24.21606648,21.0016336,1.997830489,0.67721415,0.33897478,2.73371,1.20231,1.151785,1.39187,1.850625,2.475525,2.15709,2.97399
Cre01.g005950,1.04E-05,0.000101526,24,19.5,6.958065077,0.013786889,0.101644165,27.30650155,20.99992264,18.41819764,2.40E-06,2.94E-05,25.65325077,20.2858825,10.04473436,5.507726308,0.548319757,9.15889,3.74259,2.754575,7.579485,6.01385,12.8358,18.356,17.6496
Cre01.g006000,0.063475569,0.090038806,21,16.5,1.399258254,0.22674764,0.342193234,20,14.93603867,3.954337345,0.075433631,0.109736513,20.5,15.70829125,3.047933527,1.83356793,0.601577401,5.105685,1.797315,1.872295,2.236005,3.874895,3.656615,3.68287,2.21169
Cre01.g006050,1,1,21,18,0.963814827,0.982576399,1,26.97247706,9.037180795,6.411505386,0.99984732,1,23.98623853,2.305015137,6.49716772,0.237269665,0.036518938,8.2973,5.34918,5.79949,7.424385,5.02959,6.518825,6.744865,6.814315
Cre01.g006100,0.00266115,0.005726238,24,22.5,0.96245895,0.327889967,0.456027293,20,0.999922636,2.848146517,0.007018973,0.01288719,22,21.86245745,1.844140277,1.114679634,0.604444059,1.450425,4.966365,1.181175,0.688402,0.852649,1.39438,2.154275,2.817375
Cre01.g006150,1.04E-05,0.000101526,21,0,1.892988493,0.020058428,0.101644165,24.84507042,20.99992264,3.729585086,3.41E-06,3.76E-05,22.92253521,21.14873192,2.726546899,1.971833657,0.723198144,5.220945,4.971505,1.81444,0.7428385,1.148655,2.23004,2.59817,3.793755
Cre01.g006250,0.00266115,0.005726238,21,13.5,0.464821592,0.11520251,0.208712359,20,10.07114028,1.430653578,0.002786751,0.00575938,20.5,11.75074511,0.881041368,0.520408988,0.520408988,0.705793,0.2204295,0.507522,1.604575,1.43655,0.7147445,0.973786,0.3290935
Cre01.g006300,1.79E-06,3.56E-05,21,0,0.190145256,0.014127854,0.101644165,23.90243902,20.99992264,0.501102375,4.69E-07,1.10E-05,22.45121951,21.08807342,0.334651279,0.209610222,0.209610222,0.586805,0.443655,0.2631465,0.1373725,0.1453995,0.3016305,0.413583,0.4944505
Cre01.g006350,0.927661379,1,21,13.5,0.021560746,0.986189091,1,20,10.28656381,0.066259763,0.996267182,1,20.5,11.86114967,0.051348666,0.014884806,0.014884806,0.05258917,0.01989695,0.03197,0.08287175,0.05244915,0.0594085,0.05601545,0.03991625
Cre01.g006394,0.160561867,0.20728622,21,3,0.040119259,0.497162974,0.633160343,25.71428571,7.74E-05,0.383056645,0.281617147,0.363103486,23.35714286,1.668402483,0.224223319,0.075432502,0.075432502,0.3799135,0.2821265,0.154318,0.196754,0.0994919,0.2053885,0.2522435,0.235509
Cre01.g006450,1,1,21,15,0.032178379,0.96971877,1,22.90909091,16.83086151,0.090414556,0.999536824,1,21.95454545,15.9056969,0.05488119,0.025683484,0.025683484,0.0546152,0.0094106,0.0729231,0.01357025,0.0607434,0.067908,0.1122074,0.047249
Cre01.g006500,0.000176005,0.000685626,21,13.5,0.175451153,0.064244051,0.143556007,20,11.47633712,0.467299465,0.000140098,0.000486925,20.5,12.47090849,0.30064561,0.18103246,0.18103246,0.227863,0.0664654,0.194412,0.5119795,0.4273325,0.3743005,0.285129,0.1460905
Cre01.g006800,0.00266115,0.005726238,21,15,0.373135299,0.033515272,0.107247271,20.36951501,14.63084131,1.545294757,0.000920856,0.002218319,20.68475751,14.81604889,1.166581847,0.432776138,0.370977946,1.0286565,0.8895435,0.7812765,1.204405,1.537235,1.3924,1.54422,0.8330325
Cre01.g006850,4.47E-06,6.17E-05,24,21,4.92376483,0.008442838,0.101644165,22.10526316,20.99992264,10.97870644,6.82E-07,1.47E-05,23.05263158,21.03548598,6.827453859,4.604051199,0.674343803,10.3629,7.89883,2.751095,2.10967,3.55963,7.62988,11.17185,10.5728
Cre01.g006900,1,1,21,19.5,0.081978425,0.951562588,1,28,14.95439078,0.551715876,0.998807496,1,24.5,17.91754596,0.552121936,0.067093672,0.067093672,0.601575,0.768565,0.4397125,0.506005,0.5049615,0.5876405,0.5104485,0.4943395
Cre01.g006950,0.00423193,0.008454411,24,4.5,20.20448202,0.071167275,0.152255558,26.97247706,5.494469345,34.88215665,0.002743047,0.005680816,25.48623853,4.985191298,21.0885368,10.79201974,0.511748152,39.91365,21.24445,38.7107,35.7359,7.4137,6.25672,7.490675,13.08295
Cre01.g007000,0.015014056,0.02497277,21,19.5,0.454272973,0.03706788,0.110143197,20,18.82253041,1.131062703,0.004727118,0.009137619,20.5,19.16440398,0.821187665,0.444484318,0.444484318,1.44222,0.81816,0.3396175,0.5485765,0.543494,1.173665,1.0510235,1.105375
Cre01.g007050,0.000176005,0.000685626,24,4.5,4.766267401,0.026347168,0.102190859,22.21662469,4.346365526,15.57941654,6.16E-05,0.000263055,23.10831234,4.426810027,8.348136416,6.438173872,0.771210909,8.178855,16.7873,14.73025,8.491455,3.061575,4.255275,5.46287,5.97538
Cre01.g007051,0.031869374,0.048720752,24,22.5,36.26998168,0.13445421,0.233198772,26.17210682,20.99992264,432.2792331,0.027649385,0.043790882,25.08605341,21.82333617,339.7179908,54.3716106,0.160049253,343.467,352.921,311.0675,267.824,296.033,350.98,332.1405,444.149
Cre01.g007100,1,1,24,15,0.308835958,0.988815042,1,20,9.580340672,2.652041734,0.999937214,1,22,12.14418737,2.258139428,0.28497714,0.126199975,2.657205,1.809325,1.744865,3.18717,2.251245,2.14961,2.26424,1.829105
Cre01.g007150,0.001634479,0.003805356,21,12,1.093003236,0.045440339,0.119818384,20,9.980115501,4.137998165,0.000780427,0.001929921,20.5,10.97195205,2.583063734,1.390884269,0.538463008,1.939035,1.333845,2.0331,4.651665,3.919815,2.210895,1.810865,1.18018
Cre01.g007200,0.006584336,0.012329551,21,18,1.722391911,0.045817377,0.120307034,20.85106383,16.61004415,10.45138918,0.002747117,0.005688514,20.92553191,17.30276797,8.99732541,1.772388423,0.196990588,10.301985,7.56742,7.409885,7.551405,9.140135,11.17235,9.384525,10.275055
Cre01.g007250,0.006584336,0.012329551,21,18,0.538070077,0.049313968,0.125098091,20,16.98621625,0.829307046,0.002932886,0.006022083,20.5,17.49115011,0.411497919,0.502398354,0.502398354,0.916478,0.0219236,0.0413708,0.184707,0.1621185,1.047715,0.690914,0.5399445
Cre01.g007300,0.00266115,0.005726238,24,15,0.847532885,0.074925597,0.156925714,22.90909091,12.31342856,3.388482343,0.001898227,0.004128594,23.45454545,13.63284817,2.073639928,1.14296375,0.551187183,1.002168,1.370305,1.0873235,2.22236,4.18853,2.32599,2.47061,1.77933
Cre01.g007350,0.000569951,0.001646957,21,15,19.34150098,0.020601282,0.101644165,22.21662469,14.78800078,34.35533846,0.000145038,0.000499934,21.60831234,14.90880003,15.10625365,18.90023559,1.251153067,3.163825,0.2279955,0.285408,8.34657,38.00105,27.23565,30.08305,9.164415
Cre01.g007400,0.00423193,0.008454411,24,18,0.931945524,0.071936852,0.153148022,23.90243902,18.44428862,3.499633063,0.002769435,0.005729571,23.95121951,18.22267233,2.239786026,1.329050446,0.593382774,2.254105,1.63569,0.486992,2.01017,1.07525,3.935085,3.21979,3.310955
Cre01.g007500,0.927661379,1,21,0,0.062706229,0.43258805,0.567527328,20,15.93588703,0.571609745,0.767701002,0.895938614,20.5,18.4171421,0.481642999,0.095277451,0.095277451,0.5499355,0.566822,0.432414,0.317724,0.4708905,0.6172135,0.493899,0.4870995
Cre01.g007550,0.00266115,0.005726238,21,13.5,0.889353655,0.031277629,0.105222184,21.45985401,12.16189639,2.1103292,0.000865126,0.002106122,21.22992701,12.83970029,1.267954701,0.824095503,0.649940808,0.679599,0.46991,0.510278,1.862695,2.28999,1.495425,1.53414,0.7130455
Cre01.g007600,0.006584336,0.012329551,24,4.5,4.48588542,0.042652785,0.116341541,24.56824513,4.303133099,15.47478925,0.002577475,0.005382216,24.28412256,4.403320977,9.787716613,4.450463536,0.454698855,12.7351,12.90915,17.7035,9.221075,5.207145,6.66812,6.93746,6.917315
Cre01.g007650,0.00266115,0.005726238,24,13.5,2.287197341,0.041934067,0.115555479,24.84507042,12.02793602,5.156379732,0.001127161,0.002634513,24.42253521,12.78052767,2.765365594,2.126690757,0.769045063,0.2412755,1.19574,0.9213255,5.768735,4.477915,4.19004,3.2773,2.30621
Cre01.g007700,1,1,21,15,1.577371381,1,1,20,12.79803571,7.324165504,1,1,20.5,13.88042187,6.845030408,0.536851422,0.07842937,4.58081,11.5758,4.14114,5.31847,8.87638,5.688915,7.646565,7.24723
Cre01.g007750,0.031869374,0.048720752,21,12,2.951400065,0.095393518,0.183079157,20,9.701318614,13.01680317,0.020660293,0.033658407,20.5,10.82906865,8.906523742,3.712783079,0.416861077,8.014005,4.832815,9.08837,13.07395,13.0488,7.761045,6.63395,4.545085
Cre01.g007800,9.27E-05,0.000440158,21,15,1.914232809,0.028664486,0.103201594,21.99501247,14.12266934,3.5640147,3.68E-05,0.0001806,21.49750623,14.5792948,1.736949435,1.971893091,1.135262231,0.5685815,0.01064655,0.1226869,1.601325,4.181465,2.70469,3.147945,0.944378
Cre01.g007850,0.04531654,0.066622016,24,13.5,5.29403776,0.184604399,0.293262946,27.64890282,12.26623712,63.58620045,0.048383668,0.073038113,25.82445141,12.99154314,59.96851501,4.241456702,0.07072806,53.09085,56.26965,58.0591,67.04095,59.9936,64.78325,63.00125,59.65935
Cre01.g007901,0.006584336,0.012329551,24,10.5,0.330261293,0.103395798,0.193569628,23.90243902,9.032563575,2.035240381,0.005645305,0.010667917,23.95121951,9.764827957,1.687597197,0.334752491,0.198360421,1.56489,1.55175,2.17945,1.80159,2.08846,1.689655,1.260815,1.358685
Cre01.g007902,0.160561867,0.20728622,24,18,9.688034654,0.178988238,0.286409637,28,20.99992264,50.06166584,0.13074697,0.181075783,26,19.49996408,36.85576066,1.359090407,0.036875929,19.79425,38.2937,23.7568,36.70205,34.67095,40.9106,51.73035,48.46635
Cre01.g007950,0.927661379,1,24,9,0.007119151,0.983697008,1,28,9.042910643,1.309799626,0.996058517,1,26,9.073494227,0.846198535,0.106828525,0.106828525,1.916295,0.1591175,1.0305585,1.705885,0.5232485,0.943775,0.3198165,0.238747
Cre01.g008000,0.006584336,0.012329551,21,15,0.267259493,0.093525904,0.180679121,20,12.28189502,1.450654491,0.0051682,0.009861219,20.5,13.61589977,1.064632279,0.416543086,0.39125536,1.07515,0.7659625,0.5336905,1.23819,1.578725,1.13028,1.168525,0.74945
Cre01.g008050,0.000569951,0.001646957,21,15,0.832344585,0.037450986,0.110585599,21.88585608,13.62384083,2.083802029,0.000250906,0.000769344,21.44292804,14.33224871,1.314179858,0.816835529,0.621555356,0.8055805,0.6533425,0.51581,1.26595,2.40675,1.66884,1.88905,1.0039135
Cre01.g008081,0.927661379,1,21,3,0.169005592,0.998418645,1,20,5.071897482,9.6339232,0.997206774,1,20.5,4.063633174,8.847671272,0.859003769,0.09708812,8.48094,10.81915,7.591305,10.794685,6.57821,8.98779,8.59241,9.323885
Cre01.g008100,1,1,21,6,0.243142909,0.999957395,1,20,6.042524743,1.204346622,0.999999999,1,20.5,6.02536536,1.081411625,0.157160206,0.145328756,0.8500165,1.349785,0.875657,1.43771,0.7971445,1.21343,0.8751045,1.216605
Cre01.g008150,0.744901443,0.846629461,21,13.5,0.037667578,0.6823753,0.813335195,20,11.77489567,2.336132483,0.852259787,0.981393751,20.5,12.62391974,2.00508198,0.318809344,0.159000653,2.27592,1.63338,2.00089,1.972515,2.57307,2.0159,1.602635,1.67427
Cre01.g008200,0.006584336,0.012329551,24,15,0.263356971,0.031933896,0.105603914,24.29752066,13.9896528,1.05531491,0.001990596,0.004305179,24.14876033,14.49848854,0.760659925,0.281038594,0.281038594,0.4647925,0.6074055,0.4754935,0.84048,0.9341485,1.167245,0.8379655,0.764981
Cre01.g008250,1,1,21,6,0.112281344,0.219543288,0.333792023,20,8.447021065,0.468135263,0.552416106,0.670241014,20.5,7.257669725,0.213112574,0.218830602,0.218830602,0.1115241,0.06961625,0.387487,0.626513,0.0658481,0.09921865,0.12411505,0.08309135
Cre01.g008300,0.015014056,0.02497277,24,1.5,0.054815802,0.155150078,0.257793732,23.90243902,7.74E-05,0.281889563,0.016450753,0.027475931,23.95121951,0.748514371,0.212498269,0.063680092,0.063680092,0.275223,0.273126,0.2119005,0.16188,0.1522145,0.166539,0.221618,0.238372
Cre01.g008350,0.00097863,0.002519158,24,18,0.515315734,0.118839005,0.213306213,21.88585608,16.4356882,2.022448803,0.001169895,0.002719791,22.94292804,17.2183584,1.003800228,0.866132206,0.862853168,0.7860235,0.4113105,0.2980095,0.7329665,0.469018,2.79799,1.469705,1.148555
Cre01.g008400,1,1,21,0,0.079553756,0.983833704,1,28,11.92974821,0.360471064,0.999868616,1,24.5,5.219264843,0.350970006,0.236217073,0.236217073,0.7436185,0.3082725,0.196351,0.34638,0.4126205,0.233664,0.3227675,0.235422
Cre01.g008406,1,1,21,0,0.095526591,0.950549919,1,28,11.88984628,0.447193495,0.998756678,1,24.5,5.20180775,0.411963981,0.265236889,0.265236889,0.887588,0.4232645,0.143925,0.473713,0.4522985,0.295774,0.2891955,0.320423
Cre01.g008450,0.000569951,0.001646957,21,15,4.026536834,0.017869653,0.101644165,21.56479218,14.51922693,7.682227245,0.000127255,0.00045189,21.28239609,14.76540284,3.589002662,4.208848683,1.172707038,1.332865,0.301593,0.180102,2.46931,8.710615,6.207685,6.34594,1.988335
Cre01.g008500,4.69E-05,0.000274494,24,21,0.748494802,0.013611716,0.101644165,24.43213296,19.70076233,1.799509945,9.74E-06,7.34E-05,24.21606648,20.35779804,1.066893689,0.62628718,0.587019294,1.132725,0.8257535,0.457355,0.381024,0.5813005,1.63585,1.71068,1.771865
Cre01.g008550,0.00097863,0.002519158,24,18,6.090752648,0.030851048,0.105046907,21.67076167,15.82011081,17.56887053,0.000344426,0.000991375,22.83538084,16.89842143,10.96643807,6.669199286,0.60814635,9.51283,8.002045,4.736605,4.801015,16.603,15.0578,17.7003,11.8182
Cre01.g008600,0.063475569,0.090038806,24,6,0.310372501,0.605950536,0.740718645,28,8.869082205,1.46906923,0.163777885,0.222197057,26,7.367788166,1.139909483,0.072076212,0.063229768,1.68025,1.03891,1.12219,1.805365,0.9739975,0.876624,0.8148425,0.8424575
Cre01.g008650,0.00097863,0.002519158,24,10.5,3.221435306,0.039201281,0.11222733,20,10.7759247,9.629799404,0.000428459,0.001177057,22,10.73925859,5.007025447,4.23223451,0.845259237,2.16682,1.945655,6.26274,7.42214,12.03465,4.06328,1.923705,1.37363
Cre01.g008700,4.69E-05,0.000274494,24,21,1.161761239,0.015476918,0.101644165,25.71428571,20.99992264,3.489278733,1.10E-05,7.87E-05,24.85714286,21.02496261,1.676331768,1.323304201,0.789404715,2.30719,1.46071,0.489757,0.5357085,0.6775975,1.88687,2.134605,3.575565
Cre01.g008750,0.414782745,0.498407799,21,19.5,0.006689513,0.907764559,1,23.90243902,8.95404552,0.013857303,0.744303711,0.871601728,22.45121951,3.403374252,0.016873136,0.000263883,0.000263883,0.02641955,0,0.0169283,0.01414075,0.0062874,0.0117119,0.0407738,0.01877955
Cre01.g008800,0.927661379,1,24,4.5,0.364320859,0.6511226,0.783740155,28,10.440677,2.838059748,0.908536106,1,26,7.284957179,2.594818462,0.173032273,0.066683768,3.72733,2.73278,2.34845,2.726425,3.18202,1.75317,1.72515,2.479955
Cre01.g008850,0.363257419,0.436950812,24,6,2.755153185,0.537594124,0.673047949,20.6557377,8.737509641,9.502274283,0.51424315,0.628710271,22.32786885,7.513399531,6.320218372,1.7939576,0.283844243,8.47064,3.62888,8.845195,10.84545,4.883465,3.97632,3.77333,5.45749
Cre01.g008891,0.000322032,0.0010662,21,7.5,1.040143469,0.014169674,0.101644165,21.99501247,5.817422324,2.830335258,6.07E-05,0.000260297,21.49750623,6.681759285,1.7856171,1.017373722,0.569760293,1.25175,2.9098,2.68331,2.351215,1.801645,0.810963,0.8726725,1.227075
