CycID,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,0,6,12,18
SLC4A5,0.112271523,0.453353956,24,0,0.256095515,0.999344215,1,24.14342629,6.63E-05,10.80357235,0.35762979,1,24.07171315,3.31E-05,10.42400786,0.45494788,0.043644238,11.94327,10.29501832,10.05447084,10.53872932
SLC4A7,1,1,18,3,1.217121689,1,1,20,6.000000066,33.34492158,1,1,19,4.433333365,32.80915325,1.867893862,0.056932096,30.64183,33.34492158,30.71897737,34.3062
SLC4A8,0.45723542,1,24,0,0.061607385,0.999999954,1,24.79251899,6.63E-05,4.633636164,0.815048126,1,24.3962595,3.26E-05,4.552808132,0.085744388,0.018833297,4.593155,4.529929105,4.481831158,4.561578
SLC4A9,1,1,18,15,0.051514143,1,1,28,11.9999915,4.335452,1,1,23,14.51190127,4.318179713,0.054417345,0.012601918,4.129622,4.307100579,4.335452,4.272907211
SLC5A1,0.767444143,1,24,15,3.562319111,1,1,23.19300164,12,66.10366684,0.970578611,1,23.59650082,13.47829123,62.24271914,4.435126014,0.071255338,49.01093,60.97961789,66.10366684,63.10783053
SLC5A10,1,1,24,0,0.384975448,1,1,22.96697347,6.63E-05,14.25900861,1,1,23.48348674,3.39E-05,13.76288035,0.817582505,0.059404898,15.95814,13.53060874,13.11178621,14.20841211
SLC5A11,0.517719838,1,18,12,0.083439307,1,1,27.07083599,12.0000011,5.716878158,0.858545698,1,22.535418,12.50657307,5.523574298,0.311831821,0.056454717,6.230767,5.578522789,5.716878158,5.204794421
SLC5A12,1,1,18,3,0.06292614,1,1,21.92248062,6.000003399,4.643697421,1,1,19.96124031,4.395050687,4.587630113,0.061083992,0.013314934,4.535734,4.643697421,4.525973368,4.546358789
SLC5A2,0.974880863,1,24,6,0.18478521,1,1,28,6.63E-05,6.552541309,0.999681839,1,26,3.250030788,6.48055729,0.01403987,0.00216646,6.786201,6.541752053,6.514663211,6.314185895
SLC5A3,0.008974397,0.088116033,18,6,12.8836694,0.999999999,1,20,5.999980018,142.57503,0.051274137,0.422626202,19,6.016657175,134.7192638,8.836881576,0.065594788,89.25427,142.57503,119.2012405,146.7141632
SLC5A4,0.411361339,0.992546468,18,15,0.148788702,1,1,28,12.00000221,6.023739737,0.776766739,1,23,14.51190567,5.918687946,0.363877469,0.061479414,6.009382,5.787324474,6.023739737,5.699476211
SLC5A5,1,1,18,0,0.132339984,1,1,20,11.99999996,5.035294842,1,1,19,15.19999998,4.990335071,0.152044202,0.030467734,5.037979,4.877889368,5.035294842,4.958714947
SLC5A6,0.001719673,0.029612522,24,6,3.831030294,0.12334024,1,28,6.63E-05,41.30335125,0.002006179,0.034441431,26,3.250030788,37.81745055,1.952517198,0.051630059,31.30204,40.38680053,36.80201895,32.90464789
SLC5A7,1,1,24,18,0.071277424,1,1,24.30945559,17.99994074,4.79016285,1,1,24.15472779,18.00070918,4.710494914,0.066418927,0.014100201,5.106393,4.632800947,4.727722263,4.790163158
SLC5A9,1,1,18,6,0.235711217,1,1,22.08224883,6.000000022,9.080313737,1,1,20.04112441,6.062888968,8.761118685,0.199092641,0.022724568,9.538295,9.080313737,8.443826947,8.484843842
SLC6A1,0.077435671,0.361069045,24,21,0.217327678,0.971585166,1,23.55358134,17.99993369,5.323639829,0.269879287,1,23.77679067,19.48760241,5.091516445,0.252514151,0.049595077,4.960609,4.841275211,5.016512316,5.323641526
SLC6A11,1,1,24,6,0.19402356,1,1,28,12.0000055,6.707328158,1,1,26,8.821431126,6.718932416,0.029359859,0.004369721,7.252187,6.688500895,6.707328158,6.516265
SLC6A12,0.767444143,1,24,3,0.184334783,1,1,21.50025342,6.000018519,6.671779737,0.970578611,1,22.75012671,4.596291586,6.507454536,0.16843533,0.025883443,6.578452,6.671779737,6.340714263,6.396457579
SLC6A13,1,1,18,0,0.094559976,0.999772068,1,28,11.99997815,5.427188053,0.999999974,1,23,4.928562455,5.440461725,0.192791357,0.03543658,5.89258,5.367852789,5.427188053,5.239853737
SLC6A14,0.377452156,0.943269643,24,18,5.047865605,0.999998851,1,20,17.99993369,43.04852672,0.745207693,1,22,18.14996353,38.19559913,5.19666148,0.136053933,32.44612,30.47033253,41.40656737,43.04853579
SLC6A15,1,1,18,9,0.420628833,1,1,25.41641702,12.00000026,8.137950737,1,1,21.70820851,10.55166327,7.820592758,0.330992428,0.042323189,6.797013,7.903315263,8.137950737,7.783113789
SLC6A16,0.639080724,1,18,15,0.204366588,1,1,20,11.99999995,5.644812789,0.925212824,1,19,13.61666664,5.401205805,0.293222262,0.054288296,5.38915,5.166930842,5.644812789,5.419494789
SLC6A17,1,1,24,18,0.144985351,1,1,23.26933626,17.99993369,8.88581895,1,1,23.63466813,18.00426814,8.682435215,0.13740201,0.015825285,7.884873,8.464754053,8.800547105,8.885819421
SLC6A19,0.711116691,1,24,0,0.133174016,1,1,20.92747903,6.53E-05,7.833808444,0.953549697,1,22.46373952,3.51E-05,7.661240699,0.195245195,0.025484801,5.841387,7.693018368,7.439736737,7.723792053
SLC6A2,0.486712943,1,18,0,0.619207044,0.999989567,1,24.44956772,6.63E-05,8.753409329,0.837181917,1,21.22478386,2.88E-05,8.01496549,0.638858071,0.07970815,6.219614,7.746302,7.515428053,8.336768947
SLC6A20,1,1,24,6,0.097804005,1,1,28,7.36E-05,4.806806529,1,1,26,3.250034153,4.702018942,0.00270263,0.000574781,4.27614,4.721371105,4.638175368,4.641546421
SLC6A3,1,1,24,12,0.04083471,1,1,28,12.00000003,5.113557474,1,1,26,12.07142859,5.065242492,0.073624216,0.014535181,4.806171,5.090483105,5.113557474,4.967630263
SLC6A4,1,1,18,0,0.248705011,1,1,28,6.63E-05,9.086997456,1,1,23,2.72E-05,8.776698301,0.097441096,0.01110225,7.996834,8.740916474,8.670503053,8.622457158
SLC6A5,0.697557863,1,24,18,0.247368579,1,1,28,5.999991904,7.066731842,0.948797147,1,26,25.53571053,7.139203549,0.181130523,0.025371251,10.24188,7.066731842,7.053071684,7.431455211
SLC6A6,0.002079187,0.033591129,24,0,5.530609173,0.171237089,1,23.37190083,6.89E-05,67.89100109,0.003183116,0.049816063,23.68595041,3.49E-05,60.88363246,7.782343034,0.127823238,63.14063,60.37841947,53.41593684,62.17973842
SLC6A7,1,1,18,9,0.084227731,1,1,24.08858603,12.00001386,5.409035842,1,1,21.04429302,10.50280491,5.333259902,0.090561729,0.016980558,5.395604,5.363265579,5.409035842,5.283461526
SLC6A8,0.204095693,0.650320659,18,0,2.764695591,0.999999999,1,23.26933626,17.99993341,47.10357283,0.528437692,1,20.63466813,18.2982805,45.85574298,2.137932496,0.046623004,50.97783,43.91864842,45.43294105,47.10358211
SLC6A9,0.47671979,1,18,6,0.497626397,1,1,20,6.000005713,21.37660579,0.829886397,1,19,6.01666938,20.95274833,0.504276604,0.024067325,21.24852,21.37660579,20.23627474,21.54277526
SLC7A1,0.006378532,0.070579123,24,18,2.799587775,0.038980144,1,20,17.99993369,44.13894779,0.002312196,0.038445617,22,18.14996353,41.36147075,3.649263118,0.088228563,36.7244,36.50345684,42.88273421,44.13895474
SLC7A10,0.992458679,1,18,9,0.16725621,1,1,25.29516995,5.999999497,6.143102526,0.999971492,1,21.64758497,7.979293482,6.02605455,0.111769738,0.018547747,4.642321,6.143102526,6.046362105,5.852599737
SLC7A11,1,1,24,12,1.249917302,1,1,25.85009141,12.00000097,27.66313895,1,1,24.9250457,12.01655185,25.887493,2.433765108,0.094013163,24.47198,26.58546158,27.66313895,23.73726263
SLC7A13,1,1,18,3,0.074222878,1,1,20,6.000005953,4.921557737,1,1,19,4.433336161,4.816652565,0.133447515,0.027705447,6.253289,4.921557737,4.691150684,4.796238684
SLC7A14,1,1,18,15,0.125925818,1,1,20,12,4.632797316,1,1,19,13.61666667,4.535627114,0.171484698,0.037808377,5.816932,4.400874474,4.632797316,4.490305632
SLC7A2,1,1,24,6,0.221274395,1,1,20,12.00000076,12.77834732,1,1,22,9.350000421,12.22009716,0.330857929,0.027074902,11.75744,12.06071095,12.77834732,11.58324679
SLC7A3,0.071351608,0.342374908,18,3,0.128901324,0.879103983,1,24.42141623,6.63E-05,5.134384794,0.236411559,1,21.21070812,1.767587807,5.005560099,0.307134538,0.061358675,4.518118,4.887645579,4.804724947,5.281425105
SLC7A4,1,1,24,6,0.088504843,1,1,28,6.63E-05,6.091219723,1,1,26,3.250030788,6.034952431,0.010241721,0.001697067,5.471913,6.079113474,6.054932526,5.915210211
SLC7A5,1,1,18,12,2.291124966,0.999999867,1,20,11.99999565,29.74492263,1,1,19,12.03333127,26.97324215,2.792852616,0.103541599,32.64576,25.34226316,29.74492263,25.77484895
SLC7A6,0.002241626,0.035374809,18,3,1.112957789,0.957713842,1,20,6.63E-05,18.54963551,0.015336481,0.170142837,19,1.583364832,17.70698362,1.816152843,0.102567037,19.80014,17.92731211,16.08581158,19.49720421
SLC7A6OS,0.671054299,1,18,6,1.249818307,1,1,20,6.000003324,26.91027737,0.938741364,1,19,6.016668246,26.22788627,0.854911231,0.032595506,20.49257,26.91027737,24.71240263,27.72765842
SLC7A7,1,1,18,9,0.142579597,1,1,24.25385935,6.000015663,6.021697316,1,1,21.12692967,7.894964134,5.92122659,0.133720421,0.02258323,7.086867,6.021697316,5.984557526,5.773275368
SLC7A8,1,1,24,18,0.371351268,1,1,28,17.99993369,21.85323589,1,1,26,18.10711207,21.32288327,0.009460835,0.000443694,17.97906,21.25477895,21.30053789,21.85323895
SLC7A9,1,1,24,6,0.087365871,1,1,28,6.63E-05,5.004227497,1,1,26,3.250030788,4.887503929,0.0891037,0.018230921,4.912921,4.875033421,4.868973474,4.795983947
SLC8A1,1,1,18,3,3.448630483,1,1,21.15710723,6.63E-05,46.58134464,1,1,19.57855362,1.631576817,43.82898956,2.460954488,0.056149013,37.26808,45.61179,40.67060263,43.84502211
SLC8A2,1,1,24,6,0.210703679,1,1,27.4918989,6.000011286,13.72150474,1,1,25.74594945,6.027725628,13.5440866,0.192838722,0.014237854,12.20072,13.72150474,13.60892474,13.25644105
SLC8A3,0.090988916,0.399289342,18,15,0.205963942,0.999508491,1,20,11.99998368,5.033015263,0.308983738,1,19,13.61665891,4.774593842,0.333559758,0.069861389,4.304309,4.549610474,5.033015263,4.696950316
SLC9A1,0.486712943,1,18,3,0.596699128,0.975313347,1,20.34532374,6.63E-05,17.93728501,0.828384032,1,19.17266187,1.597753068,17.26519584,0.706786643,0.040937077,19.56773,17.51016842,16.49814895,17.57085211
SLC9A10,0.711116691,1,24,0,0.22369217,0.999373073,1,25.63141994,6.63E-05,5.997655911,0.95339757,1,24.81570997,3.21E-05,5.59612356,0.3808705,0.068059702,6.626811,5.419627368,5.319821474,5.610311421
SLC9A11,0.121305676,0.47680649,18,3,0.149464696,0.999387983,1,20.34532374,4.63E-05,5.436106124,0.377036293,1,19.17266187,1.597743621,5.284513803,0.177797358,0.033644979,6.193139,5.290712684,5.121461211,5.404402947
SLC9A2,1,1,18,0,0.068634613,1,1,25.11545293,6.000015614,5.020316105,1,1,21.55772647,2.575042062,4.822196454,0.083398084,0.017294626,6.310274,5.020316105,4.858838316,4.577343421
SLC9A3,1,1,18,6,0.080628558,1,1,28,6.000002171,6.115491053,1,1,23,6.297619939,6.074043572,0.002167931,0.000356917,6.085376,6.115491053,5.965766474,6.239220368
SLC9A3R1,0.013789361,0.117240607,24,6,9.289774437,0.321025936,1,21.83221822,6.00000237,173.5217737,0.02842009,0.269546796,22.91610911,6.013454062,158.927191,13.8250071,0.086989564,143.4496,173.5217737,156.0301895,146.7869
SLC9A3R2,1,1,24,18,0.025667092,1,1,23.89859155,7.44E-05,4.876672469,1,1,23.94929577,20.95567107,4.808964367,0.048991899,0.01018762,3.639821,4.808062105,4.740629211,4.810953316
SLC9A5,0.539266991,1,24,21,0.177425819,0.999999982,1,23.47537355,17.99993986,5.240524766,0.872288342,1,23.73768677,19.48577333,5.137699427,0.255390045,0.049709028,4.530554,4.897187263,5.057239316,5.240525684
SLC9A6,0.006602959,0.072169707,24,18,4.754214766,0.342304678,1,21.60978095,17.99993369,133.6937404,0.016030166,0.175886831,22.80489047,18.04953585,129.9645333,2.572049706,0.019790397,126.3452,124.9837947,133.3865579,133.6937421
SLC9A7,0.796890021,1,18,15,0.122820912,1,1,20,11.99999853,4.694676053,0.977814817,1,19,13.61666597,4.529251644,0.167704382,0.037026952,4.647452,4.458356737,4.694676053,4.452473
SLC9A8,0.394105712,0.968090863,24,3,0.190291097,0.945322917,1,26.13678373,6.63E-05,9.366896353,0.740406988,1,25.06839187,1.566806292,8.991388833,0.334040639,0.037151173,8.394087,8.926054211,8.720082,8.933710211
SLC9A9,0.010606669,0.098133341,18,12,3.993576466,0.678712728,1,20,12.00000008,53.43282842,0.042716935,0.369286384,19,12.03333337,47.51603625,7.160873498,0.150704353,39.67373,46.97817737,53.43282842,41.07817421
SLCO1A2,0.486712943,1,24,21,0.083198891,0.999999985,1,25.63141994,17.99993369,4.77832105,0.837185568,1,24.81570997,19.57041951,4.67983386,0.083550893,0.017853389,4.662701,4.617970316,4.625424,4.778321895
SLCO1B1,1,1,24,0,0.120938417,1,1,24.08858603,17.99993369,5.132204844,1,1,24.04429302,21.00556461,4.97696413,0.190897228,0.038356159,4.503549,4.836795105,4.846769842,5.132206421
SLCO1B3,0.394105712,0.968090863,24,3,0.101743473,0.999994189,1,28,6.33E-05,4.226953675,0.761069636,1,26,1.625029369,4.115852953,0.013473342,0.003273524,4.452063,4.145250316,4.072781895,4.017405
SLCO1C1,1,1,18,0,0.032039008,1,1,28,6.63E-05,4.653751585,1,1,23,2.72E-05,4.530936463,0.05692219,0.012563008,4.78725,4.502538684,4.481042579,4.494638947
SLCO2A1,1,1,18,12,0.504379267,1,1,20,12.00000827,13.51125979,1,1,19,12.03333726,12.98533718,0.602558521,0.046402994,12.81449,12.60808211,13.51125979,12.50247505
SLCO2B1,1,1,24,12,0.032127043,1,1,20,12.00000012,5.852088684,1,1,22,12.10000006,5.731285622,0.13519804,0.023589479,5.722177,5.680670474,5.852088684,5.608214947
SLCO3A1,0.124454416,0.483812272,24,9,4.421100297,0.969674723,1,20,5.999988466,72.82923211,0.375872118,1,22,7.424993656,66.42387474,4.955074198,0.074597789,49.72687,72.82923211,65.08815158,62.11592211
SLCO4A1,0.252198067,0.73396547,24,15,1.450857604,0.999992613,1,24.19851683,11.99999637,23.31258,0.599608557,1,24.09925841,13.50640541,22.08513111,1.237388771,0.056028138,20.52428,21.39684158,23.31258,22.80469474
SLCO4C1,1,1,24,0,0.039696091,1,1,25.72468163,17.99993369,4.899010264,1,1,24.86234081,21.12944105,4.829356324,0.044366352,0.009186804,4.370256,4.772009684,4.822905105,4.899010684
SLCO5A1,1,1,18,3,0.060542483,1,1,20,4.66E-05,5.675286832,1,1,19,1.583355476,5.593710364,0.116335274,0.020797515,5.494636,5.591479526,5.493364947,5.693628947
SLCO6A1,1,1,18,0,0.118296843,1,1,28,12.00000007,5.841436421,1,1,23,4.928571459,5.861665553,0.089968897,0.015348692,5.96164,5.834330579,5.841436421,5.758171421
SLED1,0.141285795,0.520662048,18,6,0.257381919,1,1,20,6.000000082,6.534511579,0.417777931,1,19,6.016666706,6.344011663,0.173317539,0.027319864,6.28666,6.534511579,5.947085263,6.535126684
SLFN11,1,1,18,12,0.070320355,1,1,20,12.00000923,5.310659421,1,1,19,12.03333772,5.20217467,0.114462109,0.022002742,4.914872,5.158076842,5.310659421,5.139198632
SLFN12,1,1,18,6,0.341391861,1,1,20,6.000004458,10.03836905,1,1,19,6.016668784,9.268428367,0.740595154,0.079905149,10.10976,10.03836905,8.799163105,8.845314263
SLFN13,0.024344932,0.172618465,24,0,0.152474142,0.86458971,1,24.08858603,6.63E-05,4.828347903,0.102314728,0.684353053,24.04429302,3.31E-05,4.706484005,0.167045617,0.035492656,4.570829,4.629862842,4.589845737,4.776914526
SLFN5,1,1,18,15,0.046608236,1,1,28,11.99999726,5.283011579,1,1,23,14.51190364,5.236744099,0.101378705,0.01935911,5.853528,5.218019211,5.283011579,5.167528895
SLFNL1,1,1,18,3,0.135981584,1,1,20,6.00000002,4.716279316,1,1,19,4.433333343,4.596023881,0.161208392,0.035075621,3.871471,4.716279316,4.453835474,4.593146053
SLIT1,1,1,18,0,0.046785013,1,1,28,11.99999744,4.856685368,1,1,23,4.928570378,4.848117211,0.06275063,0.012943299,5.192946,4.810168737,4.856685368,4.827630421
SLIT2,0.658105666,1,18,9,0.322292907,1,1,28,5.999999494,6.545820737,0.933450347,1,23,8.214285507,6.395941222,0.117659241,0.018395923,4.695775,6.545820737,6.380567789,6.589594105
SLIT3,1,1,18,9,0.100182182,1,1,23.92554992,12.00000378,5.544938684,1,1,20.96277496,10.49769681,5.38608362,0.15295275,0.028397767,4.777155,5.395826947,5.544938684,5.335541895
SLITRK1,1,1,18,0,0.141868248,0.99999964,1,28,11.99999402,5.179786158,1,1,23,4.928568973,5.240381084,0.294484497,0.056195245,6.515924,5.090942211,5.179786158,5.152460211
SLITRK2,1,1,24,12,2.114114925,1,1,22.69662921,11.99999405,26.60706842,1,1,23.34831461,12.00935282,24.16760207,3.046267941,0.126047588,14.79972,24.84064684,26.60706842,22.75178195
SLITRK3,1,1,18,3,0.03574849,1,1,28,17.9999497,4.383236041,1,1,23,9.30950315,4.394057877,0.02197968,0.005002137,5.1276,4.377064632,4.380496947,4.383236053
SLITRK4,1,1,18,9,1.228371758,1,1,24.25385935,11.99996464,22.61415674,1,1,21.12692967,10.50816681,20.98529181,2.695033454,0.128424874,17.2838,22.60452674,22.61415674,18.19489389
SLITRK5,1,1,18,15,0.067337779,1,1,28,11.99999838,4.606385316,1,1,23,14.5119041,4.585777111,0.11849765,0.025840255,4.011711,4.525891737,4.606385316,4.525660632
SLITRK6,1,1,18,9,5.238331888,1,1,26.83111954,11.99999803,82.66795947,1,1,22.41555977,10.61647752,78.86842382,3.750101086,0.047548828,48.51297,79.82861105,82.66795947,79.95115158
SLK,0.003016367,0.042298818,24,15,14.71892263,0.157790993,1,21.45675266,12,277.5570211,0.004117104,0.061006358,22.72837633,13.45820459,259.8676069,20.6975759,0.079646618,218.1453,251.6830526,277.5570211,262.1496421
SLMAP,0.083972204,0.379471304,18,9,3.399762333,0.997361169,1,27.14011516,5.999998698,70.28823526,0.291444751,1,22.57005758,8.137351195,68.61910353,2.348610297,0.03422677,58.09918,70.28823526,69.91463789,68.97541947
SLMO1,1,1,18,15,0.104685745,1,1,20,17.99993419,5.530293909,1,1,19,16.46663541,5.44430133,0.095996488,0.017632471,4.762925,5.346523737,5.465682737,5.530294263
SLMO2,0.137770132,0.514059531,24,18,6.445423267,0.778590487,1,21.54393093,11.99999303,115.2449316,0.346732438,1,22.77196546,14.88149185,108.627856,8.586940427,0.079049157,100.7754,103.25761,115.2449316,111.8953895
SLN,0.842704209,1,24,21,0.306397146,1,1,24.30945559,6.63E-05,8.505699682,0.986923985,1,24.15472779,22.64509025,8.141432122,0.419069364,0.051473667,8.544819,7.857768316,7.852112053,8.339141526
SLPI,1,1,24,18,42.36266119,1,1,26.89917565,17.99992249,839.3182385,1,1,25.44958782,18.0585517,792.2549025,34.66044672,0.04374911,735.9337,756.9948684,793.1255579,839.3185368
SLTM,4.53E-05,0.002470306,24,21,20.53400969,0.025806331,0.793558485,26.62900188,17.99993369,375.7980333,1.72E-05,0.000752607,25.31450094,19.63079107,341.9031148,24.35816686,0.071242893,296.8884,320.8182368,329.4342053,375.7982895
SLU7,6.02E-05,0.002956365,24,15,22.75639327,0.004131588,0.232932362,20.60223409,11.99999998,301.5752526,4.03E-06,0.000223111,22.30111705,13.46386569,276.772462,29.44742476,0.10639579,307.4894,261.4052842,301.5752526,280.2130842
SLURP1,1,1,18,0,163.9391717,1,1,24.03399433,6.63E-05,3046.926531,1,1,21.01699717,2.90E-05,2936.292912,117.9830864,0.040180966,3729.013,2866.782474,2861.272526,3028.796789
SMAD1,0.083972204,0.379471304,24,9,15.84636903,0.760076795,1,24.06125922,6.000030729,303.2812263,0.239447418,1,24.03062961,7.501939443,290.8252792,17.97636871,0.061811576,269.6478,303.2812263,302.4550105,280.4113526
SMAD2,0.002002132,0.032688023,24,15,6.759657985,0.271570742,1,22.26771654,11.99999998,138.4376737,0.004630908,0.06630742,23.13385827,13.46271118,132.3205702,6.724965108,0.050823278,116.6116,128.7463579,138.4376737,134.4630337
SMAD3,0.550309254,1,18,6,2.840327732,1,1,20,6.000013516,49.61803684,0.878995147,1,19,6.016673087,48.00593039,1.739383496,0.03623268,40.46727,49.61803684,45.72949474,49.19059053
SMAD4,0.048193902,0.266808977,18,6,3.503622177,1,1,20,5.999998179,73.90119474,0.194343008,1,19,6.016665802,71.53636056,3.011653993,0.042099626,65.3968,73.90119474,69.68722895,72.93433632
SMAD5,0.507210999,1,24,15,11.37883303,0.999958028,1,28,5.999999927,303.4150211,0.851505672,1,26,10.91071425,299.1810777,3.248467274,0.010857863,230.8356,303.4150211,301.3200526,314.5894263
SMAD6,1,1,18,15,0.068632491,1,1,20,11.99999324,4.938535316,1,1,19,13.61666346,4.918628166,0.072402063,0.014719971,5.57206,4.842523842,4.938535316,4.910983
SMAD7,0.711116691,1,24,15,0.634462166,1,1,20.58224163,11.99999999,14.03438526,0.953549697,1,22.29112082,13.46413649,13.35143568,0.812344955,0.060843266,15.76431,12.92903316,14.03438526,13.44212284
SMAD9,1,1,18,6,0.132682224,1,1,20,6.000005294,5.120106684,1,1,19,6.016669181,5.036385764,0.091819137,0.018231156,4.808655,5.120106684,4.928217158,5.090739263
SMAGP,0.051027048,0.276548379,24,3,4.795200442,0.914265573,1,28,6.63E-05,74.76659753,0.189643061,1,26,1.625030788,67.12567626,3.192262519,0.047556504,70.07464,65.74817526,63.28753211,64.45856263
SMAP1,0.030122327,0.198510691,24,15,4.322321015,0.608962952,1,20.54237288,11.99999999,98.73728,0.091689143,0.633003945,22.27118644,13.46469625,94.08336649,5.458571543,0.058018455,74.82528,90.20984895,98.73728,95.44297737
SMAP2,0.130965528,0.499638635,24,18,1.288748071,0.999254726,1,21.22061031,17.99994507,28.45243013,0.396996572,1,22.61030515,18.06822697,27.41262394,0.82901433,0.030242064,27.29203,25.97974684,28.24989789,28.45243105
SMARCA2,0.052498438,0.28209404,24,15,14.90376034,0.477100364,1,28,17.99993369,434.8516042,0.117395407,0.747565508,26,16.48211207,420.4825754,5.59734496,0.013311717,410.1002,412.6418684,427.9954895,434.8516421
SMARCA4,0.038211862,0.231532552,24,21,7.148195484,0.726779879,1,22.81871974,17.99993369,149.3574578,0.127297877,0.787033362,23.40935987,19.47451708,143.0174992,7.855329543,0.054925653,165.3288,135.2188158,140.7745105,149.3575053
