LDLEAF,LDM,LDVA,SDLEAF,SDM,SDVA
AT5G02310,AT3G56090,AT5G54070,AT1G80280,AT3G56710,AT3G27570
AT5G02610,AT3G56200,AT5G54080,AT1G80400,AT3G56790,AT3G27690
AT5G02810,AT3G56240,AT5G54500,AT1G80410,AT3G56930,AT3G27820
AT5G02820,AT3G56460,AT5G54510,AT1G80470,AT3G56940,AT3G27850
AT5G03070,AT3G56470,AT5G54770,AT1G80480,AT3G57020,AT3G27970
AT5G03345,AT3G56580,AT5G54860,AT1G80510,AT3G57030,At3g27990
AT5G03360,AT3G56600,AT5G55070,AT1G80530,AT3G57040,AT3G28100
AT5G03520,AT3G56700,AT5G55230,AT1G80550,AT3G57050,AT3G28430
AT5G03540,AT3G56790,AT5G55850,AT1G80600,AT3G57070,AT3G28860
AT5G03555,AT3G56860,AT5G57110,AT1G80750,AT3G57290,AT3G29090
AT5G03560,AT3G56880,AT5G57190,AT1G80760,AT3G57300,AT3G29240
AT5G03650,AT3G56930,AT5G57630,AT1G80770,AT3G57350,AT3G29290
AT5G03720,AT3G56940,AT5G57640,AT1G80780,AT3G57520,AT3G29320
AT5G03730,AT3G57020,AT5G59480,AT1G80880,AT3G57890,AT3G29575
AT5G03740,AT3G57030,AT5G59520,AT1G80950,AT3G58270,AT3G29740
AT5G03905,AT3G57040,AT5G59650,AT2G01070,AT3G58360,AT3G29770
AT5G04360,AT3G57070,AT5G60710,AT2G01090,AT3G58460,AT3G29970
AT5G04370,AT3G57230,AT5G61380,AT2G01110,AT3G58490,AT3G30340
AT5G04410,AT3G57330,AT5G61390,AT2G01140,AT3G58500,AT3G30370
AT5G04420,AT3G57390,AT5G61580,AT2G01150,AT3G58520,AT3G30775
AT5G04540,AT3G57410,AT5G61640,AT2G01170,AT3G58580,AT3G30841
AT5G04590,AT3G57470,AT5G61790,AT2G01190,AT3G58680,AT3G33520
AT5G04885,AT3G57520,AT5G62430,AT2G01210,AT3G58750,AT3G42628
AT5G05100,AT3G57550,AT5G62840,AT2G01250,AT3G59020,AT3G42860
AT5G05200,AT3G57680,AT5G63460,AT2G01260,AT3G59170,AT3G43220
AT5G05470,AT3G57710,AT5G63850,AT2G01270,AT3G59350,AT3G43520
AT5G05490,AT3G57870,AT5G63940,AT2G01320,AT3G59400,AT3G43790
AT5G05740,AT3G57880,AT5G63990,AT2G01350,AT3G59750,AT3G44310
AT5G05987,AT3G57890,AT5G64000,AT2G01390,AT3G59770,AT3G44340
AT5G06220,AT3G57970,AT5G64050,AT2G01430,AT3G59820,AT3G44620
AT5G06340,AT3G58120,AT5G64220,AT2G01490,AT3G59960,AT3G44720
AT5G06400,AT3G58170,AT5G64300,AT2G01690,AT3G60080,AT3G44735
AT5G06410,AT3G58210,AT5G64350,AT2G01710,AT3G60100,AT3G44765
AT5G06530,AT3G58490,AT5G64740,AT2G01720,AT3G60150,AT3G44880
AT5G06600,AT3G58500,AT5G65310,AT2G01735,AT3G60190,AT3G44940
AT5G06670,AT3G58560,AT5G65687,AT2G01760,AT3G60240,AT3G45040
AT5G06960,AT3G58580,AT5G65700,AT2G01820,AT3G60300,AT3G45100
AT5G06970,AT3G58610,AT5G65950,AT2G01860,AT3G60400,AT3G45150
AT5G07220,AT3G58690,AT5G66400,AT2G01880,AT3G60620,AT3G45210
AT5G07360,AT3G59050,AT5G66570,AT2G01890,AT3G60910,AT3G45240
AT5G07370,AT3G59070,ath-MIR156d,AT2G01980,AT3G61010,AT3G45260
AT5G07670,AT3G59110,ath-MIR168a,AT2G02000,AT3G61050,AT3G45590
AT5G07740,AT3G59450,ath-MIR169f,AT2G02040,AT3G61200,AT3G45600
AT5G07810,AT3G59600,ath-MIR418,AT2G02070,AT3G61415,AT3G45650
AT5G07840,AT3G59770,ATMG00110,AT2G02090,AT3G61470,AT3G45780
AT5G08260,AT3G59920,ATMG01160,AT2G02100,AT3G61480,AT3G45970
AT5G08320,AT3G59940,,AT2G02130,AT3G61530,AT3G46010
AT5G08330,AT3G59960,,AT2G02160,AT3G61650,AT3G46450
AT5G08360,AT3G60075,,AT2G02220,AT3G61740,AT3G46600
AT5G08380,AT3G60080,,AT2G02360,AT3G61750,AT3G46900
AT5G08410,AT3G60190,,AT2G02390,AT3G61820,AT3G46930
AT5G08530,AT3G60360,,AT2G02410,AT3G61890,AT3G46950
AT5G08570,AT3G60390,,AT2G02470,AT3G62000,AT3G46970
AT5G08590,AT3G60440,,AT2G02500,AT3G62120,AT3G47110
AT5G09220,AT3G60630,,AT2G02590,AT3G62190,AT3G47290
AT5G09410,AT3G60750,,AT2G02680,AT3G62290,AT3G47470
AT5G09710,AT3G60820,,AT2G02710,AT3G62360,AT3G47500
AT5G10050,AT3G60910,,AT2G02730,AT3G62550,AT3G47540
AT5G10070,AT3G60960,,AT2G02760,AT3G62700,AT3G47610
AT5G10150,AT3G60990,,AT2G02770,AT3G62720,AT3G47620
AT5G10180,AT3G61050,,AT2G02780,AT3G62750,AT3G47660
AT5G10250,AT3G61130,,AT2G02870,AT3G62880,AT3G47800
AT5G10410,AT3G61140,,AT2G02910,AT3G62910,AT3G47990
AT5G10540,AT3G61190,,AT2G02970,AT3G63140,AT3G48050
AT5G10560,AT3G61420,,AT2G02980,AT3G63400,AT3G48060
AT5G10870,AT3G61460,,AT2G03030,AT3G63480,AT3G48170
AT5G10900,AT3G61470,,AT2G03120,AT3G63490,AT3G48195
AT5G11000,AT3G61760,,AT2G03140,AT3G63510,AT3G48240
AT5G11060,AT3G61820,,AT2G03230,AT3G63520,AT3G48360
AT5G11150,AT3G61960,,AT2G03370,AT4G00100,AT3G48380
AT5G11250,AT3G62140,,AT2G03380,AT4G00290,AT3G48420
AT5G11260,AT3G62190,,AT2G03410,AT4G00335,AT3G48530
AT5G11330,AT3G62410,,AT2G03480,AT4G00560,AT3G48590
AT5G11450,AT3G62550,,AT2G03530,AT4G00720,AT3G48690
AT5G11500,AT3G62570,,AT2G03660,AT4G00905,AT3G48740
AT5G11610,AT3G62590,,AT2G03730,AT4G01026,AT3G48890
AT5G11670,AT3G62630,,AT2G03800,AT4G01130,AT3G48900
AT5G11720,AT3G62700,,AT2G03820,AT4G01440,AT3G49050
AT5G12850,AT3G62750,,AT2G03870,AT4G01580,AT3G49260
AT5G13070,AT3G62880,,AT2G04080,AT4G01610,AT3G49320
AT5G13280,AT3G62910,,AT2G04160,AT4G01690,AT3G49870
AT5G13300,AT3G63010,,AT2G04240,AT4G01800,AT3G50210
AT5G13370,AT3G63120,,AT2G04270,AT4G01850,AT3G50280
AT5G13630,AT3G63210,,AT2G04300,AT4G01883,AT3G50440
AT5G13730,AT3G63440,,AT2G04350,AT4G01897,AT3G50500
AT5G13780,AT3G63490,,AT2G04400,AT4G02010,AT3G50650
AT5G13870,AT3G63500,,AT2G04520,AT4G02130,AT3G50700
AT5G14040,AT3G63510,,AT2G04540,AT4G02250,AT3G50770
AT5G14060,AT3G66654,,AT2G04560,AT4G02340,AT3G50820
AT5G14080,AT4G00300,,AT2G04570,AT4G02370,AT3G50830
AT5G14280,AT4G00340,,AT2G04630,AT4G02380,AT3G50950
AT5G14290,AT4G00430,,AT2G04700,AT4G02390,AT3G50970
AT5G14310,AT4G00490,,AT2G04780,AT4G02410,AT3G51050
AT5G14430,AT4G00520,,AT2G04842,AT4G02420,AT3G51080
AT5G14590,AT4G00630,,AT2G04845,AT4G02480,AT3G51120
AT5G14760,AT4G00670,,AT2G04900,AT4G02580,AT3G51200
AT5G14780,AT4G00820,,AT2G04940,AT4G02600,AT3G51260
AT5G15170,AT4G00830,,AT2G05070,AT4G02620,AT3G51290
AT5G15210,AT4G01026,,AT2G05100,AT4G02640,AT3G51390
AT5G15330,AT4G01130,,AT2G05160,AT4G02680,AT3G51450
AT5G15350,AT4G01160,,AT2G05210,AT4G02770,AT3G51520
AT5G15400,AT4G01190,,AT2G05380,AT4G03030,AT3G51550
AT5G15640,AT4G01250,,AT2G05630,AT4G03050,AT3G51660
AT5G15650,AT4G01330,,AT2G05810,AT4G03080,AT3G51670
AT5G15670,AT4G01370,,AT2G05830,AT4G03260,AT3G51710
AT5G15770,AT4G01540,,AT2G05840,AT4G03280,AT3G51740
AT5G15830,AT4G01630,,AT2G05940,AT4G03290,AT3G51820
AT5G15850,AT4G01690,,AT2G05995,AT4G03360,AT3G51895
AT5G16023,AT4G01700,,AT2G06050,AT4G03410,AT3G51920
AT5G16130,AT4G01720,,AT2G06210,AT4G03510,AT3G51950
AT5G16140,AT4G01800,,AT2G06510,AT4G03520,AT3G51960
AT5G16290,AT4G01850,,AT2G06520,AT4G03610,AT3G52180
AT5G16400,AT4G01940,,AT2G06530,AT4G04020,AT3G52220
AT5G16410,AT4G02010,,AT2G06562,AT4G04220,AT3G52340
AT5G16490,AT4G02260,,AT2G06850,AT4G04340,AT3G52370
AT5G17670,AT4G02340,,AT2G07050,AT4G04423,AT3G52400
AT5G17770,AT4G02380,,AT2G07170,AT4G04470,AT3G52450
AT5G18060,AT4G02400,,AT2G07180,AT4G04850,AT3G52590
AT5G18140,AT4G02510,,AT2G07680,AT4G04910,AT3G52720
AT5G18280,AT4G02770,,At2g07682,AT4G05150,AT3G52840
AT5G18340,AT4G02980,,At2g07685,AT4G05160,AT3G52850
AT5G18630,AT4G02990,,AT2G07689,AT4G05180,AT3G52890
AT5G18660,AT4G03080,,AT2G07690,AT4G05330,AT3G52960
AT5G18670,AT4G03110,,AT2G07696,AT4G05420,AT3G52990
AT5G18680,AT4G03260,,AT2G07734,AT4G07515,AT3G53100
AT5G18750,AT4G03390,,At2g07736,AT4G07950,AT3G53260
AT5G18760,AT4G03410,,AT2G07749,AT4G08290,AT3G53410
AT5G19010,AT4G03500,,AT2G07755,AT4G08320,AT3G53420
AT5G19030,AT4G03510,,AT2G07765,AT4G08460,AT3G53460
AT5G19350,AT4G03520,,AT2G07792,AT4G08520,AT3G53530
AT5G19440,AT4G04040,,AT2G10535,AT4G08920,AT3G53760
AT5G19530,AT4G04350,,AT2G11000,AT4G08940,AT3G53800
AT5G19570,AT4G04370,,AT2G11200,AT4G09010,AT3G53830
AT5G19580,AT4G05010,,AT2G11520,AT4G09020,AT3G53900
AT5G19600,AT4G05020,,AT2G12280,AT4G09500,AT3G53920
AT5G19620,AT4G05060,,AT2G12550,AT4G09650,AT3G53990
AT5G19760,AT4G05160,,AT2G12940,AT4G09750,AT3G54070
AT5G19820,AT4G05180,,AT2G13100,AT4G09760,AT3G54085
AT5G19940,AT4G05530,,AT2G13370,AT4G09810,AT3G54180
AT5G20010,AT4G07950,,AT2G13560,AT4G09900,AT3G54460
AT5G20060,AT4G08780,,AT2G13570,AT4G10030,AT3G54490
AT5G20150,AT4G08920,,At2g13660,AT4G10040,AT3G54510
AT5G20280,AT4G08950,,AT2G13840,AT4G10120,AT3G54660
AT5G20620,AT4G09000,,AT2G14080,AT4G10300,AT3G54780
AT5G20630,AT4G09010,,AT2G14120,AT4G10340,AT3G54790
AT5G20730,AT4G09020,,AT2G14170,AT4G10430,AT3G54890
AT5G22000,AT4G09200,,AT2G14580,AT4G10595,AT3G54900
AT5G22030,AT4G09560,,AT2G14750,AT4G11140,AT3G54910
AT5G22290,AT4G09580,,AT2G14860,AT4G11150,AT3G54920
AT5G22350,AT4G09670,,AT2G14878,AT4G11260,AT3G55150
AT5G22440,AT4G10040,,AT2G15090,AT4G11350,AT3G55320
AT5G22580,AT4G10110,,AT2G15128,AT4G11420,AT3G55380
AT5G22610,AT4G10300,,AT2G15240,AT4G11521,AT3G55390
AT5G22750,AT4G10340,,AT2G15280,AT4G11570,AT3G55410
AT5G22780,AT4G10850,,AT2G15430,AT4G11680,AT3G55450
AT5G22830,AT4G10925,,AT2G15580,AT4G11820,AT3G55460
AT5G23050,AT4G11010,,AT2G15880,AT4G11900,AT3G55500
AT5G23155,AT4G11120,,AT2G15900,AT4G11980,AT3G55620
AT5G23210,AT4G11230,,AT2G15910,AT4G12030,AT3G55660
AT5G23240,AT4G11330,,AT2G15970,AT4G12560,AT3G55770
AT5G23330,AT4G11350,,AT2G16060,AT4G12570,AT3G55940
AT5G23660,AT4G11360,,At2g16250,AT4G12650,AT3G55980
AT5G23760,AT4G11420,,AT2G16370,AT4G12690,AT3G56070
AT5G23810,AT4G11440,,AT2G16380,AT4G12710,AT3G56080
AT5G24040,AT4G11560,,AT2G16390,AT4G12740,AT3G56400
AT5G24120,AT4G11580,,AT2G16400,AT4G12790,AT3G56430
AT5G24140,AT4G11740,,AT2G16430,AT4G12800,AT3G56470
AT5G24300,AT4G11820,,AT2G16440,AT4G12980,AT3G56620
AT5G24360,AT4G11900,,AT2G16485,AT4G13010,AT3G56760
AT5G24380,AT4G11980,,AT2G16500,AT4G13050,AT3G56800
AT5G24390,AT4G12000,,AT2G16510,AT4G13180,AT3G56930
AT5G24400,AT4G12020,,AT2G16600,AT4G13360,AT3G56940
AT5G24620,AT4G12060,,AT2G16640,AT4G13430,AT3G57050
AT5G24650,AT4G12290,,AT2G16660,AT4G13570,AT3G57080
AT5G25010,AT4G12320,,AT2G16700,AT4G13590,AT3G57140
AT5G25190,AT4G12720,,AT2G16710,AT4G13615,AT3G57290
AT5G25260,AT4G12790,,AT2G16740,AT4G13770,AT3G57300
AT5G25460,AT4G12800,,AT2G16800,AT4G13780,AT3G57470
AT5G25752,AT4G12900,,AT2G16940,AT4G13810,AT3G57520
AT5G25830,AT4G12910,,AT2G16950,AT4G13850,AT3G57660
AT5G25940,AT4G12917,,AT2G17020,AT4G13940,AT3G57970
AT5G26030,AT4G13010,,AT2G17110,AT4G13960,AT3G57980
AT5G26040,AT4G13100,,AT2G17120,AT4G13980,AT3G58250
At5g26150,AT4G13180,,AT2G17150,AT4G14030,AT3G58490
AT5G26200,AT4G13250,,AT2G17190,AT4G14070,AT3G58670
AT5G26330,AT4G13340,,AT2G17250,AT4G14165,AT3G58680
AT5G26570,AT4G13360,,AT2G17280,AT4G14210,AT3G58710
AT5G26742,AT4G13590,,AT2G17340,AT4G14430,AT3G58730
AT5G26760,AT4G13830,,AT2G17380,AT4G14570,AT3G58790
AT5G26990,AT4G13930,,AT2G17390,AT4G14605,AT3G58990
AT5G27150,AT4G14070,,AT2G17420,AT4G14660,AT3G59020
AT5G27280,AT4G14220,,AT2G17440,AT4G14670,AT3G59100
AT5G27350,AT4G14230,,AT2G17450,AT4G14905,AT3G59140
AT5G27360,AT4G14365,,AT2G17510,AT4G14930,AT3G59240
AT5G27600,AT4G14420,,AT2G17520,AT4G15010,AT3G59350
AT5G27690,AT4G14570,,AT2G17525,AT4G15080,AT3G59380
AT5G27760,AT4G14580,,AT2G17570,AT4G15248,AT3G59440
AT5G27850,AT4G14660,,AT2G17650,AT4G15400,AT3G59765
AT5G27950,AT4G14680,,AT2G17695,AT4G15430,AT3G59820
AT5G28290,AT4G14716,,AT2G17700,AT4G15500,AT3G59920
AT5G28350,AT4G15020,,AT2G17720,AT4G15510,AT3G59940
AT5G28770,AT4G15110,,AT2G17730,AT4G15520,AT3G60000
AT5G33290,AT4G15180,,AT2G17790,AT4G15560,AT3G60080
AT5G35170,AT4G15248,,AT2G17800,AT4G15760,AT3G60176
AT5G35190,AT4G15430,,AT2G17840,AT4G15780,AT3G60190
AT5G35210,AT4G15440,,AT2G17900,AT4G15850,AT3G60300
AT5G35560,AT4G15450,,AT2G17975,AT4G15940,AT3G60680
AT5G35620,AT4G15490,,AT2G18010,AT4G16150,AT3G60800
AT5G35630,AT4G15760,,AT2G18040,AT4G16190,AT3G60820
AT5G35670,AT4G15955,,AT2G18050,AT4G16370,AT3G60880
AT5G35700,AT4G16144,,AT2G18090,AT4G16510,AT3G60910
AT5G35735,AT4G16190,,AT2G18110,AT4G16630,AT3G61050
AT5G35740,AT4G16280,,AT2G18160,AT4G16690,AT3G61080
AT5G36210,AT4G16340,,AT2G18170,AT4G16720,AT3G61430
AT5G36670,AT4G16370,,AT2G18196,AT4G16780,AT3G61460
AT5G36890,AT4G16520,,AT2G18245,AT4G16990,AT3G61720
AT5G36940,AT4G16760,,AT2G18280,AT4G17020,AT3G61750
AT5G37000,AT4G16770,,At2g18440,AT4G17140,AT3G61820
AT5G37070,AT4G16780,,AT2G18465,AT4G17180,AT3G61850
AT5G37290,AT4G16990,,AT2G18670,AT4G17390,AT3G62040
AT5G37600,AT4G17040,,AT2G18710,AT4G17530,AT3G62120
AT5G37710,AT4G17050,,AT2G18735,AT4G17610,AT3G62130
AT5G37830,AT4G17090,,AT2G18750,AT4G17730,AT3G62190
AT5G38565,AT4G17100,,AT2G18760,AT4G17770,AT3G62530
AT5G38800,AT4G17140,,AT2G18790,AT4G17790,AT3G62550
AT5G39050,AT4G17245,,AT2G18840,AT4G17830,AT3G62600
AT5G39080,AT4G17420,,AT2G18850,AT4G17910,AT3G62630
AT5G39410,AT4G17460,,AT2G18890,AT4G17920,AT3G62780
AT5G39530,AT4G17490,,AT2G18915,AT4G18140,AT3G62880
AT5G39830,AT4G17530,,AT2G18960,AT4G18390,AT3G62900
AT5G39930,AT4G17790,,AT2G19270,AT4G18425,AT3G62980
AT5G39980,AT4G17830,,AT2G19380,AT4G18520,AT3G63010
AT5G40550,AT4G18060,,AT2G19450,AT4G18700,AT3G63200
AT5G40870,AT4G18160,,AT2G19470,AT4G18740,AT3G63240
AT5G40890,AT4G18240,,AT2G19480,AT4G18930,AT3G63280
AT5G41210,AT4G18270,,AT2G19570,AT4G19003,AT3G63310
AT5G41600,AT4G18390,,AT2G19650,AT4G19020,AT3G63350
AT5G42150,AT4G18620,,AT2G19660,AT4G19490,AT3G63400
AT5G42230,AT4G18700,,AT2G19680,AT4G19510,AT4G00040
AT5G42460,AT4G18740,,AT2G19730,AT4G19590,AT4G00230
AT5G42660,AT4G18800,,AT2G19750,AT4G19710,AT4G00231
AT5G42890,AT4G18890,,AT2G19790,AT4G19830,AT4G00305
AT5G42910,AT4G18930,,AT2G19830,AT4G20070,AT4G00416
AT5G42940,AT4G18975,,AT2G20020,AT4G20130,AT4G00430
AT5G42970,AT4G19080,,AT2G20050,AT4G20140,AT4G00460
AT5G42990,AT4G19090,,AT2G20110,AT4G20170,AT4G00560
AT5G43050,AT4G19110,,AT2G20120,AT4G20310,AT4G00720
AT5G43130,AT4G19120,,AT2G20210,AT4G20325,AT4G00880
AT5G43180,AT4G19170,,AT2G20230,AT4G20390,AT4G00980
AT5G43280,AT4G19330,,AT2G20260,AT4G20410,AT4G01070
AT5G43430,AT4G19450,,AT2G20270,AT4G20860,AT4G01100
AT5G43440,AT4G19460,,AT2G20280,AT4G20870,AT4G01120
AT5G43550,AT4G19510,,AT2G20300,AT4G20890,AT4G01130
AT5G43600,AT4G19600,,AT2G20350,AT4G21180,AT4G01350
AT5G43710,AT4G19750,,AT2G20360,AT4G21270,AT4G01450
AT5G43725,AT4G19860,,AT2G20495,AT4G21380,AT4G01480
AT5G43810,AT4G19910,,AT2G20580,AT4G21430,AT4G01610
AT5G43940,AT4G20070,,AT2G20610,AT4G21540,AT4G01720
AT5G44170,AT4G20170,,AT2G20650,AT4G21790,AT4G01730
AT5G44410,AT4G20310,,AT2G20740,AT4G21910,AT4G01897
AT5G44790,AT4G20380,,AT2G20750,AT4G21960,AT4G02110
AT5G45290,AT4G20820,,AT2G20780,AT4G21990,AT4G02120
AT5G45340,AT4G20870,,AT2G20810,AT4G22030,AT4G02130
AT5G45680,AT4G21070,,AT2G20840,AT4G22220,AT4G02200
AT5G45750,AT4G21180,,AT2G20900,AT4G22240,AT4G02330
AT5G45775,AT4G21460,,AT2G20930,AT4G22340,AT4G02340
AT5G45800,AT4G21510,,AT2G20990,AT4G22430,AT4G02380
AT5G45820,AT4G21534,,AT2G21050,AT4G22540,AT4G02510
AT5G45840,AT4G21670,,AT2G21060,AT4G22670,AT4G02570
AT5G46150,AT4G21810,,AT2G21070,AT4G22690,AT4G02640
AT5G46410,AT4G21930,,AT2G21090,AT4G22753,AT4G02680
AT5G46420,AT4G21960,,AT2G21110,AT4G22770,AT4G02710
AT5G46490,AT4G21990,,AT2G21120,AT4G22790,AT4G02740
AT5G46570,AT4G22310,,AT2G21150,AT4G22840,AT4G02770
AT5G46780,AT4G22360,,AT2G21210,AT4G23100,AT4G02780
AT5G47120,AT4G22430,,AT2G21240,AT4G23240,AT4G02940
AT5G47200,AT4G22570,,AT2G21250,AT4G23250,AT4G02950
AT5G47220,AT4G22710,,AT2G21280,AT4G23290,AT4G03080
AT5G47240,AT4G22720,,AT2G21300,AT4G23410,AT4G03420
AT5G47440,AT4G22753,,AT2G21320,AT4G23500,AT4G03510
AT5G47550,AT4G22770,,AT2G21330,AT4G23570,AT4G03520
AT5G47560,AT4G22840,,AT2G21340,AT4G23600,AT4G04020
AT5G47620,AT4G22970,,AT2G21370,AT4G23650,AT4G04210
AT5G47730,AT4G22990,,AT2G21380,AT4G23680,AT4G04223
AT5G47810,AT4G23100,,AT2G21390,AT4G23740,AT4G04423
AT5G48170,AT4G23190,,AT2G21410,AT4G23810,AT4G04470
AT5G48250,AT4G23220,,AT2G21500,AT4G24050,AT4G04610
AT5G48390,AT4G23250,,AT2G21530,AT4G24520,AT4G04640
AT5G48640,AT4G23290,,AT2G21580,AT4G24550,AT4G04810
AT5G48880,AT4G23400,,AT2G21620,AT4G24630,AT4G04910
AT5G48960,AT4G23600,,AT2G21630,AT4G24690,AT4G05010
AT5G48970,AT4G23630,,AT2G21660,AT4G24840,AT4G05110
AT5G49020,AT4G23640,,AT2G21710,AT4G25000,AT4G05130
AT5G49230,AT4G23650,,AT2G21790,AT4G25080,AT4G05180
AT5G49360,AT4G23690,,AT2G21950,AT4G25130,AT4G05210
AT5G49480,AT4G23840,,AT2G21990,AT4G25260,AT4G05320
AT5G49555,AT4G23850,,AT2G22010,AT4G25280,AT4G05390
AT5G49700,AT4G24020,,AT2G22110,AT4G25290,AT4G05590
AT5G49760,AT4G24050,,AT2G22170,AT4G25300,AT4G05620
AT5G49800,AT4G24150,,AT2G22190,AT4G25370,AT4G07950
AT5G49900,AT4G24190,,AT2G22200,AT4G25500,AT4G08035
AT5G49945,AT4G24230,,AT2G22240,AT4G25570,AT4G08250
AT5G49960,AT4G24620,,AT2G22300,AT4G25610,AT4G08290
AT5G49990,AT4G24630,,AT2G22310,AT4G25650,AT4G08685
AT5G50000,AT4G24730,,AT2G22330,AT4G25840,AT4G08940
AT5G50130,AT4G24810,,AT2G22400,AT4G25910,AT4G09020
AT5G50150,AT4G25080,,AT2G22420,AT4G25940,AT4G09150
AT5G50160,AT4G25130,,AT2G22450,AT4G25970,AT4G09153
AT5G50180,AT4G25150,,AT2G22475,AT4G26110,AT4G09200
AT5G50280,AT4G25320,,AT2G22480,AT4G26210,AT4G09300
AT5G50920,AT4G25470,,AT2G22490,AT4G26380,AT4G09750
AT5G51130,AT4G25570,,AT2G22560,AT4G26485,AT4G09760
AT5G51560,AT4G25660,,AT2G22610,AT4G26530,AT4G10040
AT5G51570,AT4G25700,,AT2G22650,AT4G26600,AT4G10110
AT5G51820,AT4G26370,,AT2G22660,AT4G26610,AT4G10120
AT5G52050,AT4G26400,,AT2G22670,AT4G26650,AT4G10200
AT5G52880,AT4G26520,,AT2G22780,AT4G26670,AT4G10340
AT5G52882,AT4G26530,,AT2G22810,AT4G26760,AT4G10760
AT5G53490,AT4G26555,,AT2G22830,AT4G26860,AT4G10770
AT5G53970,AT4G26570,,AT2G22840,AT4G27000,AT4G11120
AT5G54110,AT4G26670,,AT2G22890,AT4G27030,AT4G11150
AT5G54250,AT4G26760,,AT2G22910,AT4G27040,AT4G11280
AT5G54270,AT4G26860,,AT2G22990,AT4G27250,AT4G11485
AT5G54380,AT4G26940,,AT2G23000,AT4G27310,AT4G11600
AT5G54390,AT4G27060,,AT2G23010,AT4G27360,AT4G11640
AT5G54470,AT4G27070,,AT2G23070,AT4G27585,AT4G11680
AT5G54770,AT4G27180,,AT2G23150,AT4G27640,AT4G11820
AT5G54910,AT4G27260,,AT2G23170,AT4G27700,AT4G12020
AT5G54930,AT4G27320,,AT2G23250,AT4G27710,AT4G12030
AT5G55160,AT4G27350,,AT2G23310,AT4G27860,AT4G12240
AT5G55250,AT4G27470,,AT2G23320,AT4G27870,AT4G12290
AT5G55390,AT4G27640,,AT2G23350,AT4G27940,AT4G12310
AT5G55470,AT4G27710,,AT2G23380,AT4G27950,AT4G12390
AT5G55770,AT4G27745,,AT2G23420,AT4G28220,AT4G12570
AT5G55850,AT4G27880,,AT2G23680,AT4G28360,AT4G12750
AT5G55940,AT4G27900,,AT2G23740,AT4G28450,AT4G12800
AT5G55990,AT4G27940,,AT2G23760,AT4G28490,AT4G12900
AT5G56230,AT4G28040,,AT2G23820,AT4G28540,AT4G12980
AT5G56300,AT4G28300,,AT2G23840,AT4G28730,AT4G13010
AT5G56350,AT4G28490,,AT2G23910,AT4G28750,AT4G13160
AT5G56630,AT4G28640,,AT2G23980,AT4G28820,AT4G13180
AT5G56710,AT4G28750,,AT2G24040,AT4G29000,AT4G13280
AT5G56750,AT4G28860,,AT2G24150,AT4G29040,AT4G13290
AT5G56790,AT4G28880,,AT2G24180,AT4G29050,AT4G13395
AT5G56860,AT4G29010,,AT2G24240,AT4G29450,AT4G13430
AT5G56900,AT4G29040,,AT2G24270,AT4G29540,AT4G13600
AT5G57040,AT4G29060,,AT2G24290,AT4G29590,AT4G13720
AT5G57280,AT4G29210,,AT2G24300,AT4G29840,AT4G13770
AT5G57490,AT4G29220,,AT2G24330,AT4G29850,AT4G13810
AT5G57660,AT4G29350,,AT2G24390,AT4G30020,AT4G13840
AT5G57800,AT4G29490,,AT2G24510,AT4G30190,AT4G13860
AT5G57815,AT4G29680,,AT2G24520,AT4G30470,AT4G13940
AT5G57870,AT4G29720,,AT2G24540,AT4G30490,AT4G13980
AT5G57940,AT4G29840,,AT2G24570,AT4G30500,AT4G14010
AT5G58070,AT4G30020,,AT2G24640,AT4G30650,AT4G14020
AT5G58290,AT4G30160,,AT2G24650,AT4G30860,AT4G14103
AT5G58300,AT4G30190,,AT2G24765,AT4G30950,AT4G14150
AT5G58310,AT4G30270,,AT2G24790,AT4G30960,AT4G14420
AT5G58480,AT4G30440,,AT2G24830,AT4G31080,AT4G14570
AT5G58560,AT4G30500,,AT2G24880,AT4G31130,AT4G14680
AT5G58575,AT4G30650,,AT2G24990,AT4G31140,AT4G14800
AT5G58580,AT4G30660,,AT2G25050,AT4G31200,AT4G14900
AT5G58710,AT4G30710,,AT2G25080,AT4G31290,AT4G14910
AT5G59340,AT4G30810,,AT2G25110,AT4G31310,AT4G15080
AT5G59540,AT4G30935,,AT2G25160,AT4G31530,AT4G15236
AT5G59560,AT4G30950,,AT2G25180,AT4G31720,AT4G15248
AT5G59650,AT4G31050,,AT2G25210,AT4G31780,AT4G15340
AT5G59740,AT4G31115,,AT2G25280,AT4G31800,AT4G15390
AT5G59750,AT4G31300,,AT2G25430,AT4G32150,AT4G15430
AT5G59800,AT4G31530,,AT2G25450,AT4G32160,AT4G15450
AT5G59950,AT4G31615,,AT2G25520,AT4G32180,AT4G15670
AT5G60080,AT4G31770,,AT2G25530,AT4G32330,AT4G15680
AT5G60100,AT4G31780,,AT2G25590,AT4G32400,AT4G15690
AT5G60120,AT4G31800,,AT2G25610,AT4G32410,AT4G15780
AT5G60335,AT4G31850,,AT2G25830,AT4G32420,AT4G16110
AT5G60460,AT4G31990,,AT2G25840,AT4G32580,AT4G16165
AT5G60690,AT4G32060,,AT2G25850,AT4G32590,AT4G16330
AT5G60710,AT4G32150,,AT2G25880,AT4G32700,AT4G16350
AT5G60790,AT4G32330,,AT2G25910,AT4G32760,AT4G16410
AT5G60920,AT4G32350,,AT2G25950,AT4G32830,AT4G16490
