CycID,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,X4,X4.1,X8,X8.1,X12,X12.1,X16,X16.1,X20,X20.1,X24,X24.1,X28,X28.1,X32,X32.1,X36,X36.1,X40,X40.1
Synpcc7942_1740,0.412813559,0.773443011,24,10,46.63734877,0.65439558,1,26.52278177,7.542645122,365.3405001,0.623707675,1,25.26139089,8.854752865,333.0209566,51.15828782,0.153618824,274.2474173,489.2003114,340.3835248,410.0418833,324.5325588,376.8872697,292.6333808,310.0768736,250.9365262,343.9536494,250.4042752,358.6104256,277.1406219,343.3809076,421.9624743,399.6918028,333.3149125,428.7641194,276.2298846,363.4223165
Synpcc7942_1739,0.155572965,0.356044746,24,14,31.83009702,0.404576283,1,21.72888016,13.37910835,356.0857587,0.23700832,0.570745374,22.86444008,13.70794796,331.7105614,35.89249518,0.108204258,257.2095095,256.5278476,382.8700335,307.5044186,425.6932742,375.6994807,339.992978,278.2093355,342.7571826,334.2702022,342.6222547,312.4650984,318.3746205,284.3533266,322.6531778,395.0049021,417.4600667,348.5607673,325.498029,329.781043
Synpcc7942_1738,0.101156161,0.253910122,24,14,23.28532447,0.324042976,0.925306205,20.75046904,16.19425086,808.2323806,0.144816354,0.388988912,22.37523452,15.25724188,781.2515643,76.80442983,0.098309473,752.9291873,495.4007491,650.320041,766.2647451,890.6012101,750.2047077,818.4043568,811.0608452,722.8859945,740.4021461,787.914413,878.5970752,690.2591644,580.515334,802.3166976,964.4100487,994.7597588,943.7352807,792.8930854,847.7319036
Synpcc7942_1737,0.039652498,0.127894715,24,12,67.26043328,0.152224993,0.636652906,21.81459566,13.57664476,928.5387734,0.03688056,0.130815662,22.90729783,12.85517673,850.9773867,122.3480426,0.143773553,751.544404,579.9173187,879.294548,916.6503307,988.52208,1026.471696,795.742509,849.1796765,872.5605989,904.9161671,819.8157247,823.2437028,721.367457,663.2731205,865.7835463,1113.136405,1011.443714,1006.199093,821.5020406,879.6471455
Synpcc7942_1736,0.155572965,0.356044746,24,14,14.3074404,0.257456049,0.814494207,20.98671727,14.99874033,907.7904291,0.168926245,0.439525967,22.49335863,14.59831465,888.2340362,47.47706367,0.053451075,712.0617191,838.3872773,875.3112366,805.7157984,1002.731969,986.2438122,844.8399654,865.2808806,871.7676434,870.7398923,913.6089518,865.2813173,857.4486836,869.9250312,894.4213839,973.1407892,1033.75521,965.35596,913.9948004,859.4371931
Synpcc7942_1735,0.961527498,1,20,14,72.569274,0.821933933,1,21.31021195,14.19697681,1179.915103,0.976294146,1,20.65510597,14.10955795,1096.601081,83.21221551,0.075881938,950.9669432,809.5404502,1135.483887,1161.621236,1267.655827,1222.006319,1043.977628,1170.567727,1112.841977,1095.686875,1132.816588,1226.009036,977.8890653,917.0614046,1055.359169,1289.172601,1194.437134,1089.166834,1106.427487,1015.848553
Synpcc7942_1734,1,1,28,14,150.4570043,0.999999849,1,20,14.3859762,2765.949928,1,1,24,14.63158572,2585.295891,84.05229534,0.032511673,2651.328298,1791.392593,2975.277998,2399.92668,3207.137154,2580.205085,2864.106634,2336.567171,3031.805325,2445.797565,3045.37591,2223.33113,2941.247888,2165.334462,2792.794203,2467.839655,3153.398172,1979.569329,2827.316885,1928.258822
Synpcc7942_1733,1,1,28,26,9.869547267,0.99998623,1,28,4.217241543,460.8123833,1,1,28,1.108620771,447.0493599,9.495202721,0.021239719,422.6034038,448.3263296,473.4955974,426.4436786,424.4531018,432.6844016,441.2818687,402.1434148,440.4013262,475.3280287,485.5403706,406.6480423,442.1625831,450.766702,495.2270436,460.8852989,446.3600402,464.4868765,434.066304,468.7227653
Synpcc7942_1732,0.587596282,1,28,24,10.18083837,0.994686518,1,24.74272931,23.41375161,267.5520787,0.898361713,1,26.37136465,23.77946839,251.7584758,18.73591787,0.074420207,176.8485263,330.3728767,231.7267733,251.020917,228.6055988,266.6468002,230.3789169,275.7999634,238.7553878,281.0446799,282.931602,263.8104881,232.5492264,288.2241196,206.9665291,265.429979,194.3384625,227.6504162,238.7082366,249.0027818
Synpcc7942_1731,1,1,28,10,7.839582532,0.999453262,1,20,4.000041217,84.55422057,0.999999851,1,24,6.685739016,64.57655324,1.363740388,0.021118197,57.12110991,109.2091145,72.65749475,83.81120027,50.39948274,81.3898605,27.38870129,84.35283652,55.09724654,86.10562816,58.12398448,62.96874051,51.51250426,62.26969566,44.07666027,49.85143209,46.7376467,74.23336361,62.76401078,68.40570403
Synpcc7942_1730,0.191227213,0.414769825,24,12,43.11325317,0.387008832,1,22.25352113,13.59034102,506.4055445,0.266690311,0.625880182,23.12676056,12.84350658,471.2530865,40.37004408,0.085665315,448.9041536,383.4379567,502.0629841,526.9382452,498.7496173,459.1318361,506.9149348,449.2068977,425.464857,455.2575548,433.9697925,428.7375912,432.5170456,473.9388826,576.032796,521.4531006,588.4910836,440.2615382,542.0752684,424.5940438
Synpcc7942_1729,0.343341746,0.667385595,24,10,21.76077468,0.736944066,1,26.77966102,8.461649833,128.7647766,0.600747065,1,25.38983051,9.300798481,114.6582328,22.39588153,0.195327287,94.96843603,171.203005,134.2414206,152.3969375,113.3389637,109.1059595,86.07535959,136.5378392,93.78614172,101.5128391,72.69089408,101.2441896,91.71304206,143.3661502,115.9904188,175.0533048,108.4559192,146.2802309,84.34119788,152.5297989
Synpcc7942_1728,0.000806317,0.006626167,24,10,65.57575567,0.04341304,0.345931213,23.28421053,10.83957368,284.0109203,0.000394154,0.003372654,23.64210526,10.42853138,242.8960111,74.83513625,0.308095369,189.5600208,274.6368028,299.2089729,373.8587766,328.7653771,271.3039307,200.0299289,215.6160183,144.7962143,216.7558892,160.4813857,236.3415664,201.8378761,259.427054,330.0711411,365.5468065,295.9745437,253.7536455,223.8767372,258.7827416
Synpcc7942_1727,0.343341746,0.667385595,28,6,25.1361381,0.789486878,1,28,6.853335621,171.393341,0.624910776,1,28,6.42666781,157.0545867,30.86315189,0.196512261,137.0057562,288.2849759,177.6840059,183.3315466,158.2860376,169.5571651,147.4744321,140.4682668,103.6337081,142.1954528,116.6407988,154.4995224,152.1886662,183.0437129,149.9803,197.6664574,121.2363445,227.1875809,126.1212098,194.7487752
Synpcc7942_1726,1,1,24,2,20.72137995,0.999946793,1,21.72888016,20.42546971,186.5192482,0.999999999,1,22.86444008,0.266921403,178.22976,14.68882558,0.082415112,178.5962275,239.510784,132.7288139,154.0515716,155.678181,171.4311417,151.78201,215.0701209,137.7384819,252.7204775,141.809444,201.5284296,142.6089685,218.8429717,170.727861,169.9280613,161.9007098,175.2210863,136.9907736,217.8005786
Synpcc7942_1725,1,1,24,14,14.01014203,0.988725366,1,20,12.05542171,148.2711072,0.999936201,1,22,13.0471486,136.4183157,8.327937509,0.061047063,112.9251587,150.9545511,162.2551532,143.8575734,162.4627292,137.6920334,135.9346864,152.1940313,135.7221691,134.3667796,133.1441613,114.3297513,107.6409424,156.9786532,152.7897634,143.7480935,132.960763,105.6810692,128.8183809,137.7991625
Synpcc7942_1724,0.284044956,0.575017839,28,8,29.37197295,0.578699762,1,28,5.999541491,211.0366069,0.461174459,0.963359398,28,6.999770746,183.8657129,39.9501924,0.217279186,156.3314368,230.5361126,300.4209703,177.5580834,254.8675331,153.6517928,236.5300923,115.3555964,150.4351514,138.6918602,147.0184666,160.1153364,136.0198409,157.0210166,262.9952399,199.827706,231.2868046,161.7593958,231.4897048,250.4332904
Synpcc7942_1723,1,1,24,2,6.60296139,0.999956685,1,28,3.989289524,128.7326445,0.999999999,1,26,2.93550347,125.8055075,6.076489529,0.048300664,131.9032457,172.6728442,113.7911142,102.5458877,109.402118,132.8012607,126.1981264,125.2838081,114.8165457,124.090835,131.3308625,119.8780074,109.6767867,123.675535,134.2714544,149.3158883,104.9505159,147.1442603,101.2502949,143.8378931
Synpcc7942_1722,1,1,20,18,12.74549214,0.999676562,1,20,4.000077841,154.8390764,0.999999948,1,20,1.000038921,141.6251237,10.8264037,0.07644409,120.3831276,203.5493946,109.9672749,148.5662237,96.87000913,163.2220623,124.8531833,165.5696967,108.4241543,142.6361825,147.7287018,112.0886682,114.3050422,159.1277184,113.8943961,128.9273857,148.8363968,182.8207461,165.5286952,175.2034136
Synpcc7942_1721,0.000806317,0.006626167,24,0,58.41603915,0.056537614,0.381513981,24.30769231,22.26999378,508.8131946,0.000501272,0.004014018,24.15384615,23.1414453,437.1237237,89.70794923,0.205223245,439.9084672,447.7606522,366.0208094,340.4385304,418.3180759,367.4506671,424.7577178,419.2687344,567.5199184,498.208742,624.8898479,412.9772511,465.7067084,436.3598228,394.8757769,299.7751889,395.7076565,296.9883688,425.1030445,395.9638006
Synpcc7942_1720,0.101156161,0.253910122,24,0,34.02810656,0.576584268,1,22.71047228,1.184811422,290.3777248,0.224068724,0.548604841,23.35523614,0.609224463,270.5510508,36.27364681,0.134073206,271.1565112,370.7546215,267.7629012,221.7343295,178.5459446,252.4673192,237.8822593,296.0337533,314.5867391,293.5206958,240.020776,283.9806202,261.9745043,327.2502151,261.3942524,265.3584428,181.0805378,255.8729507,251.7325532,281.9475126
Synpcc7942_1719,0.010503636,0.045485311,28,24,467.6899823,0.058870543,0.38990102,25.42528736,22.0814847,2310.184894,0.005187037,0.025987368,26.71264368,23.04804314,1931.567518,462.3096718,0.239344298,2077.997437,1523.856873,1094.099149,1590.812386,1512.344281,1705.523041,1596.637229,2061.968614,2288.08017,2487.204767,2361.757523,2551.331736,2173.757797,1760.885956,1233.874444,1827.803993,1586.818192,1846.900191,1466.594667,1904.938337
Synpcc7942_1718,1,1,24,2,39.01356172,0.982537668,1,22.25352113,1.793680115,316.5530741,0.999846638,1,23.12676056,1.895647539,298.6661451,39.64353456,0.132735281,268.6209522,489.816564,238.4834517,279.3312122,201.765159,292.6305029,227.2289296,358.0254438,242.7987897,363.1058458,273.5442003,367.9167705,270.2111572,345.1024283,251.4448394,333.0781046,176.2463161,327.2756262,226.1805338,362.0477839
Synpcc7942_1717,0.233711771,0.486573839,24,22,26.674618,0.631880749,1,21.3926499,21.21392576,314.4729522,0.430144761,0.909219401,22.69632495,21.65583692,295.1944732,47.70137635,0.161593054,288.3678238,439.0150055,228.8639437,270.8935986,229.0936594,276.6662201,306.8781697,334.4362189,249.864793,347.842957,271.4719867,346.5548289,245.9998767,377.6157958,209.9915609,248.5385242,218.8562419,253.2709964,277.9431304,359.0810909
Synpcc7942_1716,0.233711771,0.486573839,28,6,42.75107474,0.716817251,1,25.42528736,7.943836476,285.9984549,0.46683545,0.971111337,26.71264368,7.035096988,277.7743333,40.02737256,0.144100328,264.7689528,435.2625197,328.0711522,336.924113,250.1879768,329.2224754,262.7173575,262.8646403,237.1343209,286.4833812,224.5674559,221.9920108,234.869612,323.1765072,312.6938551,352.5313334,253.2957337,262.649658,236.9094216,303.2838629
Synpcc7942_1715,0.064166371,0.181355579,24,22,21.39967904,0.555344399,1,21.47572816,20.04751373,265.6594725,0.154455421,0.410014925,22.73786408,21.03437754,236.282588,44.84502592,0.189794036,268.8220324,295.0429803,151.5763568,181.7980722,192.7996393,241.3759833,220.3496051,288.2153071,198.8937643,347.2898731,216.9622107,272.2665032,202.4283161,260.1216581,140.7597357,194.9486146,192.4846439,267.1079298,208.7033383,270.5783999
Synpcc7942_1714,1,1,24,22,12.18256223,0.998636197,1,25.19362187,21.23127873,91.82209551,0.99999907,1,24.59681093,21.63770416,82.62814402,10.82737673,0.131037395,70.99733892,95.24271614,62.77850622,69.68737622,59.56613148,79.31769066,76.38003424,94.39493826,59.35495121,115.2361735,80.46915813,116.8846909,77.07783166,93.04697471,47.7417319,90.08994096,57.10657143,121.3519149,65.511226,79.65103921
Synpcc7942_1713,0.039652498,0.127894715,24,0,30.86788524,0.32778665,0.929617814,23.99132321,22.98795101,342.2810871,0.069445878,0.218609653,23.99566161,23.49388479,303.8315478,47.74656834,0.157148159,320.0410047,296.2746328,249.1020792,318.8902235,231.1682026,226.9636754,374.5480053,302.0585264,297.3243098,335.2588619,306.7432752,412.8644808,309.4277239,331.6595663,221.4829312,296.9304125,227.4707614,292.0836813,243.0144161,330.5274819
Synpcc7942_1712,1,1,24,10,7.63555841,0.999999792,1,25.42528736,8.501433207,100.2300565,1,1,24.71264368,9.280040985,96.73306996,7.793932149,0.080571537,77.62587928,116.9792261,79.72080575,111.6320182,100.3857223,128.947865,82.27420025,106.7184568,70.70559723,85.58766911,89.04987108,120.7241152,76.19439939,106.402569,72.5904027,105.7034014,77.52991977,159.5555139,71.44711222,124.5790156
Synpcc7942_1711,0.064166371,0.181355579,24,18,9.873487744,0.322414994,0.92277395,22.61758691,19.52399142,1010.632742,0.100921009,0.291523563,23.30879346,18.80112549,972.4589427,66.14621509,0.068019545,963.5368238,888.8511317,987.4998831,886.6317787,1001.353484,947.1115029,993.8179943,980.9709648,1009.965299,977.8289022,1096.421756,1002.822571,868.3282504,865.6375523,985.6422902,793.9619403,925.7416631,1034.472521,1071.581513,1036.50238
Synpcc7942_1710,0.695784384,1,24,22,178.0716047,0.882217748,1,22.80412371,20.60503446,3401.45574,0.913403539,1,23.40206186,21.29860059,3216.740726,250.0954301,0.077748085,2774.989161,3717.624109,3079.284037,3204.273426,2828.387267,3265.590951,3158.441967,3418.84497,3272.633977,3531.99178,3368.37505,3480.862973,2887.622941,3627.582011,2455.928673,3038.800031,2606.033871,3487.218343,3023.253406,3346.728963
Synpcc7942_1709,1,1,28,4,13.53437006,0.994900277,1,28,8.377419934,134.9849168,0.999986974,1,28,6.188709967,125.1369457,11.42056853,0.091264562,122.4600678,173.5277398,119.0186159,145.0420094,108.1172673,103.738385,107.4772885,126.936183,99.9734361,137.6455741,108.1649957,122.3927135,113.7267299,157.6518821,121.9972192,145.1346872,98.54070187,170.9824487,102.2090126,165.1441483
Synpcc7942_1708,1,1,24,2,14.66571517,0.999638623,1,20,19.99991803,164.6606577,0.999999935,1,22,0.916621585,152.9170858,11.42508168,0.074714226,156.8328114,246.5914656,128.8933499,146.0087211,127.852874,111.8701651,129.5174195,159.0087728,144.6923977,175.4837463,127.1418718,136.511548,142.6446448,154.9341585,152.1089362,141.3330943,129.3178337,207.2101414,104.5531432,213.7629818
Synpcc7942_1707,0.101156161,0.253910122,24,0,21.78962525,0.777005029,1,20.75046904,3.100227676,336.1230261,0.278507014,0.643304698,22.37523452,1.671488032,322.5302827,42.75884942,0.132573131,285.7535582,484.8865491,296.6225765,283.7278728,224.3804764,286.2377306,360.5993521,308.2744008,297.0555103,326.61042,319.9620672,332.9321877,314.5039952,389.7180394,266.8249808,308.8836067,222.5449549,300.7352135,322.1030624,434.8713383
Synpcc7942_1706,1,1,24,2,21.94778057,0.986376692,1,20,4.006262783,263.5758425,0.999906778,1,22,3.120111197,264.7417483,20.685222,0.078133585,280.1195584,368.9890238,254.3219921,272.5250866,188.808651,251.5909911,224.3029822,290.4555283,208.5201256,319.1829101,238.8500619,285.6417752,258.7636815,252.8581077,242.1146817,264.9353089,177.5455111,310.0386177,217.9283595,361.3383886
Synpcc7942_1705,0.191227213,0.414769825,24,2,323.2886412,0.648458273,1,21.81459566,2.229950076,5950.856809,0.382852728,0.826086041,22.90729783,2.125295345,5786.68394,424.8012838,0.073410141,6796.580386,6489.32834,6285.104492,5493.969835,5375.607381,4953.58864,6215.481223,5376.344992,6484.425781,5033.709863,6294.228071,5147.42911,6342.355527,6153.409147,6212.313189,4786.142576,5271.930229,5027.534736,6019.635991,5189.320719
Synpcc7942_1704,0.023834236,0.085761917,20,10,19.33186103,0.791934681,1,20,7.228543207,289.1743344,0.093807809,0.276100999,20,8.614271604,267.4589335,18.77772289,0.070207873,276.3835545,284.8062755,306.6495055,203.9417068,293.620048,308.8480858,273.5582437,279.2176564,262.3762368,260.4460104,285.0449936,291.527607,288.4098178,315.3914413,267.3094593,272.0948454,218.8328498,237.697516,190.2763491,232.7464672
Synpcc7942_1703,1,1,24,10,6.371011115,0.999999999,1,28,4.000041217,272.1457354,1,1,26,7.27382866,265.2453038,8.62732501,0.032525835,221.9667225,328.939755,226.3940978,279.6941964,243.4591011,305.1416238,241.5406672,244.8858632,255.2208821,271.546311,218.0467692,292.0451965,224.1589936,296.3723598,227.1724943,264.555321,248.8035887,385.8798039,213.0585717,349.7212643
Synpcc7942_1701,0.001623662,0.010339947,24,12,118.0429968,0.058582694,0.38990102,23.18658281,12.25403966,510.467884,0.000975953,0.006603593,23.5932914,12.13281482,435.0976635,107.6760525,0.247475594,323.3317861,348.3126919,531.9382038,567.4189356,597.3400878,544.1744987,490.1653,382.8405285,412.6970649,373.7551333,411.6378017,320.0509936,353.8158048,374.7374848,524.1631269,492.2101234,623.1073699,412.027273,503.54951,416.578309
Synpcc7942_1700,0.233711771,0.486573839,24,0,44.52168856,0.591866699,1,21.55945419,1.536422487,222.4859631,0.411954903,0.878225779,22.7797271,0.811692278,199.0568607,43.18108543,0.216928396,191.5056696,316.8109102,154.7107005,162.2259205,129.1493397,186.9695376,133.3280655,238.6027752,190.7197962,272.8236157,180.1346018,251.3958448,173.0326245,268.0985734,110.7336381,171.3175521,133.4959341,219.5593858,160.1331843,232.9044518
Synpcc7942_1699,0.343341746,0.667385595,24,2,19.18397389,0.384879056,1,25.07936508,23.78206079,170.3904191,0.399587477,0.856996398,24.53968254,0.387792963,150.6752285,20.36900087,0.135184802,137.8528035,179.6728333,137.6164051,143.7500762,131.3510065,164.5904411,131.5309016,141.908772,149.3894534,190.7957364,163.061537,187.7143322,147.5714152,181.0434866,126.2812095,142.6453361,103.5421973,151.3842906,98.81475563,147.1362891
Synpcc7942_1698,1,1,28,16,17.31398952,0.999971095,1,20,13.75111419,180.5422301,1,1,24,15.10781137,167.3683244,6.74193205,0.040282007,146.354101,201.3322096,147.2819224,179.0074375,173.1928032,202.8494592,176.6745248,189.6407498,148.5511723,188.4442388,145.318428,163.95856,144.9895749,166.0189797,163.0281135,201.6000992,165.4576829,130.9844746,149.3824696,168.7050894
Synpcc7942_1697,1,1,28,8,17.09668279,0.886799535,1,25.19362187,4.000041217,118.8231626,0.993336373,1,26.59681093,5.91095858,102.0132439,7.964889215,0.078077012,113.6855599,125.8185335,112.7385554,103.3814163,123.103945,118.7995614,85.20281563,114.6796987,86.15231783,94.75740211,85.16781096,112.3604641,86.72098693,95.91350473,90.80093939,112.2324353,106.8829239,120.0422018,85.61078817,93.87925207
Synpcc7942_1696,0.001150303,0.008302183,24,12,46.4569448,0.054607175,0.37457814,22.99376299,12.19078199,342.6812355,0.000670568,0.004999143,23.4968815,12.10298249,305.0152604,105.5928715,0.346188815,240.9216327,227.695072,260.9821944,419.7590817,433.9014072,442.6836806,243.6821623,259.1459018,291.0841991,238.4543697,267.0801987,220.3926446,232.4465684,230.5091034,347.5172102,433.4089959,501.4815421,475.0733782,345.896762,281.5646051
Synpcc7942_1695,0.000806317,0.006626167,24,22,111.4437405,0.017283505,0.296395924,21.9009901,21.75674349,583.9047053,0.000169755,0.001776005,22.95049505,21.91864494,490.6507505,175.1957835,0.357068206,538.6381195,735.2156741,377.4163956,264.6070632,310.3959927,370.3882747,442.7123391,548.8686997,648.2739352,597.883616,592.5209805,510.8737738,576.8508104,476.0833046,289.2405,313.4393866,302.1237497,341.3564734,510.7706164,579.0236499
Synpcc7942_1694,1,1,20,0,23.43322342,0.924260973,1,20,19.33586181,283.1052057,0.997056515,1,20,19.66793091,282.5600839,26.22180328,0.092800805,310.5103351,341.3824511,244.4388239,250.6710876,262.5686315,301.8412137,268.9688021,297.5986854,250.0142221,336.5418198,237.7996391,281.5106403,271.0739444,260.5163961,217.381142,291.8625005,240.7942641,347.187389,290.8472052,347.692485
Synpcc7942_1693,0.001623662,0.010339947,28,6,17.38821811,0.166234919,0.661033192,28,8.78040353,121.1014455,0.002487869,0.014056755,28,7.390201765,101.77874,24.24161796,0.238179584,108.0258018,155.4540215,131.5426424,101.6617527,102.0048236,95.51041053,94.55442754,103.8090716,72.15195586,83.43514793,76.62676274,74.25474158,96.10445727,102.2498511,151.5105351,139.2551006,104.5110581,111.6615967,98.30935218,140.8637775
Synpcc7942_1692,1,1,20,18,9.576605235,0.997323311,1,20,4.000041217,102.7589813,0.999996414,1,20,1.000020608,96.87628621,7.59446382,0.078393424,59.49587154,155.5348085,76.90608973,99.58997566,82.30142766,110.5288922,86.27398128,92.92331458,93.1879333,103.4516374,79.86626416,88.24024003,57.4199036,88.20030628,72.70392917,103.6225921,97.01984016,169.0514864,79.00418586,142.2030445
Synpcc7942_1691,1,1,28,10,7.514192985,1,1,28,4.00005297,86.67598105,1,1,28,7.000026485,78.29722891,1.077817217,0.013765713,73.10684561,102.4528398,62.6936708,101.2012864,74.19270523,99.51529238,78.94702813,80.11838829,76.6205319,74.63817102,62.65952762,104.8483415,69.49171466,40.04275384,59.24681735,105.6047477,45.94623436,79.5879418,54.28800325,125.4639687
Synpcc7942_1689,0.412813559,0.773443011,20,18,15.63449253,0.942197735,1,20,15.78360581,193.9414578,0.756239116,1,20,16.89180291,189.5026041,16.86109756,0.088975545,190.3657913,237.3427562,156.946692,162.9855779,161.6434448,229.4169084,184.2741694,224.967309,157.0195482,216.4475715,173.3505019,178.3200561,169.3381206,165.428538,178.7648878,195.7521524,185.4447457,205.3138676,217.7496623,199.1797802
Synpcc7942_1688,1,1,28,18,8.720556101,0.990684862,1,28,15.64883785,59.19007056,0.999956479,1,28,16.82441893,52.3270654,7.044895364,0.13463196,38.44819937,57.86411337,40.40217254,54.98805922,70.16822987,52.26439688,70.73929799,63.67870172,34.48017653,53.86565184,57.13385479,60.29169086,33.93558284,57.83550116,45.69178878,41.25187188,29.91384811,65.52301672,38.89001068,66.57284459
Synpcc7942_1687,1,1,28,0,4.664200645,0.997316748,1,20.9073724,2.537491775,34.79089867,0.999996397,1,24.4536862,1.483950886,33.21320608,3.839404939,0.115598745,32.07119231,63.91068971,26.88897775,28.55724857,26.44960824,44.01939366,20.99753235,41.97815812,25.40189532,40.16314644,21.24511087,45.31556543,33.48515356,43.69334671,10.39733743,38.21857222,8.465021034,34.37513783,24.87258594,46.21529653
Synpcc7942_1686,0.004301847,0.022362422,24,6,7.598478689,0.211252667,0.733317725,22.80412371,4.901342425,78.8038154,0.007273314,0.034562121,23.40206186,5.44018705,73.02997484,9.897473605,0.135526181,65.39046577,116.9096937,82.45245029,82.24986278,71.30939776,67.34534693,63.25466684,68.60142471,75.25223425,66.56116725,69.60505531,78.37527628,84.70284508,78.58858653,83.91905819,72.10162634,65.69917288,58.50104598,63.52677581,54.31368917
Synpcc7942_1685,1,1,28,0,32.81937894,0.999999977,1,20.75046904,19.24945313,632.3149479,1,1,24.37523452,23.49362517,580.2635429,16.65070401,0.028695072,514.158644,656.1763534,405.5365371,586.78436,457.1320119,634.7641649,500.7206086,672.9319832,466.4529588,658.0773224,550.8476112,609.7627426,525.9146253,704.0781652,482.331007,647.4877814,494.7674387,694.9433488,592.5286877,693.3143402
Synpcc7942_1684,1,1,20,16,32.82733512,0.999897101,1,22.16432866,13.55133856,420.7891338,0.999999995,1,21.08216433,14.87771572,405.8643627,37.44003468,0.092247652,314.2589858,486.2434335,304.4105879,474.7537312,361.5614158,528.4189048,338.1201619,465.3925519,323.9418509,509.5118643,274.093522,439.9168895,274.4387331,455.8809272,314.2503091,507.0681724,451.2002459,501.4282223,389.1971152,425.3649602
Synpcc7942_1683,1,1,20,14,21.71462067,0.999982614,1,22.99376299,12.50227577,259.4132249,1,1,21.4968815,13.36810072,256.6042271,17.84527126,0.069543949,179.1046832,329.6624648,200.5462564,263.8104886,244.8862014,335.0539289,185.1066094,315.0874294,190.4049751,294.5681496,211.2272152,254.3983832,221.3780794,281.4397173,212.7479612,311.8250461,320.2001397,256.5470583,278.8129385,267.6008054
Synpcc7942_1682,1,1,28,0,23.0633817,0.999828463,1,28,7.066424133,252.5342967,0.999999985,1,28,3.533212066,233.6402661,9.528668349,0.040783502,233.6856356,262.3453797,186.1388758,195.5340177,206.604494,237.1678223,190.8246137,240.3326823,208.1877828,253.8636148,228.9875019,243.8703474,247.270035,254.3887294,207.6948245,299.9252805,247.2760464,247.1850522,252.025248,252.5493092
Synpcc7942_1681,0.695784384,1,24,14,35.92185038,0.696645524,1,24.41501104,12.59042197,325.7492891,0.835742842,1,24.20750552,13.30222983,315.6220227,37.05666645,0.117408368,235.3303089,323.335923,306.4253326,307.8297923,289.5023332,411.5187342,309.6523894,358.8919802,196.4663514,334.0430969,248.626437,329.7891276,299.6644762,305.349847,335.9458057,319.7571517,415.9181266,291.7275467,386.5384563,390.1974163
Synpcc7942_1680,1,1,24,14,59.39990694,0.994369377,1,28,11.99991803,972.0369675,0.999984118,1,26,13.15472385,881.5187581,33.13303257,0.037586305,653.8349207,1121.033551,841.7455774,1001.421042,698.6095723,947.4846693,866.2191185,920.554253,596.7352283,947.8993671,667.1613129,898.0363778,811.414489,908.2316611,999.5507881,982.55454,884.0013369,1050.849246,799.3067106,1109.731562
Synpcc7942_1679,0.050611446,0.153498781,24,22,100.8476425,0.164009437,0.660838812,20.59590317,19.83286649,2532.895857,0.048073064,0.162638491,22.29795158,20.9558232,2391.623171,248.9731122,0.104102149,2625.57312,2827.460096,2019.409636,2097.644058,2348.390315,2334.963846,2599.181485,2463.091154,2669.169061,2393.772714,2538.652997,2265.4665,2297.633236,2321.835067,1902.962705,1944.691081,2318.242357,2414.672284,2450.792903,2460.75078
Synpcc7942_1678,0.010503636,0.045485311,24,12,170.9841222,0.11244289,0.53513611,21.98807157,13.29977866,1565.629436,0.009142985,0.041619804,22.99403579,12.70263372,1439.017286,211.8906189,0.14724675,1162.340183,988.1118691,1430.667518,1620.702938,1755.592805,1750.400737,1419.748461,1333.639896,1510.665208,1366.842825,1506.520137,1351.889816,1308.104782,1229.093429,1534.223348,1546.415882,1843.729105,1765.013536,1471.946758,1375.541152
Synpcc7942_1677,0.961527498,1,24,14,46.46125103,0.551441448,1,21.55945419,13.03194483,482.0555726,0.866628992,1,22.7797271,13.52886588,452.9915917,53.70378315,0.118553598,342.0028793,353.1931442,385.5092525,578.1746732,570.608022,527.555951,432.3659394,388.8446832,416.8788692,478.3696065,461.5055808,453.5341366,388.8476522,430.317482,416.7754383,565.9363492,532.9118718,596.004222,394.0629681,444.9756955
Synpcc7942_1676,0.039652498,0.127894715,28,26,46.3996997,0.487522134,1,28,24.05791105,368.3383721,0.095613857,0.279763224,28,25.02895553,324.8233056,43.88075931,0.135091167,285.7623663,301.2308082,284.6582554,282.0820182,237.790112,278.3930971,288.4669246,355.5616391,350.27734,381.4653368,392.1525502,357.7091999,284.7828611,406.2349712,288.4920692,361.181936,231.6747031,380.952523,249.0382129,345.1854532
Synpcc7942_1675,1,1,20,8,50.72546634,0.872984917,1,22.89855072,3.532230076,572.4471755,0.99156857,1,21.44927536,5.944190678,526.8127617,50.69472959,0.096229122,425.9870627,701.2422702,475.061405,660.1128651,457.3177029,549.8036915,429.7702667,526.6951106,480.564629,617.2793202,535.8981812,631.4858876,488.6392446,613.2676926,500.4198142,633.9604037,407.5617714,488.1692486,402.9955597,510.7122414
Synpcc7942_1674,0.412813559,0.773443011,24,20,223.9738349,0.778270622,1,20.98671727,19.69252673,2171.038618,0.686075645,1,22.49335863,19.92536169,1980.330218,246.3239896,0.124385311,1888.618738,2028.724242,1429.854243,2086.337083,1605.727733,2094.545124,2412.17569,2024.093615,2410.408228,1913.579308,2408.497279,1754.038737,1926.718475,1579.113376,1670.041006,1555.859172,1623.520538,2654.031877,2159.008149,1882.817825
