"Ensembl_TransID","Probe"
"ENSMUST00000014830",10560695
"ENSMUST00000014848",10544751
"ENSMUST00000014891",10539465
"ENSMUST00000014892",10545751
"ENSMUST00000014913",10448048
"ENSMUST00000014917",10448034
"ENSMUST00000014920",10574676
"ENSMUST00000014957",10416181
"ENSMUST00000015003",10574682
"ENSMUST00000015011",10481147
"ENSMUST00000015049",10400137
"ENSMUST00000015100",10520952
"ENSMUST00000015138",10534343
"ENSMUST00000015146",10424439
"ENSMUST00000015157",10576152
"ENSMUST00000015160",10576160
"ENSMUST00000015171",10582403
"ENSMUST00000015197",10539873
"ENSMUST00000015239",10470109
"ENSMUST00000015267",10442771
"ENSMUST00000015277",10564377
"ENSMUST00000015278",10564417
"ENSMUST00000015333",10536273
"ENSMUST00000015346",10361323
"ENSMUST00000015368",10514500
"ENSMUST00000015391",10505000
"ENSMUST00000015394",10583044
"ENSMUST00000015449",10367746
"ENSMUST00000015456",10364950
"ENSMUST00000015467",10493709
"ENSMUST00000015481",10470950
"ENSMUST00000015484",10603551
"ENSMUST00000015486",10598586
"ENSMUST00000015498",10587880
"ENSMUST00000015501",10586368
"ENSMUST00000015511",10547100
"ENSMUST00000015540",10404840
"ENSMUST00000015576",10415438
"ENSMUST00000015578",10420280
"ENSMUST00000015581",10420308
"ENSMUST00000015583",10420261
"ENSMUST00000015585",10420302
"ENSMUST00000015587",10420286
"ENSMUST00000015594",10420254
"ENSMUST00000015605",10444439
"ENSMUST00000015612",10444352
"ENSMUST00000015620",10444431
"ENSMUST00000015622",10450206
"ENSMUST00000015628",10359113
"ENSMUST00000015664",10494262
"ENSMUST00000015667",10494271
"ENSMUST00000015712",10572130
"ENSMUST00000015723",10449292
"ENSMUST00000015749",10451363
"ENSMUST00000015771",10490491
"ENSMUST00000015791",10490384
"ENSMUST00000015796",10528015
"ENSMUST00000015812",10605943
"ENSMUST00000015816",10407870
"ENSMUST00000015829",10558227
"ENSMUST00000015855",10500133
"ENSMUST00000015858",10494227
"ENSMUST00000015866",10550795
"ENSMUST00000015889",10500295
"ENSMUST00000015891",10500304
"ENSMUST00000015892",10500253
"ENSMUST00000015894",10359428
"ENSMUST00000015901",10361682
"ENSMUST00000015934",10481135
"ENSMUST00000015941",10411147
"ENSMUST00000015950",10529895
"ENSMUST00000015981",10385572
"ENSMUST00000015987",10351430
"ENSMUST00000015998",10492964
"ENSMUST00000016023",10529903
"ENSMUST00000016033",10365749
"ENSMUST00000016034",10371970
"ENSMUST00000016072",10488195
"ENSMUST00000016086",10526195
"ENSMUST00000016088",10526181
"ENSMUST00000016105",10360522
"ENSMUST00000016106",10352097
"ENSMUST00000016115",10413502
"ENSMUST00000016124",10558496
"ENSMUST00000016125",10568792
"ENSMUST00000016138",10577910
"ENSMUST00000016143",10527516
"ENSMUST00000016144",10407211
"ENSMUST00000016168",10478048
"ENSMUST00000016172",10431229
"ENSMUST00000016231",10592067
"ENSMUST00000016279",10535938
"ENSMUST00000016323",10361250
"ENSMUST00000016383",10599192
"ENSMUST00000016397",10479136
"ENSMUST00000016399",10479154
"ENSMUST00000016400",10490212
"ENSMUST00000016401",10490225
"ENSMUST00000016427",10450880
"ENSMUST00000016452",10599222
"ENSMUST00000016463",10355996
"ENSMUST00000016471",10599324
"ENSMUST00000016488",10479550
"ENSMUST00000016498",10490621
"ENSMUST00000016511",10490611
"ENSMUST00000016553",10599232
"ENSMUST00000016569",10527832
"ENSMUST00000016571",10604100
"ENSMUST00000016640",10462390
"ENSMUST00000016664",10535759
"ENSMUST00000016670",10357590
"ENSMUST00000016672",10357579
"ENSMUST00000016673",10349603
"ENSMUST00000016680",10570321
"ENSMUST00000016681",10604199
"ENSMUST00000016696",10430255
"ENSMUST00000016771",10430201
"ENSMUST00000016781",10430289
"ENSMUST00000016897",10431017
"ENSMUST00000016902",10425801
"ENSMUST00000016951",10404447
"ENSMUST00000017086",10430324
"ENSMUST00000017090",10448416
"ENSMUST00000017126",10403973
"ENSMUST00000017142",10489458
"ENSMUST00000017144",10478463
"ENSMUST00000017148",10478469
"ENSMUST00000017153",10489484
"ENSMUST00000017193",10570761
"ENSMUST00000017208",10404347
"ENSMUST00000017255",10390789
"ENSMUST00000017270",10391075
"ENSMUST00000017290",10391461
"ENSMUST00000017309",10381118
"ENSMUST00000017332",10391407
"ENSMUST00000017348",10380976
"ENSMUST00000017384",10381032
"ENSMUST00000017443",10478560
"ENSMUST00000017454",10478547
"ENSMUST00000017455",10391561
"ENSMUST00000017458",10391540
"ENSMUST00000017460",10391555
"ENSMUST00000017488",10379190
"ENSMUST00000017534",10379153
"ENSMUST00000017544",10390560
"ENSMUST00000017548",10570625
"ENSMUST00000017552",10390542
"ENSMUST00000017561",10390519
"ENSMUST00000017576",10393594
"ENSMUST00000017590",10383025
"ENSMUST00000017597",10388718
"ENSMUST00000017604",10582303
"ENSMUST00000017610",10393559
"ENSMUST00000017620",10393580
"ENSMUST00000017629",10412844
"ENSMUST00000017637",10381096
"ENSMUST00000017692",10379346
"ENSMUST00000017694",10379363
"ENSMUST00000017732",10390816
"ENSMUST00000017741",10390841
"ENSMUST00000017743",10390850
"ENSMUST00000017751",10390748
"ENSMUST00000017783",10379321
"ENSMUST00000017799",10478678
"ENSMUST00000017821",10388938
"ENSMUST00000017836",10379436
"ENSMUST00000017839",10379401
"ENSMUST00000017841",10489391
"ENSMUST00000017851",10489377
"ENSMUST00000017864",10489492
"ENSMUST00000017867",10478525
"ENSMUST00000017868",10391490
"ENSMUST00000017881",10478633
"ENSMUST00000017891",10391277
"ENSMUST00000017900",10406111
"ENSMUST00000017904",10478594
"ENSMUST00000017908",10478590
"ENSMUST00000017911",10489562
"ENSMUST00000017945",10381238
"ENSMUST00000017961",10489355
"ENSMUST00000017974",10391207
"ENSMUST00000017975",10445898
"ENSMUST00000017981",10381162
"ENSMUST00000018002",10478341
"ENSMUST00000018005",10478355
"ENSMUST00000018113",10489878
"ENSMUST00000018143",10478825
"ENSMUST00000018156",10383472
"ENSMUST00000018184",10430941
"ENSMUST00000018212",10389421
"ENSMUST00000018246",10404053
"ENSMUST00000018274",10394040
"ENSMUST00000018313",10430389
"ENSMUST00000018315",10389507
"ENSMUST00000018333",10350489
"ENSMUST00000018337",10358359
"ENSMUST00000018353",10478447
"ENSMUST00000018382",10376004
"ENSMUST00000018383",10375975
"ENSMUST00000018399",10390963
"ENSMUST00000018407",10525030
"ENSMUST00000018429",10377859
"ENSMUST00000018431",10387936
"ENSMUST00000018449",10378579
"ENSMUST00000018466",10489413
"ENSMUST00000018470",10478424
"ENSMUST00000018476",10428103
"ENSMUST00000018478",10388914
"ENSMUST00000018485",10545135
"ENSMUST00000018491",10376988
"ENSMUST00000018506",10453512
"ENSMUST00000018516",10382115
"ENSMUST00000018521",10380219
"ENSMUST00000018522",10380226
"ENSMUST00000018549",10389293
"ENSMUST00000018568",10376603
"ENSMUST00000018569",10389561
"ENSMUST00000018571",10389581
"ENSMUST00000018577",10392328
"ENSMUST00000018593",10378013
"ENSMUST00000018610",10379228
"ENSMUST00000018614",10377516
"ENSMUST00000018625",10389373
"ENSMUST00000018630",10391957
"ENSMUST00000018632",10377117
"ENSMUST00000018644",10376832
"ENSMUST00000018645",10386850
"ENSMUST00000018653",10386909
"ENSMUST00000018685",10390484
"ENSMUST00000018691",10390473
"ENSMUST00000018698",10377662
"ENSMUST00000018711",10377689
"ENSMUST00000018713",10377673
"ENSMUST00000018727",10376230
"ENSMUST00000018737",10386058
"ENSMUST00000018739",10606880
"ENSMUST00000018743",10376715
"ENSMUST00000018744",10386604
"ENSMUST00000018765",10583100
"ENSMUST00000018767",10583133
"ENSMUST00000018792",10389238
"ENSMUST00000018795",10389245
"ENSMUST00000018805",10382345
"ENSMUST00000018821",10391669
"ENSMUST00000018842",10389283
"ENSMUST00000018851",10398483
"ENSMUST00000018875",10379654
"ENSMUST00000018877",10389164
"ENSMUST00000018880",10387180
"ENSMUST00000018884",10377372
"ENSMUST00000018905",10387525
"ENSMUST00000018909",10377569
"ENSMUST00000018918",10387536
"ENSMUST00000018965",10467739
"ENSMUST00000018966",10467744
"ENSMUST00000018988",10379588
"ENSMUST00000018990",10375216
"ENSMUST00000018992",10385159
"ENSMUST00000018993",10385175
"ENSMUST00000019006",10382492
"ENSMUST00000019012",10431124
"ENSMUST00000019026",10380751
"ENSMUST00000019044",10385872
"ENSMUST00000019051",10387838
"ENSMUST00000019058",10385918
"ENSMUST00000019060",10385912
"ENSMUST00000019063",10377841
"ENSMUST00000019064",10387890
"ENSMUST00000019065",10387871
"ENSMUST00000019067",10377822
"ENSMUST00000019068",10387855
"ENSMUST00000019071",10389222
"ENSMUST00000019074",10379721
"ENSMUST00000019075",10386628
"ENSMUST00000019076",10376733
"ENSMUST00000019109",10521031
"ENSMUST00000019117",10380665
"ENSMUST00000019118",10532720
"ENSMUST00000019130",10379646
"ENSMUST00000019143",10543846
"ENSMUST00000019183",10589061
"ENSMUST00000019192",10443830
"ENSMUST00000019224",10424991
"ENSMUST00000019231",10600377
"ENSMUST00000019232",10605303
"ENSMUST00000019246",10376765
"ENSMUST00000019248",10562132
"ENSMUST00000019266",10389214
"ENSMUST00000019268",10544875
"ENSMUST00000019276",10404178
"ENSMUST00000019283",10572432
"ENSMUST00000019290",10430280
"ENSMUST00000019291",10560366
"ENSMUST00000019302",10550316
"ENSMUST00000019317",10391242
"ENSMUST00000019323",10526381
"ENSMUST00000019354",10547521
"ENSMUST00000019374",10358272
"ENSMUST00000019379",10401595
"ENSMUST00000019405",10572516
"ENSMUST00000019422",10576235
"ENSMUST00000019426",10454134
"ENSMUST00000019439",10529305
"ENSMUST00000019441",10415377
"ENSMUST00000019443",10415293
"ENSMUST00000019445",10381218
"ENSMUST00000019447",10391339
"ENSMUST00000019456",10380927
"ENSMUST00000019464",10442565
"ENSMUST00000019469",10381387
"ENSMUST00000019470",10381345
"ENSMUST00000019506",10580155
"ENSMUST00000019514",10560304
"ENSMUST00000019516",10429754
"ENSMUST00000019572",10410328
"ENSMUST00000019577",10573203
"ENSMUST00000019608",10573210
"ENSMUST00000019611",10373073
"ENSMUST00000019615",10591472
"ENSMUST00000019616",10583535
"ENSMUST00000019625",10377148
"ENSMUST00000019631",10446235
"ENSMUST00000019633",10452301
"ENSMUST00000019638",10526743
"ENSMUST00000019649",10376864
"ENSMUST00000019660",10526726
"ENSMUST00000019679",10579209
"ENSMUST00000019683",10563077
"ENSMUST00000019697",10562084
"ENSMUST00000019701",10600205
"ENSMUST00000019708",10364559
"ENSMUST00000019721",10543017
"ENSMUST00000019723",10451993
"ENSMUST00000019726",10452030
"ENSMUST00000019734",10392056
"ENSMUST00000019749",10472965
"ENSMUST00000019791",10458843
"ENSMUST00000019803",10589596
"ENSMUST00000019808",10451943
"ENSMUST00000019859",10470816
"ENSMUST00000019876",10579691
"ENSMUST00000019878",10559415
"ENSMUST00000019882",10551841
"ENSMUST00000019896",10367691
"ENSMUST00000019906",10367582
"ENSMUST00000019907",10361375
"ENSMUST00000019908",10361366
"ENSMUST00000019917",10368630
"ENSMUST00000019924",10368556
"ENSMUST00000019927",10368511
"ENSMUST00000019931",10361642
"ENSMUST00000019932",10368930
"ENSMUST00000019937",10362837
"ENSMUST00000019938",10368907
"ENSMUST00000019939",10362823
"ENSMUST00000019944",10361799
"ENSMUST00000019950",10367931
"ENSMUST00000019954",10367925
"ENSMUST00000019962",10362803
"ENSMUST00000019974",10367822
"ENSMUST00000019977",10362701
"ENSMUST00000019982",10368739
"ENSMUST00000019987",10362615
"ENSMUST00000019991",10362581
"ENSMUST00000019992",10362538
"ENSMUST00000019994",10362959
"ENSMUST00000019998",10361887
"ENSMUST00000019999",10368101
"ENSMUST00000020000",10368092
"ENSMUST00000020002",10368041
"ENSMUST00000020003",10369132
"ENSMUST00000020004",10363163
"ENSMUST00000020015",10361818
"ENSMUST00000020016",10368021
"ENSMUST00000020017",10368947
"ENSMUST00000020022",10363231
"ENSMUST00000020023",10369761
"ENSMUST00000020027",10369210
"ENSMUST00000020034",10362379
"ENSMUST00000020040",10372139
"ENSMUST00000020057",10366229
"ENSMUST00000020062",10369028
"ENSMUST00000020064",10369023
"ENSMUST00000020071",10363056
"ENSMUST00000020078",10363265
"ENSMUST00000020099",10369815
"ENSMUST00000020102",10371796
"ENSMUST00000020103",10369806
"ENSMUST00000020106",10369792
"ENSMUST00000020107",10366004
"ENSMUST00000020109",10371830
"ENSMUST00000020112",10365658
"ENSMUST00000020118",10366043
"ENSMUST00000020123",10371888
"ENSMUST00000020149",10365716
"ENSMUST00000020153",10362036
"ENSMUST00000020157",10371846
"ENSMUST00000020161",10368343
"ENSMUST00000020163",10371907
"ENSMUST00000020165",10368175
"ENSMUST00000020169",10368317
"ENSMUST00000020174",10362171
"ENSMUST00000020182",10368162
"ENSMUST00000020185",10361918
"ENSMUST00000020188",10361897
"ENSMUST00000020190",10362129
"ENSMUST00000020203",10371981
"ENSMUST00000020204",10365817
"ENSMUST00000020208",10365845
"ENSMUST00000020209",10365887
"ENSMUST00000020212",10365899
"ENSMUST00000020217",10372082
"ENSMUST00000020220",10371379
"ENSMUST00000020223",10365344
"ENSMUST00000020227",10371400
"ENSMUST00000020234",10365482
"ENSMUST00000020241",10365545
"ENSMUST00000020243",10371578
"ENSMUST00000020249",10371607
"ENSMUST00000020251",10365601
"ENSMUST00000020255",10365640
"ENSMUST00000020258",10363641
"ENSMUST00000020263",10369704
"ENSMUST00000020266",10363629
"ENSMUST00000020268",10369661
"ENSMUST00000020270",10369647
"ENSMUST00000020273",10369586
"ENSMUST00000020277",10369567
"ENSMUST00000020278",10363551
"ENSMUST00000020283",10369481
"ENSMUST00000020284",10363522
"ENSMUST00000020285",10363512
"ENSMUST00000020287",10363492
"ENSMUST00000020288",10369474
"ENSMUST00000020289",10369453
"ENSMUST00000020298",10363455
"ENSMUST00000020301",10363445
"ENSMUST00000020308",10369290
"ENSMUST00000020312",10369276
"ENSMUST00000020315",10372750
"ENSMUST00000020316",10372853
"ENSMUST00000020317",10384474
"ENSMUST00000020323",10366707
"ENSMUST00000020329",10374366
"ENSMUST00000020334",10372965
"ENSMUST00000020339",10372457
"ENSMUST00000020341",10370777
"ENSMUST00000020343",10372478
"ENSMUST00000020346",10372497
"ENSMUST00000020358",10374466
"ENSMUST00000020362",10375137
"ENSMUST00000020366",10385083
"ENSMUST00000020375",10372583
"ENSMUST00000020378",10366528
"ENSMUST00000020381",10372618
"ENSMUST00000020382",10372629
"ENSMUST00000020383",10370860
"ENSMUST00000020392",10372639
"ENSMUST00000020397",10364051
"ENSMUST00000020399",10366546
"ENSMUST00000020400",10539169
"ENSMUST00000020403",10366293
"ENSMUST00000020410",10374327
"ENSMUST00000020413",10384352
"ENSMUST00000020420",10370950
"ENSMUST00000020434",10366368
"ENSMUST00000020439",10366653
"ENSMUST00000020444",10366640
"ENSMUST00000020446",10366630
"ENSMUST00000020448",10372781
"ENSMUST00000020449",10372766
"ENSMUST00000020450",10364134
"ENSMUST00000020463",10371201
"ENSMUST00000020478",10365242
"ENSMUST00000020484",10365260
"ENSMUST00000020488",10365297
"ENSMUST00000020490",10588454
"ENSMUST00000020493",10364251
"ENSMUST00000020497",10371332
"ENSMUST00000020501",10364287
"ENSMUST00000020504",10376196
"ENSMUST00000020507",10385036
"ENSMUST00000020508",10385027
"ENSMUST00000020513",10384737
"ENSMUST00000020522",10370376
"ENSMUST00000020523",10384717
"ENSMUST00000020531",10375046
"ENSMUST00000020535",10375062
"ENSMUST00000020537",10375019
"ENSMUST00000020547",10364430
"ENSMUST00000020549",10364460
"ENSMUST00000020550",10364455
"ENSMUST00000020552",10364451
"ENSMUST00000020554",10364444
"ENSMUST00000020566",10370573
"ENSMUST00000020575",10364494
"ENSMUST00000020576",10385271
"ENSMUST00000020577",10364489
"ENSMUST00000020578",10375234
"ENSMUST00000020579",10385248
"ENSMUST00000020586",10385893
"ENSMUST00000020608",10375926
"ENSMUST00000020617",10375578
"ENSMUST00000020629",10375614
"ENSMUST00000020630",10385790
"ENSMUST00000020643",10385616
"ENSMUST00000020647",10375704
"ENSMUST00000020649",10385842
"ENSMUST00000020650",10385837
"ENSMUST00000020653",10375893
"ENSMUST00000020655",10385747
"ENSMUST00000020657",10385761
"ENSMUST00000020662",10383970
"ENSMUST00000020664",10385428
"ENSMUST00000020668",10375443
"ENSMUST00000020672",10385337
"ENSMUST00000020677",10374236
"ENSMUST00000020679",10385384
"ENSMUST00000020681",10375290
"ENSMUST00000020683",10384322
"ENSMUST00000020692",10357875
"ENSMUST00000020695",10384233
"ENSMUST00000020699",10373902
"ENSMUST00000020702",10384223
"ENSMUST00000020704",10374223
"ENSMUST00000020706",10374202
"ENSMUST00000020707",10385297
"ENSMUST00000020712",10383785
"ENSMUST00000020717",10536746
"ENSMUST00000020719",10376482
"ENSMUST00000020753",10374895
"ENSMUST00000020754",10384811
"ENSMUST00000020755",10374821
"ENSMUST00000020759",10374777
"ENSMUST00000020767",10384020
"ENSMUST00000020768",10384015
"ENSMUST00000020775",10389674
"ENSMUST00000020776",10383993
"ENSMUST00000020779",10380174
"ENSMUST00000020794",10379989
"ENSMUST00000020801",10389601
"ENSMUST00000020804",10389590
"ENSMUST00000020820",10376320
"ENSMUST00000020821",10379968
"ENSMUST00000020826",10340684
"ENSMUST00000020827",10379957
"ENSMUST00000020830",10376263
"ENSMUST00000020831",10386095
"ENSMUST00000020835",10379891
"ENSMUST00000020846",10386473
"ENSMUST00000020849",10389816
"ENSMUST00000020851",10380297
"ENSMUST00000020856",10400030
"ENSMUST00000020864",10389775
"ENSMUST00000020877",10395312
"ENSMUST00000020878",10395306
"ENSMUST00000020884",10399559
"ENSMUST00000020886",10395259
"ENSMUST00000020896",10400023
"ENSMUST00000020899",10394488
"ENSMUST00000020904",10394699
"ENSMUST00000020908",10394690
"ENSMUST00000020909",10394477
"ENSMUST00000020911",10394471
"ENSMUST00000020922",10399470
"ENSMUST00000020926",10399465
"ENSMUST00000020927",10394437
"ENSMUST00000020928",10382271
"ENSMUST00000020930",10382243
"ENSMUST00000020931",10394560
"ENSMUST00000020939",10395553
"ENSMUST00000020947",10394555
"ENSMUST00000020948",10392484
"ENSMUST00000020954",10399768
"ENSMUST00000020957",10395058
"ENSMUST00000020958",10399337
"ENSMUST00000020959",10395049
"ENSMUST00000020962",10399330
"ENSMUST00000020964",10399308
"ENSMUST00000020965",10399739
"ENSMUST00000020967",10394331
"ENSMUST00000020969",10395039
"ENSMUST00000020971",10399696
"ENSMUST00000020974",10399691
"ENSMUST00000020977",10399882
"ENSMUST00000020979",10399874
"ENSMUST00000020980",10394978
"ENSMUST00000020982",10394971
"ENSMUST00000020986",10394245
"ENSMUST00000020990",10394240
"ENSMUST00000020991",10394209
"ENSMUST00000020999",10394158
"ENSMUST00000021001",10399214
"ENSMUST00000021004",10399801
"ENSMUST00000021005",10399782
"ENSMUST00000021011",10379518
"ENSMUST00000021016",10379765
"ENSMUST00000021018",10379689
"ENSMUST00000021028",10381809
"ENSMUST00000021029",10381849
"ENSMUST00000021039",10379564
"ENSMUST00000021045",10389047
"ENSMUST00000021046",10382049
"ENSMUST00000021048",10392098
"ENSMUST00000021050",10379389
"ENSMUST00000021052",10392120
"ENSMUST00000021056",10392152
"ENSMUST00000021065",10392364
"ENSMUST00000021066",10392369
"ENSMUST00000021077",10382462
"ENSMUST00000021078",10392881
"ENSMUST00000021083",10392943
"ENSMUST00000021085",10382542
"ENSMUST00000021090",10392990
"ENSMUST00000021114",10393047
"ENSMUST00000021116",10382756
"ENSMUST00000021120",10393106
"ENSMUST00000021133",10393222
"ENSMUST00000021134",10382610
"ENSMUST00000021141",10378240
"ENSMUST00000021155",10388174
"ENSMUST00000021157",10388154
"ENSMUST00000021158",10378059
"ENSMUST00000021161",10388160
"ENSMUST00000021164",10378053
"ENSMUST00000021166",10393364
"ENSMUST00000021170",10393379
"ENSMUST00000021179",10387903
"ENSMUST00000021201",10388591
"ENSMUST00000021203",10378774
"ENSMUST00000021204",10388532
