ID	Translation_number	Protein_halflive	mRNA_halflive
ENSMUST00000117736	750.1119067	46.185	9.83
ENSMUST00000115647	750.1119067	46.185	9.83
ENSMUST00000147125	750.1119067	46.185	9.83
ENSMUST00000068939	750.1119067	46.185	9.83
ENSMUST00000098672	750.1119067	46.185	9.83
ENSMUST00000098061	750.1119067	46.185	9.83
ENSMUST00000132744	750.1119067	46.185	9.83
ENSMUST00000080042	750.1119067	46.185	9.83
ENSMUST00000016399	750.1119067	46.185	9.83
ENSMUST00000017270	750.1119067	46.185	9.83
ENSMUST00000007273	750.1119067	46.185	9.83
ENSMUST00000170114	750.1119067	46.185	9.83
ENSMUST00000032981	750.1119067	46.185	9.83
ENSMUST00000152838	750.1119067	46.185	9.83
ENSMUST00000082428	750.1119067	46.185	9.83
ENSMUST00000071888	750.1119067	46.185	9.83
ENSMUST00000155809	750.1119067	46.185	9.83
ENSMUST00000166815	750.1119067	46.185	9.83
ENSMUST00000166386	750.1119067	46.185	9.83
ENSMUST00000107419	750.1119067	46.185	9.83
ENSMUST00000061588	750.1119067	46.185	9.83
ENSMUST00000052168	750.1119067	46.185	9.83
ENSMUST00000152724	750.1119067	46.185	9.83
ENSMUST00000109286	750.1119067	46.185	9.83
ENSMUST00000098430	750.1119067	46.185	9.83
ENSMUST00000169455	750.1119067	46.185	9.83
ENSMUST00000115353	750.1119067	46.185	9.83
ENSMUST00000097621	750.1119067	46.185	9.83
ENSMUST00000175925	750.1119067	46.185	9.83
ENSMUST00000149105	750.1119067	46.185	9.83
ENSMUST00000121809	750.1119067	46.185	9.83
ENSMUST00000112609	750.1119067	46.185	9.83
ENSMUST00000072829	750.1119067	46.185	9.83
ENSMUST00000133434	750.1119067	46.185	9.83
ENSMUST00000131414	750.1119067	46.185	9.83
ENSMUST00000084732	750.1119067	46.185	9.83
ENSMUST00000097043	750.1119067	46.185	9.83
ENSMUST00000165762	750.1119067	46.185	9.83
ENSMUST00000170269	750.1119067	46.185	9.83
ENSMUST00000102948	750.1119067	46.185	9.83
ENSMUST00000091697	750.1119067	46.185	9.83
ENSMUST00000050649	750.1119067	46.185	9.83
ENSMUST00000085565	750.1119067	46.185	9.83
ENSMUST00000166398	750.1119067	46.185	9.83
ENSMUST00000173863	750.1119067	46.185	9.83
ENSMUST00000092822	750.1119067	46.185	9.83
ENSMUST00000148333	750.1119067	46.185	9.83
ENSMUST00000168223	750.1119067	46.185	9.83
ENSMUST00000175807	750.1119067	46.185	9.83
ENSMUST00000112647	750.1119067	46.185	9.83
ENSMUST00000172309	750.1119067	46.185	9.83
ENSMUST00000170124	750.1119067	46.185	9.83
ENSMUST00000100181	750.1119067	46.185	9.83
ENSMUST00000033736	750.1119067	46.185	9.83
ENSMUST00000086008	750.1119067	46.185	9.83
ENSMUST00000170265	750.1119067	46.185	9.83
ENSMUST00000152391	750.1119067	46.185	9.83
ENSMUST00000037313	750.1119067	46.185	9.83
ENSMUST00000006961	750.1119067	46.185	9.83
ENSMUST00000094481	750.1119067	46.185	9.83
ENSMUST00000091526	750.1119067	46.185	9.83
ENSMUST00000163551	750.1119067	46.185	9.83
ENSMUST00000086278	750.1119067	46.185	9.83
ENSMUST00000130912	750.1119067	46.185	9.83
ENSMUST00000100184	750.1119067	46.185	9.83
ENSMUST00000168639	750.1119067	46.185	9.83
ENSMUST00000039726	750.1119067	46.185	9.83
ENSMUST00000095527	750.1119067	46.185	9.83
ENSMUST00000106111	750.1119067	46.185	9.83
ENSMUST00000110709	750.1119067	46.185	9.83
ENSMUST00000022449	750.1119067	46.185	9.83
ENSMUST00000173859	750.1119067	46.185	9.83
ENSMUST00000170276	750.1119067	46.185	9.83
ENSMUST00000139906	750.1119067	46.185	9.83
ENSMUST00000142220	750.1119067	46.185	9.83
ENSMUST00000114845	750.1119067	46.185	9.83
ENSMUST00000163293	750.1119067	46.185	9.83
ENSMUST00000166048	750.1119067	46.185	9.83
ENSMUST00000046458	750.1119067	46.185	9.83
ENSMUST00000066658	750.1119067	46.185	9.83
ENSMUST00000051522	750.1119067	46.185	9.83
ENSMUST00000097794	750.1119067	46.185	9.83
ENSMUST00000073295	750.1119067	46.185	9.83
ENSMUST00000091508	750.1119067	46.185	9.83
ENSMUST00000107091	750.1119067	46.185	9.83
ENSMUST00000170825	750.1119067	46.185	9.83
ENSMUST00000053821	750.1119067	46.185	9.83
ENSMUST00000101143	750.1119067	46.185	9.83
ENSMUST00000048101	750.1119067	46.185	9.83
ENSMUST00000087650	750.1119067	46.185	9.83
ENSMUST00000112135	750.1119067	46.185	9.83
ENSMUST00000038949	750.1119067	46.185	9.83
ENSMUST00000033786	750.1119067	46.185	9.83
ENSMUST00000170632	750.1119067	46.185	9.83
ENSMUST00000097959	750.1119067	46.185	9.83
ENSMUST00000073201	750.1119067	46.185	9.83
ENSMUST00000140540	750.1119067	46.185	9.83
ENSMUST00000086398	750.1119067	46.185	9.83
ENSMUST00000086882	750.1119067	46.185	9.83
ENSMUST00000110969	750.1119067	46.185	9.83
ENSMUST00000163215	750.1119067	46.185	9.83
ENSMUST00000145073	750.1119067	46.185	9.83
ENSMUST00000108007	750.1119067	46.185	9.83
ENSMUST00000169688	750.1119067	46.185	9.83
ENSMUST00000172466	750.1119067	46.185	9.83
ENSMUST00000147342	750.1119067	46.185	9.83
ENSMUST00000171178	750.1119067	46.185	9.83
ENSMUST00000127153	750.1119067	46.185	9.83
ENSMUST00000076501	750.1119067	46.185	9.83
ENSMUST00000177316	750.1119067	46.185	9.83
ENSMUST00000132990	750.1119067	46.185	9.83
ENSMUST00000123098	750.1119067	46.185	9.83
ENSMUST00000027812	750.1119067	46.185	9.83
ENSMUST00000168756	750.1119067	46.185	9.83
ENSMUST00000167771	750.1119067	46.185	9.83
ENSMUST00000065904	750.1119067	46.185	9.83
ENSMUST00000092445	750.1119067	46.185	9.83
ENSMUST00000108926	750.1119067	46.185	9.83
ENSMUST00000171185	750.1119067	46.185	9.83
ENSMUST00000085853	750.1119067	46.185	9.83
ENSMUST00000142227	750.1119067	46.185	9.83
ENSMUST00000159026	750.1119067	46.185	9.83
ENSMUST00000051687	750.1119067	46.185	9.83
ENSMUST00000081645	750.1119067	46.185	9.83
ENSMUST00000163679	750.1119067	46.185	9.83
ENSMUST00000171907	750.1119067	46.185	9.83
ENSMUST00000023285	750.1119067	46.185	9.83
ENSMUST00000109902	750.1119067	46.185	9.83
ENSMUST00000017316	750.1119067	46.185	9.83
ENSMUST00000081574	750.1119067	46.185	9.83
ENSMUST00000170736	750.1119067	46.185	9.83
ENSMUST00000109347	750.1119067	46.185	9.83
ENSMUST00000065540	750.1119067	46.185	9.83
ENSMUST00000021190	750.1119067	46.185	9.83
ENSMUST00000111783	750.1119067	46.185	9.83
ENSMUST00000111437	750.1119067	46.185	9.83
ENSMUST00000169125	750.1119067	46.185	9.83
ENSMUST00000074067	750.1119067	46.185	9.83
ENSMUST00000166011	750.1119067	46.185	9.83
ENSMUST00000165476	750.1119067	46.185	9.83
ENSMUST00000126287	750.1119067	46.185	9.83
ENSMUST00000033477	750.1119067	46.185	9.83
ENSMUST00000167915	750.1119067	46.185	9.83
ENSMUST00000151986	750.1119067	46.185	9.83
ENSMUST00000040116	750.1119067	46.185	9.83
ENSMUST00000167516	750.1119067	46.185	9.83
ENSMUST00000132816	750.1119067	46.185	9.83
ENSMUST00000167500	750.1119067	46.185	9.83
ENSMUST00000053942	750.1119067	46.185	9.83
ENSMUST00000171085	750.1119067	46.185	9.83
ENSMUST00000021898	750.1119067	46.185	9.83
ENSMUST00000079438	750.1119067	46.185	9.83
ENSMUST00000168711	750.1119067	46.185	9.83
ENSMUST00000171840	750.1119067	46.185	9.83
ENSMUST00000173623	750.1119067	46.185	9.83
ENSMUST00000078027	750.1119067	46.185	9.83
ENSMUST00000138853	750.1119067	46.185	9.83
ENSMUST00000093043	750.1119067	46.185	9.83
ENSMUST00000112630	750.1119067	46.185	9.83
ENSMUST00000076677	750.1119067	46.185	9.83
ENSMUST00000115772	750.1119067	46.185	9.83
ENSMUST00000105762	750.1119067	46.185	9.83
ENSMUST00000105751	750.1119067	46.185	9.83
ENSMUST00000109186	750.1119067	46.185	9.83
ENSMUST00000165322	750.1119067	46.185	9.83
ENSMUST00000169271	750.1119067	46.185	9.83
ENSMUST00000129241	750.1119067	46.185	9.83
ENSMUST00000025442	750.1119067	46.185	9.83
ENSMUST00000168426	750.1119067	46.185	9.83
ENSMUST00000050429	750.1119067	46.185	9.83
ENSMUST00000134423	750.1119067	46.185	9.83
ENSMUST00000093982	750.1119067	46.185	9.83
ENSMUST00000173126	750.1119067	46.185	9.83
ENSMUST00000170332	750.1119067	46.185	9.83
ENSMUST00000121109	750.1119067	46.185	9.83
ENSMUST00000115598	750.1119067	46.185	9.83
ENSMUST00000148347	750.1119067	46.185	9.83
ENSMUST00000097480	750.1119067	46.185	9.83
ENSMUST00000167802	750.1119067	46.185	9.83
ENSMUST00000021772	750.1119067	46.185	9.83
ENSMUST00000037718	750.1119067	46.185	9.83
ENSMUST00000045537	750.1119067	46.185	9.83
ENSMUST00000061766	750.1119067	46.185	9.83
ENSMUST00000086323	750.1119067	46.185	9.83
ENSMUST00000095247	750.1119067	46.185	9.83
ENSMUST00000077479	750.1119067	46.185	9.83
ENSMUST00000026957	750.1119067	46.185	9.83
ENSMUST00000112875	750.1119067	46.185	9.83
ENSMUST00000171131	750.1119067	46.185	9.83
ENSMUST00000124543	750.1119067	46.185	9.83
ENSMUST00000036994	750.1119067	46.185	9.83
ENSMUST00000089894	750.1119067	46.185	9.83
ENSMUST00000170579	750.1119067	46.185	9.83
ENSMUST00000163375	750.1119067	46.185	9.83
ENSMUST00000101021	750.1119067	46.185	9.83
ENSMUST00000101011	750.1119067	46.185	9.83
ENSMUST00000166649	750.1119067	46.185	9.83
ENSMUST00000099243	750.1119067	46.185	9.83
ENSMUST00000115900	750.1119067	46.185	9.83
ENSMUST00000171624	750.1119067	46.185	9.83
ENSMUST00000098289	750.1119067	46.185	9.83
ENSMUST00000165833	750.1119067	46.185	9.83
ENSMUST00000164949	750.1119067	46.185	9.83
ENSMUST00000099107	750.1119067	46.185	9.83
ENSMUST00000174770	750.1119067	46.185	9.83
ENSMUST00000163254	750.1119067	46.185	9.83
ENSMUST00000076948	750.1119067	46.185	9.83
ENSMUST00000090766	750.1119067	46.185	9.83
ENSMUST00000167736	750.1119067	46.185	9.83
ENSMUST00000170791	750.1119067	46.185	9.83
ENSMUST00000037779	750.1119067	46.185	9.83
ENSMUST00000111414	750.1119067	46.185	9.83
ENSMUST00000110427	750.1119067	46.185	9.83
ENSMUST00000163535	750.1119067	46.185	9.83
ENSMUST00000110556	750.1119067	46.185	9.83
ENSMUST00000108896	750.1119067	46.185	9.83
ENSMUST00000169808	750.1119067	46.185	9.83
ENSMUST00000136930	750.1119067	46.185	9.83
ENSMUST00000171776	750.1119067	46.185	9.83
ENSMUST00000105777	750.1119067	46.185	9.83
ENSMUST00000172046	750.1119067	46.185	9.83
ENSMUST00000166245	750.1119067	46.185	9.83
ENSMUST00000065785	750.1119067	46.185	9.83
ENSMUST00000101016	750.1119067	46.185	9.83
ENSMUST00000027918	750.1119067	46.185	9.83
ENSMUST00000165173	750.1119067	46.185	9.83
ENSMUST00000152380	750.1119067	46.185	9.83
ENSMUST00000163991	750.1119067	46.185	9.83
ENSMUST00000111180	750.1119067	46.185	9.83
ENSMUST00000019901	750.1119067	46.185	9.83
ENSMUST00000126957	750.1119067	46.185	9.83
ENSMUST00000052027	750.1119067	46.185	9.83
ENSMUST00000029064	750.1119067	46.185	9.83
ENSMUST00000109047	750.1119067	46.185	9.83
ENSMUST00000109026	750.1119067	46.185	9.83
ENSMUST00000108996	750.1119067	46.185	9.83
ENSMUST00000052030	750.1119067	46.185	9.83
ENSMUST00000072704	750.1119067	46.185	9.83
ENSMUST00000132338	750.1119067	46.185	9.83
ENSMUST00000098693	750.1119067	46.185	9.83
ENSMUST00000110447	750.1119067	46.185	9.83
ENSMUST00000075999	750.1119067	46.185	9.83
ENSMUST00000174309	750.1119067	46.185	9.83
ENSMUST00000107945	750.1119067	46.185	9.83
ENSMUST00000029203	750.1119067	46.185	9.83
ENSMUST00000108463	750.1119067	46.185	9.83
ENSMUST00000096721	750.1119067	46.185	9.83
ENSMUST00000041422	750.1119067	46.185	9.83
ENSMUST00000026956	750.1119067	46.185	9.83
ENSMUST00000164902	750.1119067	46.185	9.83
ENSMUST00000100198	750.1119067	46.185	9.83
ENSMUST00000166481	750.1119067	46.185	9.83
ENSMUST00000171961	750.1119067	46.185	9.83
ENSMUST00000135542	750.1119067	46.185	9.83
ENSMUST00000126806	750.1119067	46.185	9.83
ENSMUST00000108704	750.1119067	46.185	9.83
ENSMUST00000166220	750.1119067	46.185	9.83
ENSMUST00000170450	750.1119067	46.185	9.83
ENSMUST00000172014	750.1119067	46.185	9.83
ENSMUST00000152853	750.1119067	46.185	9.83
ENSMUST00000098178	750.1119067	46.185	9.83
ENSMUST00000168294	750.1119067	46.185	9.83
ENSMUST00000106399	750.1119067	46.185	9.83
ENSMUST00000051795	750.1119067	46.185	9.83
ENSMUST00000175977	750.1119067	46.185	9.83
ENSMUST00000095863	750.1119067	46.185	9.83
ENSMUST00000170930	750.1119067	46.185	9.83
ENSMUST00000163572	750.1119067	46.185	9.83
ENSMUST00000099168	750.1119067	46.185	9.83
ENSMUST00000107387	750.1119067	46.185	9.83
ENSMUST00000167266	750.1119067	46.185	9.83
ENSMUST00000113772	750.1119067	46.185	9.83
ENSMUST00000172094	750.1119067	46.185	9.83
ENSMUST00000166483	750.1119067	46.185	9.83
ENSMUST00000048959	750.1119067	46.185	9.83
ENSMUST00000059204	750.1119067	46.185	9.83
ENSMUST00000066049	750.1119067	46.185	9.83
ENSMUST00000036712	750.1119067	46.185	9.83
ENSMUST00000167408	750.1119067	46.185	9.83
ENSMUST00000153655	750.1119067	46.185	9.83
ENSMUST00000162373	750.1119067	46.185	9.83
ENSMUST00000125733	750.1119067	46.185	9.83
ENSMUST00000053308	750.1119067	46.185	9.83
ENSMUST00000163067	750.1119067	46.185	9.83
ENSMUST00000168886	750.1119067	46.185	9.83
ENSMUST00000162072	750.1119067	46.185	9.83
ENSMUST00000163620	750.1119067	46.185	9.83
ENSMUST00000059003	750.1119067	46.185	9.83
ENSMUST00000063060	750.1119067	46.185	9.83
ENSMUST00000057678	750.1119067	46.185	9.83
ENSMUST00000031521	750.1119067	46.185	9.83
ENSMUST00000092672	750.1119067	46.185	9.83
ENSMUST00000110576	750.1119067	46.185	9.83
ENSMUST00000055275	750.1119067	46.185	9.83
ENSMUST00000168953	750.1119067	46.185	9.83
ENSMUST00000109929	750.1119067	46.185	9.83
ENSMUST00000151880	750.1119067	46.185	9.83
ENSMUST00000134726	750.1119067	46.185	9.83
ENSMUST00000107290	750.1119067	46.185	9.83
ENSMUST00000076275	750.1119067	46.185	9.83
ENSMUST00000054883	750.1119067	46.185	9.83
ENSMUST00000040944	750.1119067	46.185	9.83
ENSMUST00000007601	750.1119067	46.185	9.83
ENSMUST00000115312	750.1119067	46.185	9.83
ENSMUST00000171486	750.1119067	46.185	9.83
ENSMUST00000166579	750.1119067	46.185	9.83
ENSMUST00000092649	750.1119067	46.185	9.83
ENSMUST00000070508	750.1119067	46.185	9.83
ENSMUST00000167603	750.1119067	46.185	9.83
ENSMUST00000163355	750.1119067	46.185	9.83
ENSMUST00000165786	750.1119067	46.185	9.83
ENSMUST00000017987	750.1119067	46.185	9.83
ENSMUST00000109046	750.1119067	46.185	9.83
ENSMUST00000109050	750.1119067	46.185	9.83
ENSMUST00000109008	750.1119067	46.185	9.83
ENSMUST00000137933	750.1119067	46.185	9.83
ENSMUST00000108939	750.1119067	46.185	9.83
ENSMUST00000169289	750.1119067	46.185	9.83
ENSMUST00000105314	750.1119067	46.185	9.83
ENSMUST00000165857	750.1119067	46.185	9.83
ENSMUST00000126696	750.1119067	46.185	9.83
ENSMUST00000108983	750.1119067	46.185	9.83
ENSMUST00000108981	750.1119067	46.185	9.83
ENSMUST00000129037	750.1119067	46.185	9.83
ENSMUST00000122097	750.1119067	46.185	9.83
ENSMUST00000109045	750.1119067	46.185	9.83
ENSMUST00000132662	750.1119067	46.185	9.83
ENSMUST00000135610	750.1119067	46.185	9.83
ENSMUST00000108990	750.1119067	46.185	9.83
ENSMUST00000125857	750.1119067	46.185	9.83
ENSMUST00000105011	750.1119067	46.185	9.83
ENSMUST00000170746	750.1119067	46.185	9.83
ENSMUST00000168592	750.1119067	46.185	9.83
ENSMUST00000169920	750.1119067	46.185	9.83
ENSMUST00000166899	750.1119067	46.185	9.83
ENSMUST00000172373	750.1119067	46.185	9.83
ENSMUST00000163926	750.1119067	46.185	9.83
ENSMUST00000167486	750.1119067	46.185	9.83
ENSMUST00000164042	750.1119067	46.185	9.83
ENSMUST00000169404	750.1119067	46.185	9.83
ENSMUST00000139385	750.1119067	46.185	9.83
ENSMUST00000161989	750.1119067	46.185	9.83
ENSMUST00000105315	750.1119067	46.185	9.83
ENSMUST00000022555	750.1119067	46.185	9.83
ENSMUST00000114421	750.1119067	46.185	9.83
ENSMUST00000105126	750.1119067	46.185	9.83
ENSMUST00000155570	750.1119067	46.185	9.83
ENSMUST00000071518	750.1119067	46.185	9.83
ENSMUST00000170996	750.1119067	46.185	9.83
ENSMUST00000171318	750.1119067	46.185	9.83
ENSMUST00000171683	750.1119067	46.185	9.83
ENSMUST00000172638	750.1119067	46.185	9.83
ENSMUST00000163216	750.1119067	46.185	9.83
ENSMUST00000161680	750.1119067	46.185	9.83
ENSMUST00000155519	750.1119067	46.185	9.83
ENSMUST00000106347	750.1119067	46.185	9.83
ENSMUST00000077787	750.1119067	46.185	9.83
ENSMUST00000071308	750.1119067	46.185	9.83
ENSMUST00000160288	750.1119067	46.185	9.83
ENSMUST00000172150	750.1119067	46.185	9.83
ENSMUST00000105752	750.1119067	46.185	9.83
ENSMUST00000165454	750.1119067	46.185	9.83
ENSMUST00000087853	750.1119067	46.185	9.83
ENSMUST00000065404	750.1119067	46.185	9.83
ENSMUST00000169131	750.1119067	46.185	9.83
ENSMUST00000022234	750.1119067	46.185	9.83
ENSMUST00000166274	750.1119067	46.185	9.83
ENSMUST00000117909	750.1119067	46.185	9.83
ENSMUST00000094751	750.1119067	46.185	9.83
ENSMUST00000109924	750.1119067	46.185	9.83
ENSMUST00000105773	750.1119067	46.185	9.83
ENSMUST00000089128	750.1119067	46.185	9.83
ENSMUST00000167568	750.1119067	46.185	9.83
ENSMUST00000170842	750.1119067	46.185	9.83
ENSMUST00000085804	750.1119067	46.185	9.83
ENSMUST00000095035	750.1119067	46.185	9.83
ENSMUST00000166454	750.1119067	46.185	9.83
ENSMUST00000117879	750.1119067	46.185	9.83
ENSMUST00000060113	750.1119067	46.185	9.83
ENSMUST00000159415	750.1119067	46.185	9.83
ENSMUST00000164093	750.1119067	46.185	9.83
ENSMUST00000164243	750.1119067	46.185	9.83
ENSMUST00000079268	750.1119067	46.185	9.83
ENSMUST00000097802	750.1119067	46.185	9.83
ENSMUST00000084191	750.1119067	46.185	9.83
ENSMUST00000124729	750.1119067	46.185	9.83
ENSMUST00000173367	750.1119067	46.185	9.83
ENSMUST00000170255	750.1119067	46.185	9.83
ENSMUST00000100199	750.1119067	46.185	9.83
ENSMUST00000162514	750.1119067	46.185	9.83
ENSMUST00000171471	750.1119067	46.185	9.83
ENSMUST00000169223	750.1119067	46.185	9.83
ENSMUST00000094484	750.1119067	46.185	9.83
ENSMUST00000070583	750.1119067	46.185	9.83
ENSMUST00000097800	750.1119067	46.185	9.83
ENSMUST00000173254	750.1119067	46.185	9.83
ENSMUST00000162629	750.1119067	46.185	9.83
ENSMUST00000163920	750.1119067	46.185	9.83
ENSMUST00000063596	750.1119067	46.185	9.83
ENSMUST00000085801	750.1119067	46.185	9.83
ENSMUST00000167507	750.1119067	46.185	9.83
ENSMUST00000112564	750.1119067	46.185	9.83
ENSMUST00000128619	750.1119067	46.185	9.83
ENSMUST00000096981	750.1119067	46.185	9.83
ENSMUST00000170486	750.1119067	46.185	9.83
ENSMUST00000088809	750.1119067	46.185	9.83
ENSMUST00000172090	750.1119067	46.185	9.83
ENSMUST00000167648	750.1119067	46.185	9.83
ENSMUST00000051400	750.1119067	46.185	9.83
ENSMUST00000145954	750.1119067	46.185	9.83
ENSMUST00000175693	750.1119067	46.185	9.83
ENSMUST00000097969	750.1119067	46.185	9.83
ENSMUST00000110593	750.1119067	46.185	9.83
ENSMUST00000166297	750.1119067	46.185	9.83
ENSMUST00000080254	750.1119067	46.185	9.83
ENSMUST00000094520	750.1119067	46.185	9.83
ENSMUST00000169389	750.1119067	46.185	9.83
ENSMUST00000084342	750.1119067	46.185	9.83
ENSMUST00000030486	750.1119067	46.185	9.83
ENSMUST00000130555	750.1119067	46.185	9.83
ENSMUST00000170964	750.1119067	46.185	9.83
ENSMUST00000020773	750.1119067	46.185	9.83
ENSMUST00000131000	750.1119067	46.185	9.83
ENSMUST00000059484	750.1119067	46.185	9.83
ENSMUST00000111001	750.1119067	46.185	9.83
ENSMUST00000108559	750.1119067	46.185	9.83
ENSMUST00000165462	750.1119067	46.185	9.83
ENSMUST00000171932	750.1119067	46.185	9.83
ENSMUST00000170819	750.1119067	46.185	9.83
ENSMUST00000176941	750.1119067	46.185	9.83
ENSMUST00000077867	750.1119067	46.185	9.83
ENSMUST00000170365	750.1119067	46.185	9.83
ENSMUST00000156474	750.1119067	46.185	9.83
ENSMUST00000025865	750.1119067	46.185	9.83
ENSMUST00000172181	750.1119067	46.185	9.83
ENSMUST00000027042	750.1119067	46.185	9.83
ENSMUST00000106828	750.1119067	46.185	9.83
ENSMUST00000059770	750.1119067	46.185	9.83
ENSMUST00000176336	750.1119067	46.185	9.83
ENSMUST00000170820	750.1119067	46.185	9.83
ENSMUST00000081989	750.1119067	46.185	9.83
ENSMUST00000046064	750.1119067	46.185	9.83
ENSMUST00000167329	750.1119067	46.185	9.83
ENSMUST00000123166	750.1119067	46.185	9.83
ENSMUST00000165517	750.1119067	46.185	9.83
ENSMUST00000127210	750.1119067	46.185	9.83
ENSMUST00000113880	750.1119067	46.185	9.83
ENSMUST00000108616	750.1119067	46.185	9.83
ENSMUST00000169724	750.1119067	46.185	9.83
ENSMUST00000093064	750.1119067	46.185	9.83
ENSMUST00000164085	750.1119067	46.185	9.83
ENSMUST00000076452	750.1119067	46.185	9.83
ENSMUST00000095228	750.1119067	46.185	9.83
ENSMUST00000025652	750.1119067	46.185	9.83
ENSMUST00000170732	750.1119067	46.185	9.83
ENSMUST00000101585	750.1119067	46.185	9.83
ENSMUST00000123364	750.1119067	46.185	9.83
ENSMUST00000166260	750.1119067	46.185	9.83
ENSMUST00000107300	750.1119067	46.185	9.83
ENSMUST00000115488	750.1119067	46.185	9.83
ENSMUST00000154424	750.1119067	46.185	9.83
ENSMUST00000171327	750.1119067	46.185	9.83
ENSMUST00000039612	750.1119067	46.185	9.83
ENSMUST00000085664	750.1119067	46.185	9.83
ENSMUST00000094911	750.1119067	46.185	9.83
ENSMUST00000163136	750.1119067	46.185	9.83
ENSMUST00000166381	750.1119067	46.185	9.83
ENSMUST00000071104	750.1119067	46.185	9.83
ENSMUST00000172699	750.1119067	46.185	9.83
ENSMUST00000129049	750.1119067	46.185	9.83
ENSMUST00000166644	750.1119067	46.185	9.83
ENSMUST00000109244	750.1119067	46.185	9.83
ENSMUST00000105654	750.1119067	46.185	9.83
ENSMUST00000095777	750.1119067	46.185	9.83
ENSMUST00000108952	750.1119067	46.185	9.83
ENSMUST00000116454	750.1119067	46.185	9.83
ENSMUST00000097799	750.1119067	46.185	9.83
ENSMUST00000143610	750.1119067	46.185	9.83
ENSMUST00000113646	750.1119067	46.185	9.83
ENSMUST00000109056	750.1119067	46.185	9.83
ENSMUST00000131543	750.1119067	46.185	9.83
ENSMUST00000109049	750.1119067	46.185	9.83
ENSMUST00000109483	750.1119067	46.185	9.83
ENSMUST00000167066	750.1119067	46.185	9.83
ENSMUST00000115824	750.1119067	46.185	9.83
ENSMUST00000070018	750.1119067	46.185	9.83
ENSMUST00000169494	750.1119067	46.185	9.83
ENSMUST00000108011	750.1119067	46.185	9.83
ENSMUST00000108009	750.1119067	46.185	9.83
ENSMUST00000056997	750.1119067	46.185	9.83
ENSMUST00000121494	750.1119067	46.185	9.83
ENSMUST00000168215	750.1119067	46.185	9.83
ENSMUST00000167740	750.1119067	46.185	9.83
ENSMUST00000172293	750.1119067	46.185	9.83
ENSMUST00000175944	750.1119067	46.185	9.83
ENSMUST00000171094	750.1119067	46.185	9.83
ENSMUST00000086195	750.1119067	46.185	9.83
ENSMUST00000066679	750.1119067	46.185	9.83
ENSMUST00000131957	750.1119067	46.185	9.83
ENSMUST00000165999	750.1119067	46.185	9.83
ENSMUST00000108959	750.1119067	46.185	9.83
ENSMUST00000128024	750.1119067	46.185	9.83
ENSMUST00000143974	750.1119067	46.185	9.83
ENSMUST00000167100	750.1119067	46.185	9.83
ENSMUST00000177536	750.1119067	46.185	9.83
ENSMUST00000167234	750.1119067	46.185	9.83
ENSMUST00000174192	750.1119067	46.185	9.83
ENSMUST00000167370	750.1119067	46.185	9.83
ENSMUST00000059893	750.1119067	46.185	9.83
ENSMUST00000084841	750.1119067	46.185	9.83
ENSMUST00000109904	750.1119067	46.185	9.83
ENSMUST00000156590	750.1119067	46.185	9.83
ENSMUST00000107649	750.1119067	46.185	9.83
ENSMUST00000150317	750.1119067	46.185	9.83
ENSMUST00000098550	750.1119067	46.185	9.83
ENSMUST00000115264	750.1119067	46.185	9.83
ENSMUST00000159259	750.1119067	46.185	9.83
ENSMUST00000173517	750.1119067	46.185	9.83
ENSMUST00000135709	750.1119067	46.185	9.83
ENSMUST00000093814	750.1119067	46.185	9.83
ENSMUST00000105656	750.1119067	46.185	9.83
ENSMUST00000170266	750.1119067	46.185	9.83
ENSMUST00000166124	750.1119067	46.185	9.83
ENSMUST00000080987	750.1119067	46.185	9.83
ENSMUST00000171246	750.1119067	46.185	9.83
ENSMUST00000142259	750.1119067	46.185	9.83
ENSMUST00000102873	750.1119067	46.185	9.83
ENSMUST00000135683	750.1119067	46.185	9.83
ENSMUST00000098283	750.1119067	46.185	9.83
ENSMUST00000106984	750.1119067	46.185	9.83
ENSMUST00000138560	750.1119067	46.185	9.83
ENSMUST00000111889	750.1119067	46.185	9.83
ENSMUST00000110088	750.1119067	46.185	9.83
ENSMUST00000099439	750.1119067	46.185	9.83
ENSMUST00000105232	750.1119067	46.185	9.83
ENSMUST00000166163	750.1119067	46.185	9.83
ENSMUST00000168100	750.1119067	46.185	9.83
ENSMUST00000058456	750.1119067	46.185	9.83
ENSMUST00000138049	750.1119067	46.185	9.83
ENSMUST00000084114	750.1119067	46.185	9.83
ENSMUST00000058174	750.1119067	46.185	9.83
ENSMUST00000160805	750.1119067	46.185	9.83
ENSMUST00000110448	750.1119067	46.185	9.83
ENSMUST00000171289	750.1119067	46.185	9.83
ENSMUST00000098597	750.1119067	46.185	9.83
ENSMUST00000024572	750.1119067	46.185	9.83
ENSMUST00000105243	750.1119067	46.185	9.83
ENSMUST00000020858	750.1119067	46.185	9.83
ENSMUST00000172481	750.1119067	46.185	9.83
ENSMUST00000048854	750.1119067	46.185	9.83
ENSMUST00000164415	750.1119067	46.185	9.83
ENSMUST00000113576	750.1119067	46.185	9.83
ENSMUST00000048647	750.1119067	46.185	9.83
ENSMUST00000039597	750.1119067	46.185	9.83
ENSMUST00000166754	750.1119067	46.185	9.83
ENSMUST00000164151	750.1119067	46.185	9.83
ENSMUST00000172032	750.1119067	46.185	9.83
ENSMUST00000029824	750.1119067	46.185	9.83
